time,queue_main,queue_right,delay_direction_1,delay_direction_2,delay_direction_3,speed
1,0.00,0.00,0.00,0.00,0.00,60.00
3,0.00,0.00,0.00,0.00,0.00,60.00
5,0.00,0.00,0.00,0.00,0.00,49.55
7,0.00,0.00,0.00,0.00,0.00,55.33
9,0.00,0.00,0.00,0.00,0.00,55.32
11,0.00,0.00,0.00,0.00,0.00,57.70
13,0.00,0.00,0.00,0.00,0.00,55.70
15,0.00,0.00,0.00,0.00,0.00,52.06
17,0.00,0.00,0.61,0.00,0.00,42.24
19,0.00,0.00,2.61,0.00,0.00,33.43
21,0.00,0.00,0.13,0.00,0.81,20.97
23,0.00,5.20,2.13,1.20,2.81,12.20
25,0.00,5.19,2.25,3.20,4.81,24.33
27,2.91,5.19,4.25,0.00,6.81,27.75
29,0.00,5.19,6.25,0.00,8.81,30.62
31,0.00,5.19,8.25,0.00,10.81,30.48
33,0.00,5.19,10.25,0.00,12.81,29.67
35,0.00,5.19,12.25,0.00,14.81,28.18
37,0.00,4.86,14.25,0.00,16.81,39.10
39,0.00,0.00,0.00,1.19,18.81,46.25
41,0.00,0.00,0.00,3.19,2.19,64.05
43,0.00,0.00,0.00,0.00,0.00,63.55
45,0.00,0.00,0.00,0.00,0.00,54.23
47,0.00,0.00,0.00,0.00,0.00,50.65
49,0.00,0.00,0.00,0.70,0.00,45.66
51,2.33,0.00,0.00,2.70,0.00,41.62
53,4.65,0.00,0.00,4.70,0.00,43.00
55,0.41,1.51,0.00,6.70,1.60,41.37
57,0.00,4.50,0.00,0.00,3.60,41.18
59,0.00,4.43,0.00,1.35,5.60,37.14
61,0.00,4.43,1.01,0.00,7.60,31.34
63,0.00,4.43,3.01,0.00,9.60,28.03
65,0.00,4.43,3.56,0.90,11.60,27.27
67,0.00,4.43,0.00,2.90,13.60,6.25
69,1.10,4.14,0.00,3.63,15.60,24.05
71,4.99,0.00,0.00,5.63,17.60,37.43
73,4.91,0.00,0.00,7.63,,38.63
75,4.91,0.00,0.00,9.63,,38.53
77,4.91,0.00,0.00,11.63,,43.20
79,4.91,0.00,0.00,13.63,,40.00
81,4.91,0.00,0.00,15.63,,33.10
83,4.91,0.00,0.00,17.63,,32.50
85,11.07,0.00,1.22,19.63,,27.82
87,19.05,0.00,3.22,21.63,,21.60
89,18.85,0.00,5.22,23.63,,13.33
91,22.01,0.00,7.22,25.63,,12.00
93,26.90,0.00,9.22,27.63,,18.14
95,32.44,0.00,11.22,29.63,,28.23
97,37.90,0.00,13.22,15.37,,32.84
99,37.64,0.00,15.22,9.50,,35.98
101,7.33,0.00,,11.50,,36.37
