time,queue_main,queue_right,queue_avg,queue_max,delay_direction_1,delay_direction_2,delay_direction_3,delay_avg_1,delay_avg_2,delay_max,speed
1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,60.00
3,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,41.80
5,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,51.20
7,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,59.10
9,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,60.10
11,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,60.50
13,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,49.00
15,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,44.90
17,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,46.00
19,0.00,0.00,0.00,0.00,1.32,0.00,0.00,0.44,0.57,1.32,46.50
21,3.66,0.00,1.83,3.66,3.32,0.00,0.00,1.11,1.42,3.32,55.78
23,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,54.35
25,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,49.75
27,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,40.73
29,0.00,0.00,0.00,0.00,1.33,0.00,0.00,0.44,0.57,1.33,37.85
31,0.00,0.00,0.00,0.00,3.33,0.00,1.28,1.54,1.98,3.33,24.02
33,3.54,0.00,1.77,3.54,5.33,0.00,0.00,1.78,2.29,5.33,16.18
35,13.60,0.00,6.80,13.60,7.33,0.00,0.00,2.44,3.14,7.33,14.38
37,17.69,0.00,8.85,17.69,9.33,0.00,0.00,3.11,4.00,9.33,16.83
39,17.60,0.00,8.80,17.60,7.56,0.00,0.00,2.52,3.24,7.56,27.53
41,6.65,0.00,3.33,6.65,9.56,0.00,0.00,3.19,4.10,9.56,38.58
43,0.00,0.00,0.00,0.00,9.26,0.00,0.00,3.09,3.97,9.26,44.87
45,0.00,0.00,0.00,0.00,1.70,0.00,0.00,0.57,0.73,1.70,56.97
47,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,58.77
49,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,55.57
51,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,48.37
53,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,32.50
55,0.00,0.00,0.00,0.00,0.97,0.00,0.00,0.32,0.41,0.97,31.12
57,3.10,1.11,2.11,3.10,2.97,0.00,0.47,1.14,1.47,2.97,38.26
59,0.00,5.00,2.50,5.00,0.00,0.00,2.47,0.82,1.06,2.47,38.95
61,0.00,10.71,5.36,10.71,0.00,0.00,4.47,1.49,1.91,4.47,39.40
63,0.00,10.44,5.22,10.44,0.00,0.00,6.47,2.16,2.77,6.47,41.15
65,0.00,10.44,5.22,10.44,0.00,0.00,8.47,2.82,3.63,8.47,44.50
67,0.00,7.51,3.75,7.51,0.00,0.00,10.47,3.49,4.49,10.47,46.71
69,0.00,0.00,0.00,0.00,0.79,0.00,10.40,3.73,4.79,10.40,42.41
71,0.00,2.99,1.49,2.99,2.79,0.00,2.83,1.87,2.41,2.83,37.94
73,3.77,7.70,5.74,7.70,4.79,0.49,4.83,3.37,4.19,4.83,38.47
75,0.00,10.29,5.14,10.29,0.00,2.49,6.83,3.10,3.28,6.83,32.88
77,2.49,10.27,6.38,10.27,0.00,4.49,8.83,4.44,4.42,8.83,26.85
79,10.49,12.50,11.50,12.50,1.80,6.49,10.83,6.37,6.34,10.83,20.06
81,11.10,22.94,17.02,22.94,3.80,8.49,12.83,8.37,8.34,12.83,14.58
83,17.03,26.73,21.88,26.73,5.80,10.49,14.83,10.37,10.34,14.83,10.22
85,21.93,29.36,25.64,29.36,7.80,12.49,14.17,11.48,11.20,14.17,10.63
87,30.37,12.93,21.65,30.37,9.80,14.49,10.40,11.56,10.73,14.49,8.70
89,30.07,0.00,15.04,30.07,11.80,16.49,10.26,12.85,11.81,16.49,17.76
91,30.07,0.00,15.04,30.07,13.80,18.49,8.08,13.45,12.02,18.49,18.95
93,30.07,0.00,15.04,30.07,15.80,20.49,5.87,14.05,12.21,20.49,16.94
95,30.07,0.00,15.04,30.07,17.80,22.49,3.33,14.54,12.27,22.49,21.21
97,30.07,0.00,15.04,30.07,19.80,24.49,0.00,14.76,11.98,24.49,21.81
99,30.07,0.00,15.04,30.07,21.80,26.49,0.00,16.09,13.13,26.49,23.05
101,30.07,0.00,15.04,30.07,23.80,28.49,0.00,17.43,14.27,28.49,26.89
103,34.98,0.00,17.49,34.98,25.80,30.49,0.00,18.76,15.41,30.49,24.41
105,36.25,0.00,18.13,36.25,27.80,32.49,1.06,20.45,17.01,32.49,21.24
107,36.25,3.89,20.07,36.25,29.80,34.49,3.06,22.45,19.01,34.49,19.32
109,36.25,5.24,20.74,36.25,31.80,36.49,5.06,24.45,21.01,36.49,17.36
111,36.25,11.97,24.11,36.25,33.80,38.49,7.06,26.45,23.01,38.49,14.37
113,39.93,16.16,28.04,39.93,35.80,40.49,9.06,28.45,25.01,40.49,12.20
115,43.16,18.27,30.71,43.16,37.80,42.49,11.06,30.45,27.01,42.49,12.49
117,48.32,22.79,35.55,48.32,39.80,38.74,13.06,30.53,28.19,39.80,11.16
119,49.70,24.89,37.30,49.70,35.44,40.74,15.06,30.42,27.46,40.74,14.28
121,57.60,24.89,41.25,57.60,37.44,8.16,17.06,20.89,24.52,37.44,14.52
123,61.54,24.89,43.21,61.54,37.88,10.16,19.06,22.37,25.85,37.88,18.68
125,59.44,24.89,42.16,59.44,22.86,12.16,21.06,18.69,20.56,22.86,13.87
127,40.07,24.89,32.48,40.07,24.86,14.16,23.06,20.69,22.56,24.86,9.82
129,16.33,24.89,20.61,24.89,26.86,16.16,25.06,22.69,24.56,26.86,10.24
131,22.15,24.89,23.52,24.89,28.86,18.16,27.06,24.69,26.56,28.86,6.23
133,27.88,25.23,26.56,27.88,30.86,20.16,29.06,26.69,28.56,30.86,4.93
135,29.50,35.17,32.34,35.17,32.86,22.16,31.06,28.69,30.56,32.86,7.36
137,33.05,36.44,34.75,36.44,34.86,24.16,33.06,30.69,32.56,34.86,11.38
139,35.03,36.44,35.74,36.44,36.86,26.16,35.06,32.69,34.56,36.86,14.26
141,35.02,36.44,35.73,36.44,38.86,28.16,37.06,34.69,36.56,38.86,14.56
143,35.02,36.44,35.73,36.44,40.86,30.16,39.06,36.69,38.56,40.86,16.01
145,35.02,36.44,35.73,36.44,42.86,32.16,36.17,37.07,38.47,42.86,15.17
147,37.37,36.16,36.76,37.37,44.86,34.16,35.35,38.12,39.26,44.86,13.74
149,42.30,0.00,21.15,42.30,46.86,36.16,34.86,39.29,40.19,46.86,13.48
151,48.56,0.00,24.28,48.56,48.86,38.16,22.87,36.63,36.19,48.86,9.50
153,54.78,0.00,27.39,54.78,50.86,40.16,13.28,34.77,33.22,50.86,9.42
155,57.81,0.00,28.90,57.81,52.86,42.16,0.00,31.67,28.68,52.86,11.96
157,61.28,0.00,30.64,61.28,54.86,44.16,0.06,33.03,29.84,54.86,14.53
159,61.25,0.00,30.62,61.25,38.68,46.16,2.06,28.97,24.05,46.16,13.12
161,66.72,0.00,33.36,66.72,40.68,48.16,4.06,30.97,26.05,48.16,10.35
163,68.23,0.00,34.11,68.23,42.68,50.16,6.06,32.97,28.05,50.16,6.58
165,70.09,0.00,35.05,70.09,44.68,52.16,8.06,34.97,30.05,52.16,7.12
167,76.57,0.00,38.29,76.57,46.68,54.16,10.06,36.97,32.05,54.16,12.06
169,85.48,0.00,42.74,85.48,48.68,53.70,12.06,38.15,33.70,53.70,12.75
171,86.51,0.00,43.25,86.51,50.68,20.40,14.06,28.38,30.66,50.68,12.20
173,86.46,0.00,43.23,86.46,50.33,22.40,16.06,29.60,31.65,50.33,12.64
175,90.47,0.00,45.24,90.47,38.45,24.40,18.06,26.97,27.70,38.45,16.27
177,97.65,0.00,48.83,97.65,29.56,26.40,20.06,25.34,25.04,29.56,20.78
179,97.84,0.00,48.92,97.84,27.90,28.40,22.06,26.12,25.47,28.40,25.54
181,0.00,0.00,0.00,0.00,13.08,30.40,24.06,22.51,20.26,30.40,30.44
183,0.00,5.48,2.74,5.48,15.08,0.00,26.06,13.71,17.63,26.06,28.92
185,0.00,12.11,6.05,12.11,17.08,0.00,28.06,15.05,19.34,28.06,25.21
187,6.59,8.90,7.75,8.90,19.08,0.00,30.06,16.38,21.06,30.06,21.33
189,10.17,0.00,5.08,10.17,21.08,0.00,27.41,16.16,20.78,27.41,22.49
191,14.84,0.00,7.42,14.84,23.08,0.00,21.20,14.76,18.98,23.08,19.20
193,16.55,0.00,8.28,16.55,25.08,0.00,14.84,13.31,17.11,25.08,12.09
195,17.28,5.27,11.27,17.28,27.08,0.00,16.84,14.64,18.82,27.08,14.64
197,23.16,10.70,16.93,23.16,29.08,0.00,18.84,15.97,20.54,29.08,16.31
199,22.98,10.54,16.76,22.98,28.67,0.00,20.84,16.50,21.22,28.67,21.39
201,19.23,10.54,14.89,19.23,30.67,0.00,22.84,17.84,22.93,30.67,21.15
203,0.00,11.99,6.00,11.99,21.57,0.00,24.84,15.47,19.89,24.84,30.21
205,0.00,17.24,8.62,17.24,10.72,0.00,26.84,12.52,16.10,26.84,30.00
207,0.00,17.13,8.57,17.13,0.00,0.00,28.84,9.61,12.36,28.84,31.05
209,0.00,17.13,8.57,17.13,0.00,0.00,30.84,10.28,13.22,30.84,29.39
211,0.00,17.13,8.57,17.13,1.72,0.00,32.84,11.52,14.81,32.84,31.68
213,0.00,17.13,8.57,17.13,0.00,0.00,34.84,11.61,14.93,34.84,27.35
215,0.00,17.13,8.57,17.13,1.20,0.00,36.84,12.68,16.30,36.84,19.90
217,4.16,17.13,10.65,17.13,3.20,1.95,38.84,14.66,18.30,38.84,12.90
219,9.46,20.75,15.10,20.75,5.20,3.95,40.84,16.66,20.30,40.84,8.14
221,11.21,23.26,17.24,23.26,7.20,5.95,42.84,18.66,22.30,42.84,4.09
223,11.21,28.70,19.95,28.70,9.20,7.95,44.84,20.66,24.30,44.84,5.97
225,11.21,29.36,20.28,29.36,11.20,9.95,46.84,22.66,26.30,46.84,7.55
227,16.94,29.36,23.15,29.36,13.20,11.95,48.84,24.66,28.30,48.84,19.74
229,17.30,29.35,23.32,29.35,15.20,13.95,36.91,22.02,24.32,36.91,22.75
231,17.30,18.53,17.91,18.53,17.20,15.95,28.12,20.42,21.70,28.12,23.89
233,17.30,0.00,8.65,17.30,19.20,17.95,15.78,17.64,17.56,19.20,24.51
235,17.30,0.00,8.65,17.30,21.20,19.95,13.27,18.14,17.63,21.20,23.93
237,17.30,0.00,8.65,17.30,23.20,21.95,0.00,15.05,13.08,23.20,21.62
239,17.21,0.00,8.61,17.21,25.20,23.95,1.73,16.96,14.96,25.20,19.65
241,15.71,0.55,8.13,15.71,15.23,25.95,3.73,14.97,11.83,25.95,20.36
243,15.19,4.85,10.02,15.19,17.23,27.95,5.73,16.97,13.83,27.95,22.66
245,25.94,4.69,15.32,25.94,19.23,29.95,7.73,18.97,15.83,29.95,23.10
247,25.31,4.69,15.00,25.31,21.23,31.95,9.73,20.97,17.83,31.95,24.71
249,25.26,4.39,14.82,25.26,23.23,33.95,11.73,22.97,19.83,33.95,22.39
251,25.26,0.00,12.63,25.26,25.23,35.95,13.73,24.97,21.83,35.95,15.59
253,30.78,0.00,15.39,30.78,27.23,37.95,0.00,21.73,17.09,37.95,11.82
255,35.25,0.00,17.63,35.25,29.23,39.95,0.00,23.06,18.23,39.95,17.87
257,38.89,0.00,19.44,38.89,31.23,41.95,0.02,24.40,19.39,41.95,14.26
259,38.85,0.00,19.42,38.85,33.23,43.95,2.02,26.40,21.39,43.95,12.96
261,45.11,0.00,22.56,45.11,35.23,45.95,0.00,27.06,21.66,45.95,17.26
263,44.83,0.00,22.41,44.83,37.23,47.95,0.00,28.39,22.81,47.95,16.14
265,44.83,0.00,22.41,44.83,39.23,49.95,0.00,29.73,23.95,49.95,17.55
267,44.83,0.00,22.41,44.83,41.23,51.95,0.00,31.06,25.09,51.95,14.98
269,49.27,0.00,24.64,49.27,43.23,0.81,0.00,14.68,18.64,43.23,18.61
271,51.32,4.49,27.90,51.32,29.84,2.81,1.56,11.40,13.86,29.84,23.54
273,54.78,5.28,30.03,54.78,33.57,4.81,3.56,13.98,16.60,33.57,25.04
275,53.76,5.27,29.52,53.76,23.10,6.81,5.56,11.82,13.26,23.10,26.52
277,0.00,5.27,2.64,5.27,22.07,8.81,7.56,12.81,13.96,22.07,28.24
279,0.00,5.27,2.64,5.27,18.60,10.81,9.56,12.99,13.61,18.60,28.30
281,0.00,5.27,2.64,5.27,6.37,12.81,11.56,10.25,9.51,12.81,29.68
283,0.00,5.27,2.64,5.27,8.37,0.00,13.56,7.31,9.40,13.56,36.46
285,0.00,5.27,2.64,5.27,4.86,0.99,15.56,7.14,8.89,15.56,38.22
287,0.00,5.27,2.64,5.27,3.26,2.99,17.56,7.94,9.35,17.56,36.98
289,3.03,5.27,4.15,5.27,0.00,4.99,19.56,8.19,9.10,19.56,40.47
291,5.21,5.27,5.24,5.27,0.00,6.99,21.56,9.52,10.24,21.56,38.89
293,5.20,5.27,5.24,5.27,0.00,8.99,23.56,10.85,11.38,23.56,34.16
295,5.20,5.27,5.24,5.27,0.00,10.99,25.56,12.19,12.53,25.56,24.94
297,5.20,8.04,6.62,8.04,0.00,12.99,27.56,13.52,13.67,27.56,14.19
299,8.21,11.67,9.94,11.67,0.00,14.99,29.56,14.85,14.81,29.56,5.47
301,17.25,11.62,14.43,17.25,1.99,16.99,31.56,16.85,16.81,31.56,7.22
303,24.40,14.25,19.32,24.40,3.99,18.99,33.56,18.85,18.81,33.56,7.50
305,24.32,17.71,21.01,24.32,5.99,20.99,35.56,20.85,20.81,35.56,17.09
307,24.32,17.66,20.99,24.32,7.99,22.99,37.56,22.85,22.81,37.56,20.90
309,24.32,17.66,20.99,24.32,9.99,24.99,39.56,24.85,24.81,39.56,22.34
311,24.32,17.66,20.99,24.32,11.99,26.99,41.56,26.85,26.81,41.56,20.01
313,24.32,17.66,20.99,24.32,13.99,28.99,43.56,28.85,28.81,43.56,25.28
315,24.32,19.71,22.01,24.32,15.99,30.99,45.56,30.85,30.81,45.56,26.29
317,24.32,23.21,23.76,24.32,17.99,32.99,20.96,23.98,21.41,32.99,24.57
319,24.32,1.09,12.70,24.32,19.99,34.99,17.32,24.10,20.99,34.99,24.61
321,24.65,0.00,12.33,24.65,21.99,36.99,7.68,22.22,18.00,36.99,24.23
323,30.30,0.00,15.15,30.30,23.99,38.99,5.01,22.66,18.00,38.99,22.42
325,30.12,0.00,15.06,30.12,25.99,40.99,4.77,23.92,19.04,40.99,21.05
327,35.62,0.00,17.81,35.62,27.99,42.99,3.82,24.93,19.77,42.99,16.38
329,38.10,0.00,19.05,38.10,29.99,44.99,1.27,25.42,19.82,44.99,11.47
331,42.19,2.07,22.13,42.19,31.99,46.99,3.27,27.42,21.82,46.99,9.77
333,49.12,4.73,26.93,49.12,33.99,37.24,5.27,25.50,22.15,37.24,14.50
335,54.39,4.69,29.54,54.39,35.99,0.00,7.27,14.42,18.54,35.99,17.23
337,54.28,4.69,29.49,54.28,35.79,0.00,9.27,15.02,19.31,35.79,17.70
339,60.32,4.69,32.51,60.32,18.15,0.00,11.27,9.81,12.61,18.15,23.30
341,24.08,4.69,14.38,24.08,14.32,0.00,13.27,9.19,11.82,14.32,33.53
343,0.00,4.69,2.35,4.69,13.87,0.00,15.27,9.71,12.49,15.27,36.01
345,0.00,4.69,2.35,4.69,11.38,0.00,17.27,9.55,12.28,17.27,32.61
347,0.00,4.69,2.35,4.69,12.28,0.00,19.27,10.52,13.52,19.27,29.06
349,0.00,13.19,6.59,13.19,0.00,0.00,21.27,7.09,9.11,21.27,28.60
351,0.00,17.64,8.82,17.64,0.00,0.00,23.27,7.76,9.97,23.27,25.50
353,0.00,17.62,8.81,17.62,0.00,0.65,25.27,8.64,10.92,25.27,18.41
355,0.00,17.62,8.81,17.62,0.02,2.65,27.27,9.98,12.07,27.27,12.56
357,5.19,17.62,11.41,17.62,2.02,4.65,29.27,11.98,14.07,29.27,8.06
359,17.12,20.35,18.74,20.35,4.02,6.65,31.27,13.98,16.07,31.27,13.73
361,18.01,23.98,20.99,23.98,6.02,8.65,33.27,15.98,18.07,33.27,21.33
363,18.01,23.94,20.97,23.94,8.02,10.65,35.27,17.98,20.07,35.27,23.51
365,18.01,23.94,20.97,23.94,10.02,12.65,37.27,19.98,22.07,37.27,25.36
367,18.01,23.94,20.97,23.94,12.02,14.65,39.27,21.98,24.07,39.27,26.50
369,18.01,21.19,19.60,21.19,14.02,16.65,29.00,19.89,20.82,29.00,28.37
371,24.31,0.00,12.15,24.31,16.02,18.65,25.29,19.98,20.36,25.29,27.45
373,25.12,0.00,12.56,25.12,18.02,20.65,15.93,18.20,17.50,20.65,20.68
375,29.90,0.00,14.95,29.90,20.02,22.65,2.78,15.15,13.00,22.65,15.23
377,40.11,0.00,20.05,40.11,22.02,24.65,0.00,15.56,12.96,24.65,13.18
379,44.79,0.00,22.39,44.79,24.02,26.65,0.00,16.89,14.10,26.65,9.97
381,46.42,0.00,23.21,46.42,26.02,12.61,0.60,13.07,13.21,26.02,15.74
