time,queue_avg,queue_max,delay_avg_1,delay_max,speed_avg,phase
1,0.00,0.00,0.00,0.00,44.75,1
3,0.00,0.00,0.00,0.00,53.03,1
5,0.00,0.00,0.00,0.00,56.40,1
7,0.00,0.00,0.00,0.00,58.20,1
9,0.00,0.00,0.00,0.00,59.01,1
11,0.00,0.00,0.00,0.00,60.71,3
13,0.00,0.00,0.00,0.00,55.58,3
15,0.00,0.00,0.04,0.51,46.41,3
17,0.14,0.54,0.07,0.88,40.41,3
19,1.21,4.82,0.28,2.88,34.48,2
21,4.08,13.23,0.69,4.88,31.03,2
23,5.62,17.81,1.38,6.88,33.16,2
25,5.34,17.73,1.87,8.88,34.22,2
27,5.73,17.73,1.97,10.88,29.97,2
29,7.21,23.66,2.54,12.88,25.76,2
31,9.80,30.15,3.38,14.88,22.56,2
33,11.42,30.02,3.80,16.88,20.55,4
35,12.59,30.02,4.53,18.88,23.06,4
37,13.23,33.01,5.37,20.88,22.96,4
39,12.90,41.60,6.20,22.88,20.67,1
41,13.01,42.80,4.94,24.88,17.01,1
43,16.67,42.80,5.61,26.88,21.02,1
45,17.40,42.80,6.28,28.88,22.98,1
47,13.91,42.80,6.39,29.36,25.55,1
49,16.74,42.69,5.39,28.26,27.88,1
51,8.44,25.43,4.55,27.73,29.63,3
53,7.66,30.66,3.87,18.36,28.42,3
55,9.45,37.82,2.67,16.20,26.81,3
57,10.10,37.71,3.16,18.20,23.22,2
59,11.21,37.71,3.87,20.20,21.42,2
61,11.70,37.71,4.70,22.20,20.58,2
63,14.29,42.20,4.89,24.20,21.70,2
65,16.55,44.21,4.68,26.20,24.97,2
67,16.73,44.13,5.10,28.20,27.79,2
69,10.60,26.35,5.83,30.20,29.88,2
71,8.75,29.76,6.43,32.20,31.67,2
73,9.74,33.71,5.43,34.20,29.27,4
75,10.30,35.96,6.27,36.20,22.30,4
77,12.40,40.50,6.10,38.20,20.34,4
79,11.81,47.22,5.12,21.11,24.41,1
81,14.98,59.90,3.51,23.11,27.44,1
83,16.58,61.95,3.64,21.75,33.06,1
85,15.49,61.95,3.82,17.59,35.72,1
87,16.55,64.24,3.59,19.58,38.15,1
89,18.29,68.68,3.52,17.42,38.00,1
91,17.59,65.92,3.38,13.81,34.49,1
93,5.23,15.66,2.98,12.78,34.03,3
95,4.63,8.40,3.62,14.78,30.76,3
97,6.73,11.74,4.46,16.78,29.45,3
99,6.42,9.55,5.16,18.78,26.40,3
101,6.13,12.50,6.11,20.19,19.31,3
103,9.33,18.15,5.22,21.67,15.41,2
105,11.36,18.41,6.38,23.67,12.53,2
107,13.66,25.06,6.69,25.67,11.41,2
109,19.64,31.06,7.69,27.67,15.40,2
111,21.52,36.92,7.92,29.67,14.81,2
113,19.85,36.81,8.78,31.67,19.07,2
115,16.38,36.64,8.84,33.67,17.93,2
117,18.38,44.66,9.74,35.67,14.25,4
119,19.59,49.49,9.81,37.67,10.91,4
121,20.48,53.35,10.81,39.67,15.38,4
123,20.90,59.18,11.81,41.67,17.83,1
125,22.38,65.10,9.46,43.67,17.92,1
127,23.81,67.24,10.29,45.67,18.87,1
129,24.43,67.22,11.25,47.67,17.73,1
131,25.00,67.22,11.45,42.76,17.69,1
133,23.43,75.78,11.97,39.07,21.18,1
135,20.10,80.40,7.72,31.14,24.82,3
137,22.06,80.34,6.76,31.19,28.83,3
139,24.11,80.34,6.26,23.63,31.55,3
141,26.08,79.16,6.47,25.63,29.85,3
143,20.83,59.31,6.27,27.63,27.53,3
145,10.37,12.71,7.43,29.63,25.20,2
147,12.04,19.02,8.60,31.63,24.15,2
149,14.05,23.05,9.78,33.63,21.71,2
151,14.36,26.22,11.19,35.63,21.17,2
153,15.12,35.27,10.07,37.63,20.25,2
155,17.86,42.01,9.49,39.63,16.68,2
157,22.98,57.35,9.97,41.63,13.08,2
159,29.99,82.53,10.70,43.63,10.90,4
161,33.86,92.87,11.69,45.63,8.74,4
163,39.01,110.36,12.37,47.63,12.38,4
165,41.87,111.21,12.62,49.63,14.31,1
167,44.66,110.99,13.46,51.63,16.12,1
169,45.66,113.60,13.79,53.63,17.40,1
171,48.89,124.50,14.19,55.63,18.53,1
173,49.72,129.37,14.20,52.31,18.29,1
175,52.21,134.07,14.61,52.07,18.15,1
177,54.95,135.94,14.87,51.74,15.73,1
179,42.27,135.93,14.08,45.86,14.91,1
181,38.99,135.93,13.76,47.86,16.76,1
183,40.56,135.93,15.28,49.86,17.72,1
185,44.13,135.93,15.75,51.86,18.98,3
187,44.68,137.48,17.24,53.86,17.53,3
189,47.73,148.53,16.88,55.86,18.10,3
191,50.26,149.52,16.87,57.86,19.07,3
193,53.13,149.52,16.40,42.41,17.27,2
195,55.26,152.92,18.14,44.41,15.02,2
197,59.22,164.86,16.78,46.41,14.15,2
199,62.86,169.38,18.44,48.41,13.76,2
201,65.96,169.34,19.35,50.41,12.34,4
203,58.60,169.30,18.98,52.41,11.39,4
205,60.28,168.65,18.10,54.41,11.01,4
207,40.82,87.91,19.12,52.72,10.30,1
209,39.44,75.18,15.52,54.72,9.00,1
211,43.60,81.99,16.51,54.62,12.53,1
213,47.13,87.81,16.92,52.51,16.52,1
215,49.14,94.05,17.65,53.20,17.61,1
217,50.68,100.23,18.03,55.00,16.76,1
219,52.03,105.63,18.00,54.19,14.44,1
221,54.73,116.43,18.40,56.19,13.12,1
223,60.27,128.74,18.60,51.18,14.07,1
225,64.95,137.54,17.61,47.22,17.64,1
227,48.95,138.32,17.92,44.21,19.35,1
229,48.24,138.32,19.21,46.21,21.47,1
231,48.75,137.99,18.65,42.79,22.99,3
233,17.67,34.94,18.83,44.79,23.16,3
235,15.09,34.94,17.54,46.79,22.36,3
237,19.42,38.49,18.41,48.79,24.05,2
239,22.15,47.94,15.51,35.71,23.87,2
241,22.72,48.35,15.88,37.71,21.78,2
243,24.26,48.25,15.75,39.71,19.22,2
245,16.35,45.12,16.88,41.71,17.66,2
247,16.19,49.11,15.99,43.71,13.30,2
249,18.46,58.19,15.80,45.71,7.21,4
251,20.47,63.43,16.65,47.71,7.30,4
253,21.45,63.75,16.95,49.71,9.06,4
255,20.67,63.75,17.42,51.71,12.22,1
257,17.16,63.75,15.29,53.71,14.55,1
259,17.05,63.75,13.62,55.71,18.14,1
261,17.05,63.75,14.62,57.71,24.04,1
263,17.05,63.75,13.38,59.63,30.91,1
265,17.05,63.75,12.03,43.00,33.67,1
267,17.05,63.75,12.88,41.72,36.41,1
269,17.61,63.74,13.58,43.13,39.08,1
271,8.22,28.39,10.72,43.38,37.67,1
273,2.36,9.43,11.46,44.03,33.20,3
275,2.68,10.72,11.35,35.87,26.64,3
277,6.53,13.13,12.30,37.87,28.70,3
279,12.05,17.70,10.13,39.87,27.73,2
281,8.11,10.37,6.11,37.31,25.72,2
283,5.10,14.91,6.37,39.31,25.45,2
285,10.07,24.88,7.54,41.31,24.97,2
287,12.95,29.46,6.72,43.31,23.57,2
289,14.63,36.48,7.08,45.31,28.20,2
291,16.61,44.46,7.57,47.31,28.15,4
293,18.61,52.49,8.24,49.31,28.19,4
295,19.46,55.97,9.13,51.31,25.10,4
297,20.85,65.78,9.07,44.65,23.41,1
299,21.49,66.04,8.26,46.65,22.26,1
301,21.24,66.39,6.65,25.19,22.52,1
303,23.60,76.24,7.59,27.19,22.65,1
305,27.18,78.84,8.09,28.79,22.75,1
307,30.77,90.11,8.32,30.79,22.29,1
309,36.96,103.84,7.37,32.79,22.44,1
311,37.22,104.15,8.64,34.79,20.54,1
313,38.78,109.25,9.64,36.79,20.96,1
315,37.32,87.19,10.37,38.79,20.75,3
317,18.38,30.54,11.68,40.79,18.49,3
319,20.93,36.17,12.81,42.79,19.36,3
321,23.41,36.58,12.14,44.79,18.30,2
323,29.41,42.59,13.33,43.07,17.21,2
325,30.96,42.63,14.57,42.07,15.16,2
327,29.57,48.22,15.43,44.07,12.53,2
329,21.48,54.52,14.41,46.07,14.18,2
331,23.36,54.37,14.74,48.07,15.89,4
333,25.12,54.37,14.24,50.07,17.31,4
335,24.29,61.49,14.25,52.07,19.84,4
337,24.48,66.94,14.42,54.07,19.49,1
339,25.20,66.76,12.80,56.07,18.19,1
341,27.22,72.65,11.75,58.07,18.30,1
343,29.45,77.69,12.75,60.07,20.51,1
345,30.93,80.44,13.31,62.07,22.10,1
347,31.50,80.42,13.03,64.07,21.50,1
349,31.91,80.21,13.00,66.07,20.13,3
351,15.92,40.33,13.09,68.07,20.68,3
353,18.52,47.65,13.05,70.07,21.14,3
355,22.07,50.10,14.38,72.07,20.27,3
357,26.72,57.77,13.23,44.28,19.98,3
359,29.62,62.02,14.40,44.33,17.06,2
361,33.24,67.31,14.82,37.86,14.71,2
363,38.84,75.25,16.18,39.86,15.29,2
365,39.51,75.09,17.68,41.86,15.79,2
367,39.74,74.82,16.64,43.86,17.75,4
369,32.07,74.07,17.01,45.86,19.34,4
371,23.24,79.46,16.43,47.86,16.90,4
373,24.92,79.38,16.08,46.76,14.43,1
375,27.14,81.34,17.42,48.76,12.53,1
377,31.21,86.68,18.75,50.76,8.62,1
