time,queue_avg,queue_max,delay_avg_1,delay_max,speed_avg,phase
1,0.00,0.00,0.00,0.00,60.00,1
3,0.00,0.00,0.00,0.00,60.00,1
5,0.00,0.00,0.00,0.00,43.00,1
7,0.00,0.00,0.00,0.00,51.50,1
9,0.00,0.00,0.00,0.00,56.43,1
11,0.00,0.00,0.00,0.00,56.60,1
13,0.00,0.00,0.00,0.00,58.17,1
15,0.00,0.00,0.09,1.07,57.45,1
17,0.00,0.00,0.00,0.00,54.03,4
19,0.00,0.00,0.03,0.33,44.61,4
21,0.00,0.00,0.03,0.41,43.39,4
23,0.00,0.00,0.00,0.00,40.74,4
25,1.35,5.38,0.22,1.79,37.14,1
27,1.42,5.68,0.51,3.79,32.46,1
29,2.99,11.95,0.97,5.79,28.13,1
31,4.47,17.86,1.53,7.79,26.23,1
33,2.57,7.50,1.54,9.79,24.35,1
35,3.94,9.40,2.16,11.79,21.04,1
37,7.52,18.08,2.10,13.79,22.51,1
39,7.42,17.69,2.41,15.79,24.66,1
41,9.07,24.30,2.73,17.79,19.03,1
43,10.56,30.23,2.71,19.79,18.87,1
45,11.22,32.91,3.20,21.79,24.12,1
47,12.13,36.54,3.38,23.79,27.82,1
49,12.12,36.50,3.87,25.79,29.60,3
51,12.12,36.50,4.14,27.79,27.37,3
53,12.12,36.50,4.38,29.79,26.62,3
55,13.61,42.47,4.71,31.79,20.52,3
57,13.80,43.23,4.39,26.72,20.41,3
59,15.55,42.49,4.70,28.72,18.16,3
61,12.83,26.07,5.49,30.72,19.05,3
63,11.98,24.32,5.62,32.72,19.58,3
65,12.08,24.25,6.46,34.72,21.21,3
67,12.08,24.25,6.52,36.72,23.66,3
69,13.36,24.44,6.41,38.72,23.57,1
71,14.39,25.81,7.41,40.72,21.93,1
73,13.70,25.81,8.13,42.72,22.45,1
75,13.82,25.81,8.65,44.72,20.69,1
77,14.02,25.57,9.55,46.72,21.69,1
79,10.35,33.78,9.09,48.72,21.21,1
81,10.69,37.56,9.62,50.72,21.09,1
83,10.68,37.52,9.98,52.72,20.12,1
85,10.68,37.52,11.31,54.72,20.96,1
87,11.24,37.52,12.42,56.72,20.18,1
89,14.48,37.52,13.75,58.72,19.85,1
91,17.46,37.52,15.13,60.72,17.57,1
93,19.37,37.52,15.68,62.72,15.54,2
95,19.28,37.52,16.57,64.72,11.05,2
97,19.88,37.52,17.93,66.72,14.08,2
99,22.96,40.50,19.01,68.72,16.06,2
101,24.35,44.45,16.81,68.35,17.40,2
103,21.18,44.40,16.39,47.25,17.91,2
105,17.69,30.42,17.57,45.47,18.71,2
107,11.30,23.90,16.24,35.26,18.36,2
109,11.30,23.90,14.35,37.26,21.23,2
111,11.30,23.90,14.04,39.26,20.06,2
113,13.41,32.35,14.55,41.26,18.85,1
115,15.24,39.64,15.88,43.26,16.70,1
117,16.77,45.76,15.62,45.26,18.34,1
119,17.46,49.85,14.79,47.26,16.16,1
121,16.91,57.59,15.82,49.26,14.82,1
123,17.49,59.88,14.68,51.26,15.02,1
125,20.33,71.28,15.32,53.26,14.93,1
127,26.09,82.62,15.56,55.26,12.99,1
129,26.69,84.00,16.73,57.26,10.98,1
131,27.42,86.94,17.11,59.26,13.61,1
133,29.37,90.83,18.13,61.26,17.08,1
135,17.06,35.91,18.93,63.26,17.74,1
137,16.16,29.85,20.09,65.26,18.48,1
139,16.41,30.41,21.05,67.26,18.60,1
141,16.95,31.98,21.86,69.26,16.65,1
143,18.07,36.46,22.88,71.26,14.98,1
145,19.78,43.30,23.73,73.26,12.06,1
147,19.81,43.42,24.18,75.26,13.54,1
149,22.00,52.18,25.17,77.26,17.37,2
151,22.87,55.67,26.08,79.26,15.16,2
153,22.84,55.63,27.01,81.26,18.20,2
155,22.81,55.63,27.63,83.26,15.23,2
157,23.34,57.75,26.41,85.26,13.59,2
159,25.79,67.57,25.01,87.26,11.35,2
161,28.08,70.14,25.57,89.26,12.58,2
163,31.85,80.29,26.38,91.26,14.23,2
