time,calc_time
1.00,0.20
9.00,0.13
19.00,0.10
29.00,0.12
39.00,0.11
49.00,0.10
59.00,0.10
69.00,0.09
79.00,0.09
89.00,0.11
99.00,0.11
109.00,0.08
119.00,0.09
129.00,0.10
139.00,0.08
149.00,0.33
159.00,0.09
169.00,0.10
179.00,0.11
189.00,0.09
199.00,0.09
209.00,0.10
219.00,0.09
229.00,0.09
239.00,0.09
249.00,0.10
259.00,0.09
269.00,0.10
279.00,0.10
289.00,0.09
299.00,0.09
309.00,0.10
319.00,0.10
329.00,0.11
339.00,0.12
349.00,0.11
359.00,0.09
369.00,0.09
379.00,0.09
389.00,0.09
399.00,0.09
409.00,0.10
419.00,0.11
429.00,0.10
439.00,0.10
449.00,0.10
459.00,0.08
469.00,0.10
479.00,0.09
489.00,0.09
499.00,0.10
509.00,0.10
519.00,0.10
529.00,0.09
539.00,0.09
549.00,0.10
559.00,0.09
569.00,0.10
579.00,0.10
589.00,0.10
599.00,0.10
609.00,0.09
619.00,0.09
629.00,0.09
639.00,0.10
649.00,0.10
659.00,0.10
669.00,0.09
679.00,0.09
689.00,0.09
699.00,0.10
709.00,0.09
719.00,0.09
729.00,0.09
739.00,0.10
749.00,0.08
759.00,0.10
769.00,0.08
779.00,0.08
789.00,0.09
799.00,0.08
809.00,0.09
819.00,0.08
829.00,0.09
839.00,0.29
849.00,0.09
859.00,0.09
869.00,0.08
879.00,0.09
889.00,0.09
899.00,0.09
909.00,0.08
919.00,0.10
929.00,0.10
939.00,0.09
949.00,0.09
959.00,0.09
969.00,0.08
979.00,0.09
989.00,0.09
999.00,0.08
