time,queue_avg,queue_max,delay_avg_1,delay_avg_2,delay_max,speed_avg,phase
1,0.00,0.00,0.00,0.00,0.00,60.00,0
3,0.00,0.00,0.00,0.00,0.00,50.06,8
5,0.00,0.00,0.00,0.00,0.00,52.90,8
7,0.00,0.00,0.00,0.00,0.00,59.82,8
9,0.00,0.00,0.00,0.00,0.00,64.00,8
11,0.00,0.00,0.00,0.00,0.00,61.85,8
13,0.00,0.00,0.00,0.00,0.00,54.57,1
15,0.00,0.00,0.00,0.00,0.00,48.71,1
17,0.00,0.00,0.11,0.14,1.32,46.18,1
19,1.05,4.19,0.28,0.36,3.32,45.31,1
21,1.32,5.28,0.51,0.66,5.32,47.59,1
23,1.56,5.28,0.71,0.92,7.32,51.21,7
25,1.30,5.18,1.02,1.31,9.32,50.47,7
27,1.84,7.37,1.04,1.33,11.32,47.45,7
29,2.54,10.16,0.42,0.54,3.10,42.90,7
31,3.97,10.16,0.96,1.24,5.10,35.40,7
33,3.92,10.16,1.54,1.99,7.10,24.24,4
35,4.64,10.48,2.11,2.71,9.10,25.18,4
37,5.28,16.01,3.24,4.17,11.10,27.60,4
39,6.71,15.77,3.26,4.20,13.10,29.01,4
41,7.88,15.77,2.97,3.82,15.10,28.16,4
43,10.76,17.47,3.58,4.61,17.10,32.57,2
45,10.95,18.25,4.25,5.46,19.10,34.67,2
47,10.94,18.23,4.55,5.85,21.10,34.39,2
49,5.32,6.99,5.38,6.92,23.10,33.46,2
51,2.45,4.94,5.41,6.93,18.18,31.23,2
53,3.91,10.80,4.53,5.65,20.18,28.41,3
55,5.37,11.26,5.22,6.39,22.18,28.21,3
57,5.12,11.26,6.22,7.53,24.18,28.11,3
59,7.09,13.09,3.73,4.19,12.82,29.20,3
61,8.52,17.36,4.60,5.16,14.82,28.35,3
63,9.44,17.27,5.11,5.61,16.82,24.91,4
65,9.05,17.27,6.29,6.84,18.82,28.85,4
67,8.22,17.23,4.11,3.76,16.43,25.46,4
69,5.47,7.31,3.87,3.15,18.43,24.66,4
