time,delay
1.0,0.0
3.0,0.0
5.0,0.0
7.0,0.0
9.0,0.0
11.0,0.0
13.0,0.0
15.0,0.0
17.0,2.9
19.0,2.9
21.0,2.9
23.0,2.9
25.0,7.4
27.0,7.4
29.0,7.4
31.0,7.4
33.0,12.2
35.0,12.2
37.0,12.2
39.0,12.2
41.0,12.2
43.0,12.2
45.0,12.2
47.0,12.2
49.0,12.6
51.0,12.2
53.0,12.2
55.0,12.2
57.0,12.2
59.0,12.2
61.0,12.2
63.0,17.4
65.0,8.1
67.0,8.1
69.0,8.1
71.0,8.1
73.0,25.9
75.0,16.0
77.0,16.0
79.0,16.0
81.0,23.6
83.0,16.0
85.0,16.0
87.0,16.0
89.0,15.8
91.0,15.8
93.0,15.8
95.0,15.8
97.0,28.2
99.0,25.6
101.0,15.8
103.0,15.8
105.0,15.8
107.0,15.8
109.0,33.1
111.0,15.8
113.0,15.8
115.0,15.8
117.0,15.8
119.0,15.8
121.0,15.8
123.0,12.6
125.0,12.6
127.0,12.6
129.0,12.6
131.0,12.6
133.0,12.6
135.0,12.6
137.0,12.6
139.0,12.6
141.0,12.6
143.0,12.6
145.0,12.6
147.0,12.6
149.0,12.6
151.0,12.6
153.0,12.6
155.0,12.6
157.0,13.7
159.0,15.7
161.0,14.5
163.0,14.5
165.0,14.5
167.0,14.5
169.0,44.4
171.0,44.4
173.0,14.9
175.0,14.9
177.0,14.9
179.0,14.9
181.0,30.3
183.0,30.8
185.0,23.0
187.0,14.9
189.0,14.9
191.0,14.9
193.0,14.9
195.0,25.2
197.0,31.0
199.0,27.2
201.0,27.2
203.0,27.2
205.0,14.9
207.0,14.9
209.0,25.8
211.0,26.1
213.0,26.1
215.0,26.1
217.0,33.9
219.0,33.9
221.0,33.9
223.0,35.3
225.0,35.3
227.0,35.3
229.0,35.3
231.0,35.3
233.0,35.3
235.0,35.3
237.0,35.3
239.0,35.3
241.0,35.3
243.0,35.3
245.0,35.3
247.0,35.3
249.0,35.3
251.0,35.3
253.0,59.7
255.0,59.7
257.0,59.7
259.0,59.7
261.0,59.7
263.0,59.7
265.0,59.7
267.0,59.7
269.0,59.7
271.0,59.7
273.0,59.7
275.0,59.7
277.0,59.7
279.0,59.7
281.0,59.7
283.0,59.7
285.0,59.7
287.0,22.1
289.0,22.1
291.0,22.1
293.0,22.1
295.0,22.1
297.0,28.5
299.0,28.5
301.0,22.1
303.0,22.1
305.0,22.1
307.0,22.1
309.0,62.4
311.0,57.8
313.0,57.8
315.0,57.8
317.0,57.8
319.0,57.8
321.0,57.8
323.0,57.8
325.0,32.0
327.0,32.0
329.0,32.0
331.0,32.0
333.0,32.0
335.0,32.0
337.0,32.0
339.0,32.0
341.0,22.4
343.0,22.4
345.0,22.4
347.0,22.4
349.0,27.2
351.0,22.4
353.0,22.4
355.0,22.4
357.0,22.4
359.0,22.4
361.0,22.4
363.0,22.4
365.0,22.4
367.0,32.3
369.0,32.3
371.0,32.3
373.0,32.3
375.0,32.3
377.0,32.3
379.0,32.3
381.0,38.4
383.0,32.3
385.0,32.3
387.0,32.3
389.0,32.3
391.0,31.5
393.0,31.5
395.0,31.5
397.0,34.1
399.0,34.1
401.0,34.1
403.0,34.1
405.0,34.1
407.0,34.1
409.0,34.1
411.0,34.1
413.0,91.3
415.0,91.3
417.0,91.3
419.0,91.3
421.0,91.3
423.0,91.3
425.0,91.3
427.0,91.3
429.0,91.3
431.0,91.3
433.0,23.1
435.0,20.0
437.0,20.0
439.0,20.0
441.0,20.2
443.0,20.0
445.0,20.0
447.0,20.0
449.0,20.0
451.0,20.0
453.0,20.0
455.0,20.0
457.0,20.0
459.0,20.0
461.0,20.0
463.0,20.0
465.0,19.8
467.0,19.8
469.0,19.8
471.0,19.8
473.0,27.0
475.0,27.2
477.0,27.2
479.0,27.2
481.0,27.2
483.0,27.2
485.0,27.2
487.0,27.2
489.0,27.2
491.0,27.2
493.0,44.4
495.0,27.2
497.0,27.2
499.0,27.2
501.0,27.2
503.0,27.2
505.0,27.2
507.0,16.5
509.0,16.5
511.0,16.5
513.0,16.5
515.0,16.5
517.0,18.1
519.0,16.6
521.0,13.4
523.0,13.4
525.0,34.8
527.0,34.8
529.0,34.8
531.0,34.8
533.0,34.8
535.0,34.8
537.0,34.8
539.0,34.8
541.0,34.8
543.0,31.0
545.0,31.0
547.0,31.0
549.0,43.2
551.0,43.2
553.0,43.2
555.0,43.2
557.0,43.2
559.0,43.2
561.0,43.2
563.0,43.2
565.0,43.2
567.0,43.2
569.0,43.2
571.0,43.2
573.0,43.2
575.0,43.2
577.0,43.2
579.0,43.2
581.0,62.4
583.0,25.3
585.0,25.3
587.0,27.3
589.0,27.3
591.0,29.6
593.0,29.6
595.0,27.7
597.0,28.0
599.0,29.2
601.0,27.7
603.0,27.7
605.0,27.7
607.0,27.7
609.0,27.7
611.0,27.7
613.0,27.7
615.0,27.7
617.0,83.0
619.0,44.4
621.0,33.4
623.0,33.4
625.0,38.8
627.0,38.8
629.0,38.8
631.0,38.8
633.0,38.8
635.0,38.8
637.0,38.8
639.0,38.8
641.0,38.8
643.0,38.8
645.0,50.4
647.0,50.4
649.0,50.4
651.0,50.4
653.0,50.4
655.0,50.4
657.0,50.4
659.0,50.4
