time,queue_avg,queue_max,delay_avg_1,delay_max,speed_avg,phase
1,0.00,0.00,0.00,0.00,43.65,0
3,0.00,0.00,0.00,0.00,56.16,4
5,0.00,0.00,0.00,0.00,60.78,4
7,0.00,0.00,0.00,0.00,61.95,4
9,0.00,0.00,0.00,0.00,58.76,4
11,0.00,0.00,0.00,0.00,56.54,4
13,0.00,0.00,0.00,0.00,51.81,2
15,0.00,0.00,0.04,0.43,52.21,2
17,0.37,1.50,0.52,2.43,52.42,2
19,1.36,5.44,0.47,3.81,48.96,2
21,1.34,5.35,0.51,5.81,45.11,2
23,1.34,5.35,0.65,7.81,41.69,3
25,1.62,5.35,1.10,9.81,39.34,3
27,3.48,8.58,1.70,11.81,38.39,3
29,4.25,11.66,2.19,13.81,34.81,3
31,5.64,11.64,2.18,15.81,33.20,3
33,6.82,11.64,2.97,17.81,31.23,5
35,7.00,11.64,3.66,19.81,28.02,5
37,7.52,10.37,4.77,21.81,27.41,5
39,5.34,10.37,5.84,23.81,28.04,5
41,5.78,10.37,6.23,25.81,30.51,5
43,7.04,12.46,7.13,27.81,29.76,8
45,8.31,15.56,7.61,29.81,28.94,8
47,8.55,16.52,8.86,31.81,29.58,8
49,7.17,12.37,7.79,20.03,30.48,8
51,7.09,12.37,7.79,21.73,28.96,8
53,9.00,12.37,7.82,23.73,26.68,6
55,12.41,22.43,8.83,25.73,28.09,6
57,15.13,23.71,9.04,27.73,26.57,6
59,13.67,23.71,6.96,25.70,25.74,6
61,12.10,23.71,7.33,27.70,25.71,6
63,12.56,25.55,7.64,29.70,22.43,3
65,15.14,33.97,8.08,31.70,21.40,3
67,17.48,39.52,9.08,33.70,22.86,3
69,21.78,52.20,9.05,33.79,24.18,3
71,22.54,61.46,8.94,35.79,21.53,3
73,23.55,65.48,8.78,37.79,17.31,5
75,24.50,67.92,8.43,39.79,15.57,5
77,23.34,54.02,9.67,41.79,17.76,5
79,10.29,17.23,10.32,43.79,18.21,5
81,10.29,17.23,11.05,45.79,19.43,5
83,10.29,17.23,11.18,47.79,21.04,6
85,11.80,17.89,12.11,49.79,26.15,6
87,11.29,17.95,12.81,51.79,29.38,6
89,8.66,17.95,10.83,53.79,31.06,6
91,10.15,17.95,11.83,55.79,32.28,6
93,11.55,17.95,11.64,57.79,30.97,1
95,12.18,17.95,12.11,59.79,31.61,1
97,10.86,17.95,13.11,61.79,31.41,1
99,6.84,17.95,12.16,44.20,32.26,1
101,6.45,19.02,10.62,46.20,32.14,1
103,12.45,24.53,10.38,48.20,30.50,4
105,15.21,25.80,11.19,50.20,30.70,4
107,16.87,32.51,12.69,52.20,30.10,4
109,19.54,36.91,12.58,37.10,27.09,4
111,19.57,36.62,13.22,39.10,21.91,4
113,16.18,27.25,12.77,41.10,18.69,2
115,23.03,37.40,14.07,43.10,14.69,2
117,28.41,47.44,13.88,45.10,14.25,2
119,31.83,60.05,14.05,47.10,13.00,2
121,32.85,62.56,13.98,49.10,11.96,2
123,36.67,62.55,13.66,51.10,8.97,1
125,42.61,66.30,15.16,53.10,8.28,1
127,43.24,68.39,16.67,55.10,8.68,1
129,44.38,71.35,17.91,57.10,9.65,1
131,47.77,80.86,19.07,59.10,13.98,1
133,49.31,84.71,19.76,61.10,17.03,3
135,48.07,82.69,18.49,63.10,19.62,3
137,34.96,42.25,15.97,65.10,20.30,3
139,30.56,46.54,13.88,37.56,21.56,3
141,27.80,55.93,12.24,35.94,21.13,3
143,29.15,61.37,12.79,37.94,21.62,6
145,31.95,61.18,11.24,39.94,21.01,6
147,35.71,65.48,12.53,41.94,17.27,6
149,39.17,76.82,13.89,43.94,14.30,6
151,37.21,78.67,14.72,45.94,11.73,6
153,39.80,86.10,13.86,47.94,9.57,4
155,43.85,92.89,15.22,49.94,10.78,4
157,48.66,103.55,16.72,51.94,12.18,4
159,52.01,102.48,17.73,52.98,16.54,4
161,51.32,100.25,18.06,43.11,18.06,4
163,37.82,56.90,19.39,44.02,15.96,6
165,28.71,53.87,19.60,46.02,17.32,6
167,19.46,25.34,20.05,48.02,16.31,6
169,23.70,30.21,20.50,46.43,14.72,6
171,26.92,40.21,20.70,48.43,13.85,6
173,29.04,46.88,21.53,50.43,13.80,3
175,31.07,45.29,21.04,52.43,13.30,3
177,33.96,51.39,22.37,54.43,15.37,3
179,38.20,58.57,23.27,56.43,16.57,3
181,39.96,57.46,23.29,58.43,15.88,3
183,30.55,49.41,23.50,60.43,14.49,7
185,28.55,47.00,23.00,62.43,13.28,7
187,30.67,45.11,23.56,64.43,13.16,7
189,35.35,44.94,23.74,66.43,12.04,7
191,38.56,44.81,24.28,68.43,11.08,7
193,34.58,51.63,23.99,70.43,9.06,1
195,37.03,59.65,24.92,72.43,8.10,1
197,40.09,63.22,26.36,74.43,8.31,1
199,42.07,67.84,26.35,76.43,8.38,1
201,47.12,70.01,26.75,78.43,7.69,1
