time,queue_avg,queue_max,delay_avg_1,delay_max,speed_avg,outflow,phase,reward
1,0.00,0.00,0.00,0.00,44.27,0.00,0,
3,0.00,0.00,0.00,0.00,53.01,0.00,3,
5,0.00,0.00,0.00,0.00,54.62,0.00,3,
7,0.00,0.00,0.00,0.00,56.97,0.00,3,
9,0.00,0.00,0.00,0.00,59.98,0.00,3,4.00
11,0.00,0.00,0.00,0.00,57.81,0.00,3,
13,0.00,0.00,0.00,0.00,52.22,0.00,1,
15,0.00,0.00,0.00,0.00,44.85,0.00,1,
17,0.38,1.53,0.26,1.98,38.86,1.00,1,
19,1.15,4.61,0.55,3.98,35.46,2.00,1,1.85
21,2.48,4.55,0.93,5.98,31.04,0.00,1,
23,6.28,11.01,1.74,7.98,28.28,1.00,2,
25,6.41,10.88,2.39,9.98,32.52,0.00,2,
27,5.48,6.82,3.27,11.98,34.64,2.00,2,
29,3.77,5.49,4.16,13.98,32.97,1.00,2,1.63
31,3.77,5.49,4.38,15.98,34.32,0.00,2,
33,6.34,8.50,5.49,17.98,33.22,1.00,1,
35,8.07,11.57,6.38,19.98,31.43,1.00,1,
37,7.98,11.48,6.67,21.98,34.06,1.00,1,
39,7.98,11.48,6.38,23.98,34.80,1.00,1,1.53
41,9.36,16.26,6.99,25.98,31.35,2.00,1,
43,9.43,16.57,7.76,27.98,34.60,1.00,4,
45,9.52,16.91,8.38,29.98,37.67,1.00,4,
47,11.41,22.71,8.81,31.98,36.70,2.00,4,
49,6.86,11.94,7.39,33.98,35.14,1.00,4,2.26
51,5.92,14.92,6.66,35.98,32.34,1.00,4,
53,8.62,24.29,6.77,37.98,30.59,2.00,3,
55,10.85,24.04,7.02,39.98,34.23,0.00,3,
57,11.33,24.04,7.89,41.98,30.78,2.00,3,
59,9.04,22.54,3.84,14.13,29.88,2.00,3,2.35
61,5.90,14.51,4.33,12.30,28.82,2.00,3,
63,6.56,17.14,4.74,14.30,26.21,2.00,2,
65,6.67,17.88,4.57,16.30,25.59,0.00,2,
67,8.46,23.93,5.57,18.30,20.69,2.00,2,
69,11.49,24.86,4.67,16.92,19.26,1.00,2,1.23
71,15.80,30.65,5.22,18.92,18.63,1.00,2,
73,17.73,30.52,5.79,20.92,15.11,1.00,4,
75,19.82,30.52,6.60,22.92,13.75,0.00,4,
77,18.42,30.52,7.67,24.92,12.46,2.00,4,
79,19.16,33.72,7.86,26.92,17.21,2.00,4,1.74
81,19.97,36.93,8.82,28.92,18.79,1.00,4,
83,11.63,23.88,9.36,30.92,18.30,2.00,1,
85,11.03,23.88,9.85,32.92,20.60,0.00,1,
87,13.23,23.88,10.85,34.92,23.15,2.00,1,
89,15.52,23.88,6.99,29.66,25.28,1.00,1,1.52
91,15.48,23.88,6.97,31.66,23.71,1.00,1,
93,15.48,23.88,7.14,33.66,23.06,0.00,3,
95,17.17,29.18,8.09,35.66,26.85,1.00,3,
97,18.43,30.22,8.73,37.66,31.19,2.00,3,
99,15.25,30.22,9.40,36.88,35.00,3.00,3,2.06
101,13.03,20.77,9.67,37.83,33.60,2.00,3,
103,10.36,25.62,7.56,34.25,32.19,1.00,4,
105,11.05,25.53,6.57,36.25,34.20,1.00,4,
107,9.69,25.53,7.11,38.25,31.04,2.00,4,
109,8.46,22.69,6.22,29.87,27.66,2.00,4,1.82
111,10.19,24.27,6.01,26.20,23.38,2.00,4,
113,12.90,24.13,5.79,20.19,19.41,1.00,3,
115,16.16,31.51,6.10,22.19,17.57,0.00,3,
117,18.46,31.25,7.44,24.19,13.97,2.00,3,
119,18.57,36.28,7.16,17.14,10.74,2.00,3,1.40
121,20.61,38.93,7.45,19.14,9.85,1.00,3,
123,18.77,42.95,8.51,21.14,9.84,1.00,2,
125,20.19,42.88,9.77,23.14,10.44,0.00,2,
127,19.53,42.88,11.27,25.14,9.25,2.00,2,
129,17.82,42.88,11.86,25.86,11.13,2.00,2,1.56
131,18.11,42.88,12.55,27.86,15.96,1.00,2,
133,13.75,23.04,13.76,29.86,18.69,1.00,1,
135,11.09,23.04,14.44,31.86,21.10,0.00,1,
137,11.36,23.04,15.94,33.86,23.00,2.00,1,
139,13.44,20.40,14.56,31.05,22.55,1.00,1,1.23
141,14.39,18.18,15.54,29.64,23.76,1.00,1,
143,14.68,19.47,14.30,31.64,21.77,1.00,4,
145,15.83,24.06,13.18,33.64,20.21,0.00,4,
147,17.85,25.84,14.34,35.64,18.24,2.00,4,
