time,queue_avg,queue_max,delay_avg_1,delay_max,speed_avg,outflow,phase,reward
1,0.00,0.00,0.00,0.00,43.57,0.00,0,
3,0.00,0.00,0.00,0.00,56.11,0.00,4,
5,0.00,0.00,0.00,0.00,60.74,0.00,4,
7,0.00,0.00,0.00,0.00,61.93,0.00,4,
9,0.00,0.00,0.00,0.00,58.76,0.00,4,4.00
11,0.00,0.00,0.00,0.00,56.63,0.00,4,
13,0.00,0.00,0.00,0.00,51.83,0.00,2,
15,0.00,0.00,0.04,0.43,52.20,0.00,2,
17,0.37,1.49,0.51,2.43,52.46,2.00,2,
19,1.36,5.43,0.47,3.83,48.70,1.00,2,2.51
21,1.34,5.35,0.51,5.83,45.43,1.00,2,
23,1.34,5.35,0.71,7.83,41.33,0.00,5,
25,1.95,5.35,1.19,9.83,39.41,0.00,5,
27,4.18,11.38,1.77,11.83,38.28,2.00,5,
29,4.19,11.39,2.18,13.83,33.99,2.00,5,2.05
31,5.58,11.39,2.27,15.83,32.35,0.00,5,
33,6.77,11.39,3.06,17.83,31.90,1.00,7,
35,7.63,15.06,3.61,19.83,30.45,0.00,7,
37,8.44,18.31,4.62,21.83,29.43,2.00,7,
39,6.34,10.37,5.26,23.83,30.34,1.00,7,1.33
41,6.35,10.37,5.53,25.83,31.03,1.00,7,
43,6.67,10.99,6.15,27.83,28.81,1.00,5,
45,8.05,15.90,6.92,29.83,26.37,0.00,5,
47,9.14,16.56,7.98,31.83,28.32,2.00,5,
49,8.13,16.56,8.67,33.83,31.05,2.00,5,1.77
51,7.05,16.56,8.29,35.83,30.70,2.00,5,
53,7.05,16.56,8.64,37.83,27.62,1.00,4,
55,7.48,16.96,9.47,39.83,27.96,0.00,4,
57,13.06,23.86,10.47,41.83,27.36,2.00,4,
59,11.89,21.01,9.32,30.11,27.53,2.00,4,1.63
61,11.42,19.11,8.70,31.73,26.86,2.00,4,
63,12.50,23.44,8.46,33.73,24.74,2.00,2,
65,14.56,25.92,8.56,35.73,23.51,0.00,2,
67,17.62,25.90,9.56,37.73,24.49,2.00,2,
69,17.35,35.62,7.25,23.84,22.88,2.00,2,1.87
71,17.64,29.85,7.96,24.48,20.84,2.00,2,
73,10.84,29.94,6.38,20.29,17.36,1.00,5,
75,12.02,29.94,6.96,22.29,15.02,0.00,5,
77,14.90,29.94,8.29,24.29,14.14,2.00,5,
79,17.62,29.93,8.38,25.20,14.30,3.00,5,2.35
81,13.77,18.06,9.06,27.20,16.31,2.00,5,
83,10.11,18.06,9.92,29.20,18.69,2.00,3,
85,11.52,18.06,10.66,31.20,22.58,1.00,3,
87,12.76,18.02,10.45,33.20,27.63,1.00,3,
89,11.96,20.25,10.69,27.10,29.63,1.00,3,1.73
91,15.29,28.26,11.24,29.10,31.01,1.00,3,
93,15.97,31.01,10.69,31.10,30.34,0.00,2,
95,15.97,30.99,11.73,33.10,28.60,0.00,2,
97,16.69,30.99,12.90,35.10,26.49,2.00,2,
99,18.30,34.94,11.80,37.10,28.84,1.00,2,1.18
101,21.13,39.71,12.88,39.10,28.57,1.00,2,
103,19.11,25.17,13.02,41.10,26.67,1.00,1,
105,15.85,28.36,13.55,43.10,26.26,0.00,1,
107,18.67,28.43,14.89,45.10,25.11,2.00,1,
109,21.01,33.92,13.30,34.58,24.62,2.00,1,1.53
111,24.36,32.26,13.57,36.58,23.59,2.00,1,
113,18.92,30.13,13.28,38.58,20.29,3.00,4,
115,20.31,33.98,13.82,40.58,15.82,0.00,4,
117,22.60,43.13,15.49,42.58,14.47,2.00,4,
119,27.49,55.36,14.35,35.82,12.79,2.00,4,1.37
121,34.42,62.64,14.58,32.36,12.93,2.00,4,
123,37.91,62.55,15.91,34.36,9.69,2.00,2,
125,40.54,65.70,15.87,36.36,9.02,1.00,2,
127,34.59,68.42,15.71,29.19,8.55,1.00,2,
129,34.91,70.20,16.31,31.19,7.19,2.00,2,1.48
131,39.50,82.81,16.67,31.96,13.28,1.00,2,
133,43.23,87.72,17.04,33.96,15.70,1.00,1,
135,43.63,87.66,18.55,35.96,17.04,0.00,1,
137,43.63,87.66,20.05,37.96,18.78,2.00,1,
139,44.18,87.66,20.41,39.96,20.33,2.00,1,0.96
141,46.05,87.65,20.17,41.96,19.31,1.00,1,
143,42.34,86.91,19.46,43.96,20.03,2.00,3,
145,31.27,42.69,20.62,45.96,20.43,1.00,3,
147,31.82,36.16,19.28,47.96,18.63,2.00,3,
149,32.64,36.44,18.83,42.44,15.79,2.00,3,1.30
151,31.24,42.68,17.98,43.13,13.33,2.00,3,
153,26.94,42.13,16.85,45.13,12.11,2.00,4,
155,27.43,41.09,17.98,47.13,10.48,1.00,4,
157,33.91,53.31,19.03,49.13,10.81,2.00,4,
159,42.25,75.17,19.55,46.06,15.24,3.00,4,1.50
161,42.25,76.28,17.60,48.06,15.21,2.00,4,
163,35.17,75.87,17.86,50.06,13.27,2.00,3,
165,34.66,77.06,17.64,52.06,13.79,0.00,3,
167,36.03,87.27,19.14,54.06,12.93,2.00,3,
169,38.55,96.55,19.45,56.06,12.09,2.00,3,0.94
171,40.36,101.02,19.67,58.06,11.07,2.00,3,
173,40.32,100.90,19.42,60.06,12.51,1.00,2,
175,43.57,107.53,20.39,62.06,13.22,0.00,2,
177,43.67,107.01,21.72,64.06,13.89,2.00,2,
179,44.88,111.95,22.48,64.30,13.88,2.00,2,1.63
181,48.71,123.58,22.56,64.41,13.76,2.00,2,
183,51.60,125.40,22.58,65.70,12.79,1.00,2,
185,51.69,125.39,23.80,66.32,13.17,1.00,2,
187,55.27,129.65,23.42,56.51,14.02,2.00,2,
189,58.00,132.07,23.46,58.51,14.28,0.00,2,1.04
191,58.97,132.06,24.79,60.51,12.89,1.00,2,
193,61.47,132.06,22.95,62.51,10.69,2.00,1,
195,62.89,134.62,24.17,64.51,10.10,0.00,1,
197,65.07,138.92,25.67,66.51,10.43,2.00,1,
199,65.04,138.88,25.97,68.51,12.67,2.00,1,1.18
201,65.66,138.88,25.53,70.51,11.90,2.00,1,
203,66.36,138.82,26.30,72.51,12.60,2.00,4,
205,36.70,61.61,25.14,74.51,15.11,0.00,4,
207,24.48,37.53,26.81,76.51,18.25,2.00,4,
209,25.65,37.30,25.72,53.87,19.28,2.00,4,1.53
211,24.74,37.20,25.86,54.11,18.78,2.00,4,
213,21.52,31.87,26.43,56.11,18.57,2.00,1,
215,21.54,31.60,27.62,58.11,19.10,0.00,1,
217,22.59,31.60,29.29,60.11,16.98,2.00,1,
219,26.09,37.66,29.43,62.11,15.25,2.00,1,1.21
221,25.71,37.65,28.52,64.11,15.40,2.00,1,
223,29.41,43.60,25.98,66.11,15.61,2.00,2,
225,34.00,49.52,26.55,68.11,17.53,0.00,2,
227,33.95,49.58,28.05,70.11,17.20,2.00,2,
229,31.07,49.58,28.86,71.55,15.86,2.00,2,1.24
231,30.84,49.58,26.74,58.35,15.55,2.00,2,
233,32.25,49.53,27.78,60.35,14.02,2.00,3,
235,32.44,50.42,28.20,62.35,13.40,1.00,3,
237,34.80,52.35,29.00,64.35,15.10,2.00,3,
239,30.65,50.51,28.07,66.35,16.28,2.00,3,1.64
241,32.40,50.46,27.08,68.35,15.95,2.00,3,
243,32.58,50.38,27.19,70.35,13.96,2.00,6,
245,29.91,47.85,27.43,72.35,12.03,0.00,6,
247,31.99,50.29,28.76,74.35,11.88,2.00,6,
249,29.87,40.51,28.14,70.78,11.92,2.00,6,1.31
251,31.97,44.36,28.73,65.64,13.24,2.00,6,
253,30.81,44.75,28.45,65.63,12.96,2.00,5,
255,23.17,44.75,26.61,67.63,12.40,0.00,5,
257,25.46,47.72,28.28,69.63,11.43,2.00,5,
259,29.81,47.63,27.62,71.63,10.96,2.00,5,1.32
261,33.05,51.43,26.25,73.63,10.80,2.00,5,
263,33.87,51.36,27.11,75.63,9.03,2.00,6,
265,33.50,49.98,28.21,77.63,9.07,0.00,6,
267,28.72,37.28,30.21,79.63,10.09,2.00,6,
269,25.23,37.28,29.70,81.63,12.04,2.00,6,1.20
271,27.88,41.76,29.56,83.63,12.50,2.00,6,
273,20.86,42.51,30.77,85.63,14.37,2.00,3,
275,20.32,42.51,31.25,87.63,14.98,1.00,3,
277,23.02,42.51,31.97,89.63,15.65,2.00,3,
279,24.23,42.51,32.10,91.63,14.56,2.00,3,1.18
281,24.46,42.51,33.23,93.63,12.22,2.00,3,
283,27.89,42.51,32.24,95.63,9.02,2.00,1,
285,29.72,43.56,31.44,97.63,9.31,0.00,1,
287,34.01,53.12,32.94,99.63,10.73,2.00,1,
289,35.16,54.92,32.41,101.63,13.67,2.00,1,2.21
291,36.50,54.91,30.44,103.63,15.21,2.00,1,
293,37.27,54.91,30.96,105.63,17.90,2.00,1,
295,33.29,51.84,30.75,107.63,20.03,2.00,1,
297,14.08,34.68,28.00,109.63,23.09,2.00,1,
299,16.11,42.81,24.76,111.63,21.73,1.00,1,1.72
301,16.30,43.57,24.81,113.63,20.84,2.00,1,
303,16.30,43.57,25.21,115.63,20.70,3.00,2,
305,16.30,43.57,24.32,117.63,22.54,0.00,2,
307,17.60,43.57,25.55,119.63,23.40,2.00,2,
309,17.54,43.57,23.23,121.63,23.38,2.00,2,1.82
311,18.62,47.89,23.10,123.63,24.23,2.00,2,
313,21.94,49.82,22.14,125.63,24.81,1.00,4,
315,23.96,49.81,22.09,127.63,23.31,0.00,4,
317,25.48,49.81,23.09,129.63,23.12,2.00,4,
319,24.56,49.81,19.59,81.09,23.49,2.00,4,1.80
321,24.22,49.81,15.97,51.83,23.38,3.00,4,
323,25.79,49.72,14.26,53.83,19.82,3.00,3,
325,27.50,47.14,14.61,55.83,16.93,0.00,3,
327,24.36,41.17,16.11,57.83,15.15,2.00,3,
329,25.30,43.48,13.84,43.18,16.77,2.00,3,1.85
331,23.72,43.47,14.72,45.18,18.19,2.00,3,
333,23.34,34.41,15.24,47.18,21.41,2.00,6,
335,20.29,30.00,16.28,49.18,20.75,0.00,6,
337,20.77,30.00,18.11,51.18,19.77,2.00,6,
339,23.11,36.95,18.91,42.61,19.53,2.00,6,1.44
341,24.41,36.53,19.82,41.99,18.02,2.00,6,
343,17.88,26.99,19.33,36.84,15.15,2.00,1,
345,20.69,36.63,16.89,38.84,11.87,0.00,1,
347,25.88,44.58,18.68,40.84,8.09,2.00,1,
349,31.08,47.62,18.15,31.26,13.62,2.00,1,1.73
351,34.08,52.03,17.60,33.26,18.92,2.00,1,
353,33.78,58.24,17.23,35.26,21.32,2.00,1,
355,35.10,62.15,18.31,37.26,21.11,2.00,1,
357,28.16,34.40,19.71,39.26,20.36,2.00,1,
359,23.96,30.26,20.06,41.26,18.85,1.00,1,1.36
361,23.96,30.26,20.55,43.26,19.94,1.00,1,
363,25.32,30.26,21.67,45.26,17.23,2.00,2,
365,29.05,37.96,22.56,47.26,19.01,1.00,2,
367,31.20,41.91,24.01,49.26,18.96,2.00,2,
369,33.46,41.86,24.25,48.92,18.16,2.00,2,1.56
371,31.71,41.86,23.34,50.92,17.82,2.00,2,
373,29.51,31.32,23.18,52.92,15.74,2.00,4,
375,28.16,31.32,21.07,54.92,14.93,0.00,4,
377,30.98,35.16,22.74,56.92,15.76,2.00,4,
379,34.79,41.83,20.42,58.92,17.69,2.00,4,1.45
381,35.73,42.75,20.81,60.92,18.01,2.00,4,
383,34.36,43.92,21.73,62.92,16.54,2.00,3,
385,29.52,43.79,22.25,64.92,17.61,2.00,3,
387,30.05,46.53,,,18.92,2.00,3,
389,33.87,58.75,,,18.09,2.00,3,2.16
391,39.82,70.01,,,18.63,2.00,3,
393,33.56,80.55,,,17.80,2.00,5,
395,36.74,89.26,,,18.03,1.00,5,
397,39.27,99.56,,,17.70,2.00,5,
399,42.58,107.03,,,17.46,2.00,5,1.67
401,43.32,110.28,,,17.14,3.00,5,
403,45.64,119.55,,,17.32,0.00,6,
