time,delay
1.0,0.0
3.0,0.0
5.0,0.0
7.0,0.0
9.0,0.0
11.0,0.0
13.0,0.0
15.0,0.0
17.0,0.0
19.0,0.0
21.0,0.0
23.0,0.0
25.0,0.0
27.0,0.0
29.0,0.0
31.0,0.0
33.0,0.0
35.0,0.0
37.0,1.0999999999999999
39.0,1.1333333333333333
41.0,1.1333333333333333
43.0,1.6833333333333331
45.0,1.6833333333333331
47.0,1.6833333333333331
49.0,1.6833333333333331
51.0,1.6833333333333331
53.0,2.1166666666666667
55.0,2.1166666666666667
57.0,2.1166666666666667
59.0,2.1166666666666667
61.0,2.341666666666667
63.0,2.1916666666666664
65.0,2.1916666666666664
67.0,2.208333333333333
69.0,2.2916666666666665
71.0,1.7999999999999998
73.0,1.6333333333333333
75.0,1.6333333333333333
77.0,1.6333333333333333
79.0,1.7
81.0,1.7
83.0,1.6833333333333333
85.0,1.6833333333333333
87.0,1.6833333333333333
89.0,3.375
91.0,3.375
93.0,3.375
95.0,3.375
97.0,4.333333333333334
99.0,4.25
101.0,4.25
103.0,4.25
105.0,7.258333333333335
107.0,7.166666666666667
109.0,7.166666666666667
111.0,8.091666666666667
113.0,7.366666666666666
115.0,7.366666666666666
117.0,6.799999999999999
119.0,7.449999999999999
121.0,7.449999999999999
123.0,8.008333333333333
125.0,8.008333333333333
127.0,8.008333333333333
129.0,9.0
131.0,7.6416666666666675
133.0,7.6416666666666675
135.0,7.6416666666666675
137.0,10.475000000000001
139.0,8.55
141.0,8.55
143.0,9.475000000000001
145.0,10.983333333333334
147.0,11.058333333333335
149.0,11.058333333333335
151.0,11.058333333333335
153.0,13.64166666666667
155.0,13.325000000000003
157.0,12.950000000000003
159.0,12.608333333333336
161.0,12.608333333333336
163.0,10.825000000000003
165.0,10.325000000000001
167.0,10.325000000000001
169.0,12.891666666666667
171.0,15.516666666666667
173.0,15.133333333333335
175.0,12.833333333333334
177.0,10.950000000000001
179.0,10.950000000000001
181.0,17.183333333333334
183.0,18.09166666666667
185.0,13.716666666666669
187.0,13.700000000000001
189.0,11.566666666666666
191.0,11.566666666666666
193.0,11.566666666666666
195.0,11.566666666666666
197.0,16.316666666666666
199.0,16.791666666666668
201.0,14.549999999999999
203.0,14.083333333333332
205.0,13.475
207.0,13.475
209.0,14.941666666666666
211.0,14.958333333333332
213.0,14.983333333333334
215.0,13.991666666666667
217.0,13.991666666666667
219.0,13.991666666666667
221.0,13.991666666666667
223.0,12.6
225.0,18.083333333333336
227.0,20.733333333333334
229.0,18.441666666666666
231.0,18.441666666666666
233.0,23.441666666666666
235.0,21.775
237.0,21.775
239.0,22.816666666666666
241.0,19.35
243.0,20.058333333333334
245.0,20.058333333333334
247.0,20.058333333333334
249.0,21.483333333333334
251.0,20.5
253.0,21.241666666666667
255.0,20.783333333333335
257.0,20.6
259.0,20.508333333333333
261.0,20.041666666666668
263.0,20.058333333333334
265.0,22.841666666666665
267.0,21.974999999999998
269.0,21.74166666666667
271.0,23.349999999999998
273.0,23.000000000000004
275.0,25.025000000000002
277.0,20.475
279.0,22.233333333333334
281.0,22.375
283.0,21.775
285.0,21.691666666666666
287.0,20.599999999999998
289.0,21.791666666666664
291.0,19.966666666666665
293.0,18.141666666666666
295.0,17.566666666666666
297.0,23.508333333333333
299.0,22.475
301.0,17.883333333333333
303.0,14.716666666666669
305.0,13.775000000000002
307.0,12.916666666666668
309.0,12.691666666666666
311.0,12.691666666666666
313.0,15.683333333333334
315.0,18.083333333333332
317.0,17.166666666666668
319.0,17.041666666666668
321.0,16.633333333333333
323.0,15.650000000000002
325.0,19.516666666666666
327.0,21.424999999999997
329.0,20.674999999999997
331.0,20.608333333333334
333.0,20.608333333333334
335.0,19.991666666666667
337.0,19.375
339.0,19.375
341.0,22.641666666666666
343.0,22.541666666666664
345.0,19.208333333333332
347.0,17.258333333333333
349.0,15.733333333333334
351.0,14.933333333333334
353.0,14.441666666666666
355.0,15.175
357.0,18.45
359.0,17.225
361.0,15.583333333333336
363.0,13.841666666666669
365.0,13.4
367.0,13.141666666666666
369.0,12.933333333333334
371.0,12.933333333333334
373.0,16.375
375.0,15.208333333333332
377.0,11.6
379.0,10.708333333333332
381.0,10.666666666666666
383.0,9.533333333333333
385.0,14.733333333333333
387.0,19.291666666666664
389.0,10.033333333333333
391.0,10.3
393.0,10.3
395.0,12.25
397.0,18.15
399.0,17.633333333333333
401.0,17.633333333333333
403.0,18.116666666666667
405.0,18.21666666666667
407.0,14.850000000000001
409.0,14.850000000000001
411.0,14.850000000000001
413.0,18.858333333333334
415.0,17.09166666666667
417.0,19.099999999999998
419.0,17.891666666666666
421.0,30.691666666666666
423.0,33.0
425.0,32.825
427.0,29.441666666666666
429.0,13.341666666666667
431.0,12.341666666666667
433.0,15.4
435.0,14.008333333333333
437.0,13.191666666666666
439.0,13.291666666666666
441.0,12.816666666666666
443.0,12.816666666666666
445.0,15.375
447.0,12.274999999999999
449.0,11.916666666666666
451.0,12.891666666666666
453.0,14.874999999999998
455.0,13.649999999999999
457.0,12.133333333333333
459.0,12.133333333333333
461.0,13.441666666666665
463.0,15.425
465.0,14.608333333333334
467.0,11.916666666666664
469.0,11.916666666666664
471.0,11.916666666666664
473.0,13.633333333333331
475.0,11.666666666666666
