time,queue_avg,queue_max,delay_avg_1,delay_max,speed_avg,outflow,phase
1,0.00,0.00,0.00,0.00,43.33,0.00,1
3,0.00,0.00,0.00,0.00,51.28,0.00,1
5,0.00,0.00,0.00,0.00,56.11,0.00,1
7,0.00,0.00,0.00,0.00,60.94,0.00,1
9,0.00,0.00,0.00,0.00,59.82,0.00,1
11,0.00,0.00,0.00,0.00,58.88,0.00,1
13,0.00,0.00,0.00,0.00,54.06,0.00,1
15,0.00,0.00,0.00,0.00,48.21,0.00,1
17,0.14,0.54,0.20,1.75,45.27,1.00,1
19,1.21,4.84,0.31,3.75,42.68,0.00,1
21,2.32,4.67,0.78,5.75,37.62,0.00,3
23,3.61,5.46,1.41,7.75,38.20,1.00,3
25,4.68,5.31,2.16,9.75,39.24,0.00,3
27,2.58,5.31,3.05,11.75,33.83,2.00,3
29,4.68,12.38,2.12,9.71,33.54,0.00,3
31,4.28,12.10,3.00,11.71,31.19,1.00,3
33,7.06,17.98,3.46,13.71,29.95,0.00,3
35,9.94,18.42,4.62,15.71,29.59,0.00,3
37,12.54,22.18,5.79,17.71,28.13,0.00,3
39,14.25,24.78,6.96,19.71,24.31,0.00,3
41,15.28,24.76,8.12,21.71,23.91,0.00,3
43,17.43,24.76,9.31,23.71,20.65,1.00,2
45,20.57,24.76,10.67,25.71,16.13,0.00,2
47,23.33,33.72,12.17,27.71,17.17,0.00,2
49,30.06,49.72,13.76,29.71,17.52,2.00,2
51,33.74,50.19,13.08,27.06,19.04,2.00,2
53,39.02,67.57,11.89,29.06,20.60,2.00,2
55,34.88,68.41,12.97,31.06,19.22,2.00,4
57,32.68,65.78,13.71,33.06,18.61,2.00,4
59,23.81,35.70,13.20,35.06,17.89,0.00,4
61,24.29,37.77,14.78,37.06,16.32,2.00,4
63,24.91,42.07,15.96,37.28,16.54,4.00,1
65,26.64,45.26,15.72,34.53,15.80,3.00,1
67,29.02,53.42,15.13,36.53,14.79,0.00,1
69,29.42,54.10,16.79,38.53,18.50,2.00,1
71,23.70,44.21,17.10,34.87,18.28,3.00,1
73,21.78,43.93,16.07,36.87,18.90,2.00,1
75,17.96,38.36,15.24,38.87,20.04,2.00,1
77,14.72,43.11,15.25,40.87,17.25,2.00,1
79,17.05,48.09,14.18,42.87,13.96,0.00,1
81,20.65,51.41,15.52,44.87,14.94,0.00,3
83,23.44,59.78,16.85,46.87,13.20,0.00,3
85,23.89,61.91,18.18,48.87,12.50,1.00,3
87,25.73,68.40,18.57,50.87,13.98,2.00,3
89,24.71,68.83,17.67,52.87,14.28,3.00,3
91,26.52,68.83,15.95,54.87,16.49,2.00,3
93,26.94,68.83,12.64,56.87,14.98,0.00,3
95,27.57,68.77,13.64,58.87,14.86,0.00,2
97,30.46,76.03,14.74,60.87,17.23,1.00,2
99,31.57,80.52,15.64,62.87,20.38,0.00,2
101,24.52,52.33,16.65,64.87,21.35,1.00,2
103,20.72,37.12,17.37,66.87,21.20,1.00,4
105,23.50,48.23,16.97,68.87,21.65,1.00,4
107,28.21,57.88,16.46,70.87,22.75,2.00,4
109,30.83,57.65,16.87,72.87,23.28,2.00,4
111,30.08,57.65,16.11,58.40,21.20,3.00,4
113,28.73,62.16,14.59,49.49,18.28,2.00,4
115,36.19,76.83,15.33,42.62,19.61,2.00,4
117,40.27,89.25,13.98,38.62,20.42,1.00,4
119,44.77,95.18,14.96,34.37,20.33,1.00,1
121,47.96,100.54,15.22,34.95,18.67,0.00,1
123,48.45,100.56,16.72,36.95,15.91,0.00,1
125,51.21,104.19,18.22,38.95,15.91,2.00,1
127,58.29,113.69,17.22,39.59,16.11,2.00,1
129,61.53,112.75,16.15,41.59,17.03,2.00,1
131,63.92,112.88,15.64,43.59,15.35,2.00,1
133,65.42,112.72,16.13,45.59,17.65,2.00,1
135,42.02,71.77,16.47,47.59,18.26,1.00,1
137,33.35,67.15,17.22,49.59,15.43,1.00,1
139,24.62,49.15,18.53,51.59,13.78,0.00,1
141,30.92,59.44,20.50,53.59,10.93,0.00,3
143,35.84,67.14,22.50,55.59,8.91,1.00,3
145,42.20,75.90,23.29,57.59,9.46,0.00,3
147,45.20,83.48,25.13,59.59,11.45,2.00,3
149,46.42,84.92,25.50,61.59,14.18,2.00,3
151,48.42,84.92,26.48,63.59,14.22,2.00,2
153,49.43,84.92,27.41,65.59,11.79,2.00,2
155,39.24,84.92,28.53,67.59,7.99,0.00,2
157,40.46,92.27,30.36,69.59,8.39,2.00,2
159,44.41,102.89,30.73,61.57,8.16,2.00,2
