time,queue_avg,queue_max,delay_avg_1,delay_max,speed_avg,phase
1,0.00,0.00,0.00,0.00,60.00,1
3,0.00,0.00,0.00,0.00,60.00,1
5,0.00,0.00,0.00,0.00,60.00,1
7,0.00,0.00,0.00,0.00,60.00,1
9,0.00,0.00,0.00,0.00,60.00,1
11,0.00,0.00,0.00,0.00,60.00,1
13,0.00,0.00,0.00,0.00,63.80,1
15,0.00,0.00,0.00,0.00,65.20,1
17,0.00,0.00,0.00,0.00,60.90,1
19,0.00,0.00,0.00,0.00,61.00,1
21,0.00,0.00,0.00,0.00,60.90,1
23,0.00,0.00,0.00,0.00,58.50,4
25,0.00,0.00,0.00,0.00,46.37,4
27,0.00,0.00,0.00,0.00,37.67,4
29,0.00,0.00,0.06,0.76,36.30,4
31,0.73,2.93,0.38,2.76,30.50,2
33,1.35,5.42,0.40,4.76,18.97,2
35,1.66,5.39,0.67,6.76,9.37,2
37,2.46,5.31,1.00,8.76,11.15,2
39,1.29,4.46,1.33,10.76,0.00,1
41,1.12,4.46,0.70,7.24,0.00,1
43,1.12,4.46,0.77,9.24,14.20,1
45,0.94,3.77,0.94,11.24,40.20,1
47,0.00,0.00,0.00,0.00,47.93,1
49,0.00,0.00,0.00,0.00,55.63,3
51,0.00,0.00,0.00,0.00,53.80,3
53,0.00,0.00,0.00,0.00,50.38,3
55,0.00,0.00,0.00,0.00,46.30,3
57,0.00,0.00,0.03,0.32,46.95,3
59,0.00,0.00,0.00,0.00,42.66,3
61,0.39,1.56,0.17,1.99,39.50,3
63,1.42,5.68,0.33,3.99,35.26,4
65,1.40,5.59,0.68,5.99,31.96,4
67,1.40,5.59,0.71,7.99,28.28,4
69,1.51,5.50,1.05,9.99,46.26,4
71,0.55,1.71,1.38,11.99,52.76,2
73,0.00,0.00,0.22,2.66,52.48,2
75,0.00,0.00,0.00,0.00,43.74,2
77,0.00,0.00,0.13,1.52,38.23,2
79,0.00,0.00,0.43,3.52,30.73,3
81,0.00,0.00,0.46,5.52,20.18,3
83,1.52,3.99,0.28,1.58,19.96,3
85,2.75,5.64,0.78,3.58,36.55,3
87,1.41,5.14,1.28,5.58,41.52,2
89,1.26,5.06,0.54,6.50,39.92,2
91,1.26,5.06,0.71,8.50,37.14,2
93,1.26,5.06,0.96,10.50,36.55,2
95,1.26,5.06,1.30,12.50,34.71,4
97,1.26,5.06,1.37,14.50,34.88,4
99,3.00,5.06,1.87,16.50,35.52,4
101,2.67,5.06,2.37,18.50,35.17,4
103,1.32,5.06,2.88,20.50,32.53,1
105,2.60,7.23,2.89,22.50,30.08,1
107,4.29,11.80,3.32,24.50,29.76,1
109,4.69,11.73,4.09,26.50,37.79,1
111,2.84,8.43,5.08,28.50,40.65,3
113,3.51,8.66,3.36,17.21,35.79,3
115,4.10,11.04,3.16,19.21,32.29,3
117,5.19,10.94,4.00,21.21,28.30,3
119,7.18,12.03,3.30,11.71,21.18,4
121,8.73,12.36,3.52,13.71,19.21,4
123,10.41,16.74,4.47,15.71,19.93,4
125,13.03,19.16,5.47,17.71,23.39,4
127,10.78,18.90,6.61,19.71,23.39,3
129,11.58,18.58,4.50,13.65,23.10,3
131,11.65,18.69,5.09,15.65,20.47,3
133,10.88,18.68,5.92,17.65,19.76,3
135,11.90,18.63,6.98,19.65,19.30,1
137,13.28,22.56,7.00,21.65,19.49,1
139,14.99,23.51,7.55,23.65,18.84,1
141,15.96,23.51,8.58,25.65,18.41,1
143,16.36,23.51,9.75,27.65,17.18,4
145,15.80,19.38,9.79,29.65,16.63,4
147,13.52,18.49,8.57,31.65,16.68,4
149,16.13,18.58,9.89,33.65,18.73,4
151,18.11,24.40,11.23,35.65,17.21,4
153,16.56,25.57,11.72,30.34,14.33,2
155,18.10,25.57,10.39,29.12,13.02,2
157,21.63,25.57,11.89,31.12,14.81,2
159,21.73,28.34,13.39,33.12,15.18,2
161,22.43,30.60,13.26,35.12,18.13,2
163,16.50,30.58,13.18,37.12,17.99,2
