time,queue_main,queue_right,queue_avg,queue_max,delay_route_1,delay_route_2,delay_route_3,delay_avg_1,delay_avg_2,delay_max,speed,outflow
1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,60.00,0.00
3,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,60.00,0.00
5,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,60.00,0.00
7,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,60.00,0.00
9,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,60.00,0.00
11,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,60.00,0.00
13,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,60.00,0.00
15,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,50.16,0.00
17,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,55.72,0.00
19,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,59.37,0.00
21,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,60.71,0.00
23,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,57.80,0.00
25,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,50.39,0.00
27,0.00,0.00,0.00,0.00,0.68,0.00,0.00,0.23,0.29,0.68,33.59,0.00
29,0.00,0.00,0.00,0.00,2.68,0.31,0.00,1.00,1.28,2.68,19.07,0.00
31,3.86,0.00,1.93,3.86,4.68,2.31,0.00,2.33,3.00,4.68,17.64,1.00
33,10.48,0.00,5.24,10.48,0.00,4.31,0.00,1.44,1.85,4.31,12.60,0.00
35,10.40,0.00,5.20,10.40,0.00,6.31,0.00,2.10,2.71,6.31,21.07,0.00
37,10.40,0.00,5.20,10.40,0.00,8.31,0.00,2.77,3.56,8.31,21.23,0.00
39,12.41,0.00,6.21,12.41,0.00,10.31,0.00,3.44,4.42,10.31,20.45,0.00
41,23.03,0.00,11.52,23.03,0.00,12.31,0.00,4.10,5.28,12.31,19.88,0.00
43,22.75,0.00,11.37,22.75,0.00,14.31,0.00,4.77,6.13,14.31,27.65,0.00
45,22.75,0.00,11.37,22.75,0.00,16.31,0.00,5.44,6.99,16.31,23.26,0.00
47,22.75,0.00,11.37,22.75,0.00,18.31,0.00,6.10,7.85,18.31,18.54,0.00
49,25.08,0.00,12.54,25.08,0.00,20.31,0.00,6.77,8.71,20.31,13.12,0.00
