time,queue_length
1.0,0.0
3.0,0.0
5.0,0.0
7.0,0.0
9.0,0.0
11.0,0.0
13.0,0.0
15.0,0.0
17.0,0.0
19.0,0.0
21.0,0.0
23.0,0.0
25.0,0.0
27.0,0.0
29.0,0.0
31.0,1.0
33.0,8.4
35.0,12.5
37.0,9.6
39.0,0.0
41.0,0.0
43.0,0.0
45.0,0.0
47.0,0.0
49.0,0.0
51.0,0.0
53.0,4.0
55.0,4.5
57.0,0.2
59.0,0.0
61.0,0.0
63.0,0.0
65.0,0.0
67.0,0.0
69.0,2.9
71.0,9.8
73.0,10.2
75.0,5.3
77.0,5.2
79.0,4.9
81.0,3.0
83.0,5.1
85.0,5.1
87.0,9.0
89.0,9.2
91.0,5.0
93.0,5.0
95.0,5.0
97.0,9.3
99.0,11.7
101.0,9.0
103.0,5.1
105.0,9.7
107.0,14.4
109.0,17.0
111.0,5.1
113.0,9.8
115.0,11.1
117.0,10.7
119.0,10.7
121.0,14.4
123.0,18.3
125.0,20.4
127.0,28.6
129.0,32.1
131.0,34.1
133.0,39.2
135.0,39.1
137.0,39.1
139.0,42.9
141.0,49.3
143.0,51.9
145.0,52.2
147.0,60.8
149.0,65.0
151.0,68.9
153.0,87.2
155.0,89.5
157.0,89.4
159.0,88.6
161.0,68.9
163.0,33.6
165.0,40.3
167.0,45.0
169.0,44.9
171.0,28.5
173.0,23.6
175.0,25.4
177.0,30.3
179.0,30.2
181.0,30.2
183.0,30.2
185.0,31.6
187.0,32.5
189.0,38.8
191.0,43.3
193.0,48.6
195.0,55.0
197.0,55.4
199.0,55.4
201.0,40.7
203.0,23.3
205.0,23.8
207.0,24.5
209.0,25.6
211.0,30.3
213.0,31.1
215.0,31.1
217.0,23.3
219.0,23.3
221.0,23.3
223.0,23.3
225.0,23.3
227.0,23.3
229.0,23.2
231.0,28.2
233.0,30.2
235.0,30.2
237.0,30.2
239.0,38.9
241.0,43.1
243.0,42.7
245.0,49.8
247.0,43.2
249.0,26.0
251.0,26.0
253.0,26.0
255.0,26.0
257.0,26.0
259.0,26.0
261.0,26.0
263.0,30.0
265.0,33.8
267.0,36.1
269.0,36.1
271.0,36.1
273.0,35.7
275.0,33.8
277.0,31.8
279.0,31.8
281.0,37.3
283.0,38.4
285.0,38.4
287.0,40.9
289.0,44.1
291.0,44.1
293.0,44.1
295.0,44.1
297.0,44.1
299.0,44.1
301.0,44.1
303.0,44.1
305.0,44.1
307.0,44.1
309.0,44.1
311.0,44.1
313.0,44.1
315.0,44.1
317.0,44.1
319.0,43.6
321.0,44.0
323.0,48.7
325.0,50.9
327.0,57.7
329.0,62.9
331.0,62.9
333.0,62.9
335.0,62.9
337.0,62.9
339.0,64.9
341.0,82.4
343.0,81.3
345.0,39.9
347.0,24.8
349.0,26.9
351.0,31.1
353.0,31.1
355.0,31.0
357.0,23.9
359.0,24.3
361.0,28.2
363.0,44.0
365.0,48.1
367.0,48.0
369.0,48.0
371.0,47.9
373.0,44.6
375.0,24.7
377.0,24.6
379.0,24.6
381.0,24.6
383.0,24.6
385.0,24.6
387.0,24.6
389.0,31.0
391.0,31.5
393.0,31.5
395.0,31.5
397.0,31.5
399.0,31.5
401.0,31.5
403.0,31.5
405.0,31.5
407.0,31.5
409.0,24.0
411.0,24.0
413.0,24.0
415.0,24.0
417.0,24.0
419.0,23.4
421.0,18.8
423.0,18.8
425.0,22.4
427.0,26.2
429.0,26.0
431.0,26.0
433.0,26.0
435.0,26.0
437.0,26.0
439.0,25.3
441.0,25.6
443.0,29.9
445.0,29.9
447.0,36.8
449.0,36.6
451.0,36.6
453.0,36.6
455.0,36.6
457.0,35.9
459.0,30.0
461.0,30.7
463.0,43.7
465.0,49.2
467.0,49.0
469.0,48.8
471.0,26.0
473.0,26.0
475.0,26.0
477.0,26.0
479.0,26.0
481.0,30.7
483.0,31.8
485.0,18.5
487.0,11.1
489.0,14.3
491.0,16.6
493.0,18.8
495.0,23.7
497.0,24.0
499.0,29.8
501.0,35.3
503.0,41.1
505.0,47.1
507.0,49.8
509.0,49.7
511.0,49.7
513.0,41.6
515.0,24.4
517.0,28.8
519.0,36.8
521.0,43.6
523.0,43.4
525.0,43.4
527.0,36.0
529.0,29.0
531.0,29.0
533.0,29.0
535.0,29.0
537.0,29.0
539.0,29.0
541.0,28.1
543.0,24.6
545.0,26.7
547.0,31.1
549.0,31.0
551.0,31.0
553.0,33.2
555.0,38.2
557.0,43.2
559.0,42.3
561.0,24.1
563.0,24.1
565.0,28.7
567.0,33.6
569.0,38.1
571.0,38.1
573.0,38.1
575.0,41.9
577.0,43.5
579.0,34.1
581.0,21.9
583.0,27.8
585.0,33.4
587.0,40.8
589.0,42.0
591.0,23.3
593.0,33.9
595.0,38.8
597.0,38.4
599.0,24.2
601.0,24.1
603.0,24.1
605.0,24.1
607.0,21.1
609.0,24.3
611.0,31.5
613.0,36.3
615.0,41.6
617.0,41.5
619.0,28.7
621.0,18.5
623.0,24.6
625.0,31.3
627.0,31.2
629.0,31.2
631.0,27.6
633.0,23.2
635.0,11.2
637.0,11.2
639.0,11.2
641.0,11.2
643.0,11.2
645.0,11.2
647.0,11.2
649.0,11.2
651.0,11.2
653.0,8.5
655.0,7.7
657.0,13.4
659.0,20.1
