time,queue_avg,queue_max,delay_avg,delay_max,speed_avg,phase
1,0.00,0.00,0.00,0.00,45.30,7
3,0.00,0.00,0.00,0.00,53.33,7
5,0.00,0.00,0.00,0.00,56.02,7
7,0.00,0.00,0.00,0.00,57.01,7
9,0.00,0.00,0.00,0.00,57.25,1
11,0.00,0.00,0.00,0.00,57.55,1
13,0.00,0.00,0.00,0.00,53.55,1
15,0.00,0.00,0.03,0.13,51.24,1
17,0.39,1.55,0.47,2.13,46.58,1
19,1.16,4.62,0.90,4.13,40.64,1
21,1.35,4.55,1.51,6.13,34.98,1
23,3.53,5.18,2.79,8.13,32.60,2
25,5.85,8.67,3.73,10.13,30.16,2
27,6.41,10.90,4.67,12.13,27.57,2
29,6.42,10.88,5.90,14.13,30.13,2
31,7.49,12.95,7.26,16.13,32.11,2
33,7.52,18.13,8.41,18.13,30.31,7
35,8.69,18.04,9.30,20.13,28.58,7
37,8.67,18.04,10.54,22.13,31.54,7
39,8.66,18.03,11.91,24.13,31.12,7
41,5.89,11.48,8.46,21.70,29.91,7
43,4.89,11.48,9.79,23.70,30.16,7
45,6.89,11.48,9.83,25.70,29.99,3
47,8.07,11.48,10.17,27.70,30.18,3
49,8.29,11.48,11.06,29.70,29.88,3
51,7.78,11.48,12.02,31.70,29.51,3
53,6.68,11.48,7.76,33.70,28.40,3
55,7.35,11.48,7.89,35.70,30.58,3
57,8.07,11.48,8.91,37.70,28.29,4
59,8.06,11.48,8.43,39.70,27.23,4
61,9.70,15.35,9.57,41.70,29.05,4
63,8.40,15.24,10.44,43.70,28.23,4
65,4.79,10.01,7.96,32.80,25.94,4
67,6.98,16.48,5.46,26.00,25.14,5
69,8.50,17.05,5.87,28.00,24.67,5
71,11.09,24.16,6.88,30.00,21.15,5
73,11.09,23.88,8.16,32.00,19.31,5
75,11.09,23.88,9.55,34.00,19.16,5
77,12.27,22.36,9.78,29.21,20.21,5
79,8.28,17.45,9.37,31.21,24.71,5
81,8.27,17.43,9.51,33.21,23.23,4
83,8.42,17.43,8.28,35.21,21.28,4
85,9.51,17.43,9.47,37.21,24.58,4
87,9.45,17.43,10.46,39.21,29.33,4
89,8.27,17.43,10.08,41.21,32.25,4
91,8.27,17.43,9.25,43.21,30.33,4
93,8.45,17.43,9.95,45.21,29.64,2
95,10.67,17.43,11.27,47.21,27.87,2
97,11.12,17.43,11.99,49.21,30.04,2
99,10.60,20.98,13.10,51.21,32.62,2
101,7.93,26.85,11.61,36.11,31.52,2
103,9.80,34.34,11.50,38.11,30.50,7
105,10.77,36.44,12.56,40.11,27.66,7
107,11.82,36.43,13.63,42.11,25.30,7
109,12.71,36.43,14.94,44.11,22.75,7
111,15.03,43.65,16.37,46.11,19.99,7
113,16.95,43.39,15.54,46.27,21.25,3
115,19.45,43.39,14.77,39.06,21.49,3
117,19.05,31.51,12.12,24.20,23.28,3
119,13.26,36.22,12.98,26.20,23.03,3
121,13.24,36.16,11.20,17.99,23.43,3
123,13.19,35.94,11.04,19.88,25.00,3
125,11.96,23.04,9.34,21.88,26.92,3
127,14.12,23.04,10.68,23.88,26.07,3
129,14.20,23.04,12.12,25.88,23.27,1
131,14.20,23.04,12.06,27.88,23.57,1
133,16.64,23.04,11.67,29.88,24.10,1
135,20.03,27.14,12.19,31.88,22.38,1
137,20.77,30.61,12.55,32.89,20.88,1
139,13.87,20.30,13.13,34.89,19.57,1
141,14.19,23.58,12.65,36.89,22.64,4
143,15.36,25.74,11.53,38.89,20.00,4
145,17.02,25.67,12.64,40.89,18.39,4
147,19.45,30.07,14.24,42.89,18.39,4
149,19.85,29.90,12.81,36.50,19.23,4
151,13.55,21.99,11.99,38.50,19.10,3
153,14.71,25.22,12.29,40.50,14.87,3
155,17.78,31.53,11.60,42.50,16.91,3
157,19.18,31.36,11.87,44.50,17.91,3
159,19.12,31.36,13.23,46.50,19.63,3
161,16.39,31.36,13.88,48.50,24.39,2
163,16.39,31.36,12.63,50.50,23.04,2
165,16.65,31.36,11.24,52.50,21.50,2
167,19.04,31.36,12.89,54.50,20.18,2
169,17.25,31.36,12.47,46.89,21.15,2
171,15.47,24.65,13.06,32.18,22.87,2
173,14.78,24.65,14.61,34.18,21.16,5
175,16.65,24.65,15.35,36.18,21.77,5
177,18.59,26.47,16.35,38.18,23.65,5
179,19.80,31.38,18.09,40.18,25.84,5
181,19.40,31.29,17.04,42.18,24.94,5
183,14.00,33.18,17.26,44.18,19.39,7
185,15.28,38.27,17.60,46.18,20.63,7
187,16.37,42.66,16.76,48.18,22.33,7
189,18.23,45.25,17.97,50.18,23.96,7
191,20.31,45.23,18.99,52.18,25.88,7
193,20.28,45.23,14.69,51.87,29.10,4
195,22.01,45.23,14.44,41.06,28.07,4
197,18.67,31.37,13.13,38.67,25.07,4
199,12.92,33.57,13.58,40.67,24.76,4
201,20.42,42.57,12.65,40.97,25.71,4
203,23.22,43.86,10.19,28.86,23.54,4
205,21.61,32.56,9.93,21.32,20.66,3
207,18.44,28.65,10.92,23.32,19.27,3
209,21.92,32.77,12.13,25.32,18.89,3
211,23.40,36.55,13.92,27.32,18.21,3
213,21.78,36.50,13.27,29.32,15.19,3
