time,queue_main,queue_right,queue_avg,queue_max,delay_route_1,delay_route_2,delay_route_3,delay_avg_1,delay_avg_2,delay_max,speed,outflow
1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,60.00,0.00
3,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,52.23,0.00
5,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,60.43,0.00
7,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,65.62,0.00
9,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,66.99,0.00
11,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,61.23,0.00
13,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,50.35,0.00
15,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,44.62,0.00
17,0.00,0.00,0.00,0.00,0.00,0.00,1.79,0.60,0.77,1.79,42.13,0.00
19,0.00,5.54,2.77,5.54,0.00,0.00,3.79,1.26,1.62,3.79,44.90,0.00
21,0.00,5.28,2.64,5.28,0.27,0.00,5.79,2.02,2.59,5.79,43.13,1.00
23,0.00,5.28,2.64,5.28,0.00,0.00,7.79,2.60,3.34,7.79,37.80,0.00
25,0.00,5.18,2.59,5.18,0.00,0.00,9.79,3.26,4.19,9.79,37.05,0.00
27,0.00,0.00,0.00,0.00,1.90,0.00,11.79,4.56,5.87,11.79,39.19,1.00
29,0.00,0.00,0.00,0.00,3.90,0.00,1.84,1.91,2.46,3.90,39.38,1.00
31,1.20,0.00,0.60,1.20,5.90,0.00,0.58,2.16,2.77,5.90,60.59,2.00
33,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,59.10,0.00
35,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,57.65,0.00
37,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,52.32,0.00
39,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,40.56,0.00
41,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,35.52,0.00
43,7.21,0.00,3.61,7.21,1.48,0.15,0.00,0.54,0.65,1.48,23.18,0.00
45,16.92,1.43,9.17,16.92,3.48,2.15,0.00,1.88,1.80,3.48,22.68,0.00
47,17.00,5.25,11.12,17.00,5.48,4.15,1.71,3.78,3.68,5.48,21.50,0.00
49,17.00,10.42,13.71,17.00,7.48,6.15,3.71,5.78,5.68,7.48,17.37,0.00
51,17.00,11.83,14.41,17.00,9.48,8.15,5.71,7.78,7.68,9.48,13.89,0.00
53,17.00,11.83,14.41,17.00,11.48,10.15,7.71,9.78,9.68,11.48,9.33,0.00
55,17.00,15.41,16.20,17.00,13.48,12.15,9.71,11.78,11.68,13.48,5.60,0.00
57,16.99,17.90,17.44,17.90,15.48,14.15,11.71,13.78,13.68,15.48,4.24,0.00
59,8.09,18.27,13.18,18.27,17.48,16.15,13.71,15.78,15.68,17.48,2.22,1.00
61,0.98,25.03,13.01,25.03,0.00,18.15,15.71,11.29,9.33,18.15,0.20,0.00
63,5.74,24.83,15.28,24.83,0.00,20.15,17.71,12.62,10.47,20.15,0.00,0.00
65,0.25,24.83,12.54,24.83,0.00,22.15,19.71,13.95,11.61,22.15,0.00,1.00
67,0.00,24.83,12.41,24.83,0.00,0.00,21.71,7.24,9.31,21.71,0.00,0.00
69,0.00,24.83,12.41,24.83,0.00,0.00,23.71,7.90,10.16,23.71,0.00,0.00
71,0.00,24.83,12.41,24.83,0.00,0.00,25.71,8.57,11.02,25.71,0.00,0.00
73,0.00,24.83,12.41,24.83,0.00,0.00,27.71,9.24,11.88,27.71,15.04,0.00
75,0.00,24.83,12.41,24.83,0.00,0.00,29.71,9.90,12.73,29.71,17.56,0.00
77,0.00,24.83,12.41,24.83,0.00,0.00,31.71,10.57,13.59,31.71,19.39,0.00
79,0.00,24.83,12.41,24.83,0.00,0.00,33.71,11.24,14.45,33.71,24.16,0.00
81,0.00,24.83,12.41,24.83,0.00,0.00,35.71,11.90,15.31,35.71,27.69,0.00
83,0.00,24.83,12.41,24.83,0.00,0.00,37.71,12.57,16.16,37.71,25.26,0.00
85,0.00,24.83,12.41,24.83,0.18,0.00,39.71,13.30,17.10,39.71,20.81,0.00
87,0.00,24.83,12.41,24.83,2.18,0.00,41.71,14.63,18.81,41.71,18.83,0.00
89,2.52,24.83,13.67,24.83,4.18,0.00,43.71,15.97,20.53,43.71,24.31,1.00
91,10.34,24.53,17.43,24.53,6.18,0.00,44.79,16.99,21.85,44.79,27.51,1.00
93,10.16,0.00,5.08,10.16,8.18,0.00,39.19,15.79,20.30,39.19,31.73,1.00
95,13.33,0.00,6.66,13.33,10.18,0.00,35.85,15.35,19.73,35.85,32.97,1.00
97,16.01,0.00,8.00,16.01,12.18,0.00,3.23,5.14,6.60,12.18,32.81,1.00
99,15.97,0.00,7.99,15.97,14.18,0.00,0.00,4.73,6.08,14.18,32.84,0.00
101,15.97,0.00,7.99,15.97,16.18,0.00,0.00,5.39,6.94,16.18,30.40,0.00
103,15.97,0.00,7.99,15.97,18.18,0.00,1.62,6.60,8.49,18.18,29.29,0.00
105,15.97,0.00,7.99,15.97,20.18,0.00,3.62,7.94,10.20,20.18,23.63,1.00
107,25.20,0.00,12.60,25.20,22.18,0.00,1.77,7.98,10.27,22.18,25.76,0.00
109,30.75,1.37,16.06,30.75,24.18,0.00,3.77,9.32,11.98,24.18,22.33,0.00
111,34.33,5.00,19.67,34.33,26.18,0.00,5.77,10.65,13.69,26.18,20.86,0.00
113,34.30,8.79,21.55,34.30,28.18,0.00,7.77,11.98,15.41,28.18,16.29,0.00
115,34.30,11.57,22.94,34.30,30.18,0.00,9.77,13.32,17.12,30.18,10.33,0.00
117,35.81,15.57,25.69,35.81,32.18,0.00,11.77,14.65,18.84,32.18,9.12,1.00
119,41.60,18.41,30.00,41.60,30.69,0.00,13.77,14.82,19.05,30.69,7.89,0.00
121,51.39,18.39,34.89,51.39,32.69,0.00,15.77,16.15,20.77,32.69,9.48,1.00
123,55.57,18.39,36.98,55.57,28.42,0.00,17.77,15.40,19.79,28.42,10.20,1.00
125,57.67,18.39,38.03,57.67,23.25,0.00,19.77,14.34,18.44,23.25,14.98,1.00
127,57.61,18.39,38.00,57.61,23.12,0.00,21.77,14.96,19.24,23.12,20.02,1.00
129,17.04,18.39,17.71,18.39,23.19,0.00,23.77,15.65,20.13,23.77,21.71,1.00
131,0.00,18.39,9.19,18.39,12.47,0.00,25.77,12.75,16.39,25.77,21.73,1.00
133,0.00,18.39,9.19,18.39,14.29,0.00,27.77,14.02,18.03,27.77,17.86,1.00
135,0.00,19.43,9.72,19.43,12.92,0.00,29.77,14.23,18.30,29.77,14.28,1.00
137,0.00,24.74,12.37,24.74,11.39,0.00,31.77,14.39,18.50,31.77,18.49,1.00
139,0.00,24.61,12.31,24.61,0.00,0.00,33.77,11.26,14.47,33.77,20.58,0.00
141,0.00,24.61,12.31,24.61,1.45,0.00,35.77,12.41,15.95,35.77,25.43,0.00
143,0.00,28.75,14.37,28.75,3.45,0.00,37.77,13.74,17.66,37.77,28.10,1.00
145,0.00,31.74,15.87,31.74,0.00,0.00,39.77,13.26,17.04,39.77,29.73,0.00
147,0.00,31.72,15.86,31.72,0.00,0.00,41.77,13.92,17.90,41.77,29.75,0.00
149,0.00,31.72,15.86,31.72,0.00,0.00,43.77,14.59,18.76,43.77,26.00,0.00
151,0.00,32.85,16.42,32.85,0.23,0.00,45.77,15.33,19.71,45.77,20.43,0.00
153,0.00,38.56,19.28,38.56,2.23,0.00,47.77,16.67,21.43,47.77,15.90,1.00
155,0.00,45.16,22.58,45.16,4.23,0.00,46.10,16.77,21.57,46.10,12.86,1.00
157,2.80,58.53,30.67,58.53,6.23,0.00,42.17,16.13,20.74,42.17,13.74,1.00
159,0.00,68.65,34.32,68.65,8.23,0.00,27.35,11.86,15.25,27.35,17.06,1.00
