time,queue_avg,queue_max,delay_avg_1,delay_max,speed_avg,phase
1,0.00,0.00,0.00,0.00,43.59,1
3,0.00,0.00,0.00,0.00,52.69,1
5,0.00,0.00,0.00,0.00,57.69,1
7,0.00,0.00,0.00,0.00,58.68,1
9,0.00,0.00,0.00,0.00,60.98,1
11,0.00,0.00,0.00,0.00,58.40,3
13,0.00,0.00,0.00,0.00,53.02,3
15,0.00,0.00,0.00,0.00,51.29,3
17,0.00,0.00,0.22,1.36,47.68,3
19,0.77,3.10,0.34,3.24,43.34,3
21,1.65,4.02,0.69,5.24,40.53,3
23,3.18,5.34,1.34,7.24,36.88,2
25,4.90,5.31,2.17,9.24,33.22,2
27,6.84,9.80,3.06,11.24,33.98,2
29,6.86,12.11,4.28,13.24,33.22,2
31,9.80,16.07,4.05,15.24,32.97,2
33,12.09,19.37,4.79,17.24,32.71,4
35,14.13,24.94,5.21,19.24,32.85,4
37,15.59,24.76,6.21,21.24,31.87,4
39,16.41,24.76,4.89,17.40,28.76,4
41,19.66,30.79,5.97,19.40,26.83,4
43,14.23,30.89,6.58,21.40,23.30,4
45,18.90,30.89,8.05,23.40,21.05,1
47,23.83,31.54,8.64,25.40,19.93,1
49,29.94,38.86,10.02,27.40,18.46,1
51,33.07,42.95,11.69,29.40,18.84,1
53,32.09,43.00,11.61,26.65,16.33,1
55,33.57,48.50,12.05,24.67,16.00,1
57,36.14,53.40,12.14,19.70,13.72,3
59,38.22,58.30,12.40,20.99,14.44,3
61,27.27,59.64,12.61,22.99,12.13,3
63,29.90,64.72,14.11,24.99,14.87,3
65,33.28,65.66,14.01,26.99,15.22,2
67,30.79,70.64,14.81,28.99,12.03,2
69,32.10,72.41,16.06,30.99,12.60,2
71,36.25,82.30,17.73,32.99,12.67,2
73,38.82,86.36,18.32,35.82,12.38,2
75,39.24,92.46,19.35,32.55,13.28,2
77,41.00,93.25,17.88,32.89,13.71,4
79,42.32,93.25,18.46,31.90,13.97,4
81,44.17,93.25,15.65,33.26,15.62,4
83,45.57,93.14,17.13,35.26,18.72,4
85,32.33,54.83,17.39,35.15,22.62,4
87,21.06,57.05,17.38,37.15,23.79,4
89,19.11,60.70,17.82,39.15,24.55,4
91,19.76,60.64,18.63,41.15,24.50,1
93,20.86,60.61,19.12,43.15,22.46,1
95,23.20,66.30,19.38,45.15,21.17,1
97,27.88,71.81,21.21,47.15,18.90,1
99,32.07,80.23,22.34,45.46,19.25,1
101,36.05,87.36,23.31,47.46,18.56,1
103,42.63,95.26,23.80,49.46,17.66,1
105,47.29,98.60,23.41,51.46,18.07,3
107,51.11,101.73,24.65,53.46,18.03,3
109,55.62,117.19,25.45,55.46,17.29,3
111,56.59,117.44,24.45,57.46,16.91,3
113,58.19,116.10,19.99,59.46,16.93,3
115,59.68,115.48,20.30,61.46,16.65,2
117,59.83,114.85,21.74,63.46,12.90,2
119,60.52,105.86,23.13,65.46,11.54,2
121,49.54,105.26,24.75,67.46,10.10,2
123,56.31,116.51,25.68,64.07,10.84,2
125,54.76,117.90,25.16,52.05,10.17,2
127,53.08,117.90,24.43,51.22,12.53,2
