time,queue_avg,queue_max,delay_avg_1,delay_avg_2,delay_max,speed_avg,phase
1,0.00,0.00,0.00,0.00,0.00,60.00,0
3,0.00,0.00,0.00,0.00,0.00,46.90,8
5,0.00,0.00,0.00,0.00,0.00,55.19,8
7,0.00,0.00,0.00,0.00,0.00,56.71,8
9,0.00,0.00,0.00,0.00,0.00,63.58,8
11,0.00,0.00,0.00,0.00,0.00,62.59,8
13,0.00,0.00,0.00,0.00,0.00,59.43,5
15,0.00,0.00,0.00,0.00,0.00,52.90,5
17,0.00,0.00,0.04,0.06,0.52,45.80,5
19,0.51,2.03,0.21,0.27,2.52,38.50,5
21,1.33,5.33,0.44,0.57,4.52,40.23,5
23,1.32,5.28,0.60,0.78,6.52,37.33,6
25,1.50,5.28,0.95,1.23,8.52,39.67,6
27,1.32,5.28,1.45,1.87,10.52,46.38,6
29,1.32,5.28,1.60,2.06,12.52,47.55,6
31,3.16,7.38,2.03,2.61,14.52,46.33,6
33,3.86,10.16,2.59,3.33,16.52,44.36,7
35,3.83,10.16,3.10,3.98,18.52,45.25,7
37,2.54,10.16,2.53,3.26,20.52,42.61,7
39,2.54,10.16,1.52,1.95,9.06,35.83,7
41,2.54,10.16,1.59,2.04,11.06,26.32,7
43,4.15,11.77,2.25,2.89,13.06,17.08,4
45,6.42,16.03,3.19,4.10,15.06,13.79,4
47,7.67,15.77,4.20,5.40,17.06,9.52,4
49,6.51,15.77,4.46,5.74,19.06,16.89,4
51,7.71,15.77,4.07,5.23,21.06,23.24,4
53,10.86,17.86,4.59,5.90,23.06,26.70,2
55,10.95,18.25,5.25,6.75,25.06,29.63,2
57,10.94,18.23,5.35,6.87,27.06,35.34,2
59,5.32,6.99,6.01,7.73,29.06,39.21,2
61,2.45,4.94,5.59,7.18,21.17,39.16,2
63,2.45,4.94,3.90,5.01,23.17,33.58,3
65,2.40,4.84,4.43,5.60,25.17,33.57,3
67,3.34,11.50,5.28,6.55,27.17,34.17,3
69,4.34,11.26,1.96,2.14,9.22,32.99,3
71,5.14,11.26,2.43,2.60,11.22,30.36,3
73,5.12,11.26,3.16,3.40,13.22,27.52,6
75,5.87,11.26,3.86,4.16,15.22,28.43,6
77,7.63,17.00,3.83,3.97,17.22,26.42,6
79,6.66,11.26,4.19,4.30,19.22,28.17,6
81,4.10,11.26,4.91,5.07,21.22,28.77,6
83,4.41,11.26,5.16,5.12,23.22,26.96,1
85,5.37,11.26,5.97,5.87,25.22,29.95,1
87,4.85,10.19,4.78,4.05,23.32,31.52,1
89,4.73,10.19,5.70,4.95,25.32,26.90,1
91,4.95,10.19,4.42,4.97,16.67,20.42,1
93,4.95,10.19,5.25,5.90,18.67,12.43,3
95,5.89,10.19,6.09,6.83,20.67,10.18,3
97,5.07,11.78,5.05,5.36,22.51,16.97,3
99,3.58,12.04,4.65,4.71,24.51,26.77,3
101,5.68,17.52,4.23,4.01,26.51,32.07,3
103,5.62,17.31,4.73,4.51,28.51,35.19,4
105,5.60,17.31,5.23,5.01,30.51,40.97,4
107,4.32,17.29,5.73,5.51,32.51,40.13,4
109,1.85,7.41,3.63,2.67,27.91,36.73,4
111,1.24,4.98,3.63,2.53,29.91,32.89,4
113,2.89,7.81,2.97,1.54,31.91,31.99,5
115,4.25,11.55,3.55,2.14,33.91,36.06,5
117,3.83,11.50,4.21,2.85,35.91,41.12,5
119,4.94,11.50,3.98,2.36,37.91,39.23,5
121,5.70,11.50,3.93,2.21,39.91,38.28,5
123,5.69,11.50,4.27,2.49,41.91,36.66,6
125,5.93,12.22,4.60,2.78,43.91,37.13,6
127,7.08,16.82,5.11,3.29,45.91,37.15,6
129,4.44,11.50,5.57,3.74,47.91,36.84,6
131,3.74,11.50,5.40,3.33,49.91,37.21,6
133,5.58,11.50,6.01,3.84,51.91,33.67,2
135,5.66,11.50,6.38,4.03,53.91,33.47,2
137,5.84,13.93,7.07,4.63,55.91,30.54,2
139,5.63,17.59,5.13,3.82,28.81,26.90,2
141,5.61,17.54,3.56,3.58,13.55,25.17,2
143,6.36,19.18,4.38,4.73,15.55,21.78,5
145,8.83,25.16,5.55,6.09,17.55,24.40,5
147,12.77,25.03,6.71,7.44,19.55,26.83,5
149,12.54,23.48,6.14,7.89,20.92,28.51,5
151,6.67,11.60,6.46,8.30,22.92,23.99,5
153,6.67,11.60,5.83,7.50,24.92,15.35,4
155,10.37,26.19,5.96,7.56,26.92,11.56,4
157,12.36,31.73,6.68,8.34,28.92,13.82,4
159,11.98,37.00,5.38,6.52,18.02,21.48,4
161,8.85,19.87,4.67,5.47,20.02,31.05,4
163,6.55,10.82,4.68,5.34,22.02,36.96,6
165,7.73,10.82,5.25,5.93,24.02,40.03,6
167,7.30,10.55,4.83,5.25,20.87,40.93,6
169,5.34,10.55,5.50,5.96,22.87,37.17,6
171,5.34,10.55,4.09,4.01,17.95,33.67,6
173,5.34,10.55,4.77,4.74,19.95,29.99,3
175,7.71,10.93,5.37,5.37,21.95,30.00,3
177,8.96,10.66,6.35,6.49,23.95,31.54,3
179,6.90,12.52,4.20,3.59,25.47,33.53,3
181,8.44,16.42,3.83,2.96,27.47,33.94,3
183,9.35,16.36,4.05,3.11,29.47,33.32,6
185,9.34,16.36,4.42,3.43,31.47,30.99,6
187,11.80,18.18,5.27,4.38,33.47,30.35,6
189,9.96,17.91,5.97,5.15,35.47,27.81,6
191,10.83,17.91,5.74,4.56,37.47,25.44,6
193,12.23,17.91,6.46,5.30,39.47,27.25,2
195,13.08,18.07,7.39,6.21,41.47,27.58,2
197,13.07,18.03,8.21,6.97,43.47,29.21,2
199,10.10,18.03,8.27,7.41,36.55,26.60,2
201,9.34,19.31,7.32,7.38,26.42,22.83,2
203,9.95,21.78,6.63,7.63,28.42,17.65,3
205,12.19,27.56,7.62,8.75,30.42,18.62,3
207,14.67,34.04,8.22,9.38,32.42,17.69,3
209,16.05,33.85,8.03,8.90,34.42,18.25,3
211,17.77,36.12,7.67,8.15,36.42,19.28,3
213,18.68,39.78,7.00,6.99,38.42,21.04,1
215,18.66,39.72,7.72,7.64,40.42,21.79,1
217,18.66,39.72,8.61,8.50,42.42,20.74,1
219,18.66,39.72,9.44,9.45,44.42,24.71,1
221,13.07,39.72,8.11,9.48,44.74,25.93,1
223,11.26,23.50,6.73,7.55,23.86,24.42,8
225,8.12,22.39,6.06,6.55,22.62,25.19,8
227,9.89,24.29,7.19,7.87,24.62,26.35,8
229,8.94,11.75,6.82,7.99,22.84,24.87,8
231,6.41,10.45,3.48,4.47,12.32,24.76,8
233,6.41,10.45,4.31,5.54,14.32,27.73,5
235,6.87,11.79,4.58,5.89,16.32,28.75,5
237,5.85,11.62,5.12,6.58,18.32,24.17,5
