time,queue_avg,queue_max,delay_avg,delay_max,speed_avg,phase
1,0.00,0.00,0.00,0.00,43.60,3
3,0.00,0.00,0.00,0.00,51.33,3
5,0.00,0.00,0.00,0.00,59.28,5
7,0.00,0.00,0.00,0.00,61.31,5
9,0.00,0.00,0.00,0.00,62.36,5
11,0.00,0.00,0.00,0.00,60.22,5
13,0.00,0.00,0.00,0.00,55.08,2
15,0.00,0.00,0.00,0.00,49.08,2
17,0.30,1.21,0.34,1.84,48.37,2
19,1.37,5.47,0.85,3.84,43.37,2
21,2.09,5.35,0.89,5.84,38.44,3
23,4.25,11.63,1.20,7.84,34.21,3
25,4.79,11.39,1.88,9.84,30.91,3
27,7.89,17.66,2.81,11.84,28.45,3
29,6.59,11.67,3.59,13.84,30.96,3
31,6.92,11.64,4.03,15.84,33.57,3
33,6.85,11.64,4.50,17.84,36.22,1
35,6.85,11.64,4.72,19.84,35.68,1
37,7.16,12.96,5.63,21.84,36.86,1
39,7.43,19.36,6.76,23.84,34.43,1
41,9.61,23.16,6.01,25.84,30.86,8
43,5.05,10.37,5.46,27.84,26.62,8
45,8.52,15.90,6.46,29.84,22.51,8
47,9.67,16.52,7.76,31.84,21.57,8
49,9.68,18.22,6.91,20.10,21.25,3
51,8.42,18.06,7.06,14.36,21.31,3
53,11.09,21.22,7.33,16.36,23.67,3
55,13.41,30.19,8.57,18.36,31.08,3
57,10.10,29.92,8.37,19.48,33.62,3
59,5.72,11.72,8.48,21.48,34.10,3
61,6.20,13.88,7.86,23.48,36.41,3
63,7.39,17.51,8.99,25.48,36.60,3
65,8.39,17.47,9.36,27.48,34.70,1
67,8.46,17.85,10.28,29.48,31.84,1
69,10.07,24.34,11.24,31.48,28.62,1
71,9.00,24.46,12.62,33.48,27.02,1
73,10.29,30.26,10.12,31.07,25.89,1
75,7.58,14.66,10.22,33.07,26.68,1
77,9.49,11.71,10.74,35.07,26.52,1
79,11.25,11.84,11.17,37.07,26.35,1
81,11.60,12.14,11.29,39.07,27.03,3
83,11.60,12.14,11.84,41.07,25.52,3
85,13.38,17.90,12.98,43.07,27.01,3
87,14.39,18.55,14.29,45.07,27.74,3
89,11.79,17.95,15.03,47.07,28.04,4
91,11.95,17.95,12.73,49.07,29.87,4
93,13.04,19.15,13.40,51.07,30.72,4
95,13.01,19.09,14.70,53.07,29.28,4
97,10.49,19.09,12.93,55.07,25.66,7
99,14.97,23.17,12.79,57.07,23.21,7
101,17.56,25.99,12.38,59.07,24.84,7
103,17.96,25.90,14.15,61.07,23.78,7
105,20.10,28.84,14.81,63.07,22.15,7
107,15.37,30.58,15.57,65.07,21.69,7
109,17.90,38.45,15.56,67.07,22.72,1
111,19.63,38.27,15.88,69.07,20.77,1
113,21.55,38.27,16.70,71.07,19.78,1
115,23.53,38.27,17.60,73.07,18.15,1
117,26.46,47.02,16.59,75.07,16.65,1
119,27.69,47.98,16.89,77.07,16.62,1
121,30.14,47.82,17.76,79.07,16.32,2
123,24.29,44.51,18.64,81.07,16.62,2
125,24.78,44.47,20.13,83.07,16.01,2
127,24.78,44.47,21.87,85.07,16.48,2
129,26.42,44.47,19.06,43.56,16.73,3
131,31.15,44.39,20.28,42.86,17.10,3
133,32.85,44.11,19.92,35.99,18.86,3
135,27.08,44.11,21.20,37.99,18.45,3
137,26.40,44.11,20.30,39.99,17.35,1
139,30.41,44.11,19.26,41.99,18.61,1
141,33.12,44.11,18.51,43.99,18.44,1
143,33.92,44.11,19.93,45.99,19.37,1
145,33.91,44.11,17.73,47.99,17.21,1
147,30.64,44.11,18.84,49.99,15.19,1
149,29.90,44.11,20.22,51.99,13.01,1
151,27.90,44.11,20.66,53.99,10.82,1
153,30.45,44.11,21.14,55.99,10.87,4
155,31.21,47.39,20.14,57.99,11.46,4
157,34.71,50.89,20.80,59.99,13.03,4
159,34.93,50.85,21.96,61.99,15.50,4
161,34.93,50.85,21.28,63.19,17.11,4
163,34.93,50.85,19.44,65.19,14.83,4
165,35.01,50.81,19.92,67.19,14.14,2
167,29.45,44.30,21.10,69.19,11.17,2
169,28.53,48.89,22.25,71.19,11.63,2
171,29.85,50.60,23.59,73.19,13.73,2
173,28.89,50.60,24.15,69.57,18.95,3
175,31.78,50.60,21.15,52.45,21.35,3
177,32.43,47.63,21.80,54.45,23.50,3
179,22.50,33.63,22.39,56.45,24.28,3
181,28.35,34.78,22.55,58.45,26.10,3
183,30.68,40.83,23.22,60.45,25.96,3
185,20.53,32.25,23.51,62.45,23.88,6
187,20.79,29.90,20.70,64.45,23.21,6
189,26.71,37.64,18.31,66.45,22.03,6
191,30.67,41.16,18.47,68.45,18.90,6
193,32.91,45.02,19.07,70.45,15.76,6
195,34.14,47.50,19.85,72.45,13.71,7
197,37.45,54.14,19.72,74.45,12.94,7
199,38.87,56.49,19.75,76.45,11.61,7
201,33.07,60.36,21.45,78.45,11.06,7
203,30.32,67.75,23.30,80.45,12.32,7
205,33.39,67.68,23.03,82.45,12.18,7
207,37.25,72.48,24.13,84.45,12.40,7
209,42.52,84.19,22.71,86.45,11.12,1
211,45.51,86.61,24.09,88.45,10.89,1
213,48.55,93.71,23.87,90.45,12.69,1
215,49.82,98.90,25.29,92.45,16.60,1
217,49.80,98.82,25.06,94.45,18.82,1
219,51.20,98.45,24.91,96.45,20.82,1
221,22.90,38.02,25.77,98.45,21.72,2
223,23.65,38.02,26.56,100.45,20.37,2
225,24.58,38.02,24.80,102.45,20.13,2
227,26.09,38.02,25.07,104.45,17.23,2
229,27.01,38.02,26.26,106.45,17.45,2
231,28.97,38.02,27.28,108.45,17.86,4
233,28.34,38.02,27.31,110.45,14.26,4
235,29.43,38.02,28.52,112.45,12.60,4
237,29.51,38.02,30.42,114.45,14.80,4
239,32.10,42.56,31.41,116.45,15.46,7
241,31.41,43.71,31.98,110.23,12.72,7
243,32.16,43.70,31.71,87.90,9.45,7
245,35.18,45.61,33.62,89.90,10.53,7
247,36.81,50.37,35.57,91.90,9.88,7
249,37.56,55.93,33.54,93.90,10.04,7
251,38.81,61.46,35.15,95.90,10.23,7
253,39.11,61.31,34.85,97.90,9.86,5
255,42.07,61.80,35.72,99.90,9.55,5
257,32.42,64.79,34.12,101.90,10.43,5
259,31.82,68.23,36.02,103.90,10.89,5
261,34.53,68.19,35.95,105.90,12.46,5
263,35.94,68.19,36.05,107.90,13.87,5
265,36.02,68.19,34.77,109.90,13.76,5
267,36.01,68.15,34.04,111.90,12.38,5
269,27.03,32.18,33.27,113.90,14.50,2
271,22.47,37.51,33.84,115.90,13.18,2
273,23.63,42.13,35.06,117.90,12.47,2
275,24.45,42.04,36.87,119.90,11.91,2
277,28.06,42.04,34.11,121.90,13.54,7
279,29.56,42.04,32.99,123.90,13.01,7
281,25.23,35.02,33.19,125.90,14.42,7
283,24.91,35.02,34.30,127.90,16.49,7
285,26.18,35.14,34.81,129.90,17.65,4
287,26.62,36.80,33.43,131.90,14.94,4
289,19.19,36.79,33.64,133.90,13.47,4
291,22.14,36.79,35.17,135.90,14.24,4
293,26.73,36.79,33.41,119.31,18.18,4
295,29.79,36.72,32.42,110.46,22.83,4
297,20.39,36.03,32.69,109.58,22.84,1
299,19.09,35.99,30.50,60.14,21.68,1
301,20.60,35.99,28.69,52.84,20.16,1
303,20.80,35.99,30.49,54.84,20.39,1
305,22.18,35.99,26.51,52.99,22.43,1
307,21.00,41.88,25.60,54.99,23.39,1
309,17.63,36.15,24.04,56.99,23.69,1
311,19.03,32.43,24.29,58.99,24.53,1
313,20.98,36.91,25.60,60.99,24.25,3
315,21.57,39.30,24.54,62.99,20.16,3
317,22.60,43.41,24.49,64.99,17.62,3
319,23.76,44.45,25.79,66.99,17.95,3
321,25.78,50.05,22.17,56.73,15.67,3
323,27.76,51.96,18.89,58.73,14.45,3
325,32.30,58.30,20.51,60.73,14.68,3
327,34.60,67.69,19.99,62.73,15.60,3
329,31.98,57.21,21.04,64.73,16.89,2
331,18.82,34.49,21.70,66.73,17.97,2
333,20.02,36.09,22.05,68.73,19.27,2
335,22.09,36.91,23.93,70.73,20.21,2
337,24.99,36.88,22.71,68.20,21.32,2
339,25.19,36.68,23.51,67.94,21.57,2
341,17.40,24.67,21.14,58.04,18.46,4
343,17.95,24.67,22.52,60.04,12.52,4
345,21.69,24.67,22.82,62.04,11.17,4
347,25.89,32.92,20.91,64.04,10.65,4
349,25.85,39.03,19.69,50.91,12.54,1
351,24.77,44.75,20.62,42.41,13.77,1
353,21.40,47.83,18.77,33.92,16.44,1
355,23.12,53.72,20.47,35.92,19.14,1
357,25.54,55.18,19.49,34.52,22.28,1
359,25.39,53.86,19.64,36.52,22.00,1
361,25.98,56.20,20.78,38.52,22.51,1
363,28.38,65.82,19.14,40.52,22.32,1
365,30.40,71.04,19.72,42.52,23.93,1
367,17.61,24.44,20.57,44.52,23.03,1
369,18.47,24.44,21.56,46.52,20.69,8
371,19.33,24.44,22.19,48.52,18.04,8
373,21.38,24.44,22.21,50.52,18.21,8
375,23.04,24.94,23.30,52.52,21.07,8
377,24.40,29.86,23.24,54.52,22.57,3
379,21.39,24.87,24.10,56.52,22.24,3
381,19.42,30.77,24.93,58.52,22.80,3
383,23.85,36.62,26.42,60.52,21.82,3
385,26.09,37.41,27.25,62.52,19.41,3
387,25.90,37.18,23.41,64.52,18.74,3
389,14.25,23.29,24.60,66.52,18.26,3
391,14.56,24.55,19.15,68.52,14.90,3
393,14.56,24.55,20.56,70.52,12.97,6
395,14.56,24.55,20.28,72.52,10.14,6
397,14.56,24.55,21.51,74.52,9.06,6
399,15.57,24.55,23.37,76.52,10.75,6
401,17.02,24.23,20.78,53.17,12.13,5
403,14.10,33.61,18.90,37.85,12.55,5
405,15.34,38.55,18.44,39.85,13.87,5
407,17.58,42.71,20.15,41.85,17.48,5
409,17.57,42.67,21.45,43.85,21.01,5
411,17.57,42.67,21.13,45.85,21.88,5
413,13.74,27.37,22.45,47.85,23.03,5
415,8.96,14.32,22.70,49.85,24.68,5
417,10.07,18.38,22.44,51.85,24.13,5
419,10.05,18.32,23.14,53.85,26.85,5
421,11.06,18.32,22.88,55.85,28.19,5
423,11.64,18.32,22.73,57.85,27.69,5
425,12.37,21.25,24.02,59.85,25.87,8
427,13.15,24.36,24.75,61.85,21.30,8
429,13.14,24.33,26.27,63.85,18.59,8
431,13.96,24.33,27.55,65.85,17.51,8
433,13.61,24.33,27.64,59.27,20.89,1
435,14.22,27.21,21.93,59.23,19.77,1
437,16.83,31.04,22.48,61.23,18.90,1
439,19.41,31.00,24.29,63.23,22.40,1
441,19.51,30.99,25.91,62.48,22.78,1
443,15.19,23.01,21.97,56.26,20.53,6
445,14.93,23.01,20.66,58.26,14.35,6
447,16.25,23.01,21.18,60.26,10.07,6
449,18.14,24.87,22.85,62.26,11.99,6
451,18.34,24.76,24.53,64.26,15.45,6
453,19.31,27.80,23.49,58.65,20.43,3
455,18.12,24.76,23.88,60.65,22.91,3
457,14.02,24.76,23.44,62.65,22.53,3
459,15.00,24.76,24.39,64.65,24.48,3
461,14.60,24.44,21.04,39.03,25.54,3
463,10.61,13.91,19.40,31.22,25.79,3
465,11.51,17.51,16.87,33.22,24.52,1
