time,value
1,0.13
5,0.00
9,0.07
13,0.03
17,0.11
21,0.04
25,0.27
29,0.19
33,0.07
37,0.23
41,0.09
45,0.11
49,0.04
53,0.11
57,0.11
61,0.12
65,0.13
69,0.17
73,0.19
77,0.24
81,0.10
85,0.20
89,0.20
93,0.31
97,0.16
101,0.30
105,0.27
109,0.18
113,0.42
117,0.66
121,0.17
125,0.32
129,0.21
133,0.33
137,0.20
141,0.33
145,0.49
149,0.33
153,0.18
157,0.38
161,0.38
165,0.17
169,0.39
173,0.18
177,0.36
181,0.43
185,0.25
189,0.55
193,0.34
197,0.44
201,0.42
205,0.61
209,0.26
213,0.36
217,0.40
221,0.27
225,0.41
229,0.61
233,0.47
237,0.28
241,0.28
245,0.50
249,0.53
253,0.24
257,0.38
261,0.52
265,0.36
269,0.19
273,0.29
277,0.28
281,0.34
285,0.14
289,0.26
293,0.26
297,0.16
301,0.45
305,0.29
309,0.35
313,0.22
317,0.35
321,0.38
325,0.44
329,0.17
333,0.41
337,0.26
341,0.20
345,0.24
349,0.13
353,0.21
357,0.32
361,0.32
365,0.25
369,0.15
373,0.21
377,0.16
381,0.36
385,0.24
389,0.33
393,0.11
397,0.18
401,0.10
405,0.19
409,0.16
413,0.21
417,0.18
421,0.20
425,0.11
429,0.26
433,0.16
437,0.28
441,0.13
445,0.19
449,0.33
453,0.16
457,0.28
461,0.26
465,0.14
469,0.35
473,0.17
477,0.14
481,0.13
485,0.20
489,0.19
493,0.06
497,0.18
