time,queue_avg,queue_max,delay_avg_1,delay_max,speed_avg,phase
1,0.00,0.00,0.00,0.00,60.00,1
3,0.00,0.00,0.00,0.00,42.27,1
5,0.00,0.00,0.00,0.00,50.37,1
7,0.00,0.00,0.00,0.00,58.01,1
9,0.00,0.00,0.00,0.00,58.63,1
11,0.00,0.00,0.00,0.00,60.08,1
13,0.00,0.00,0.00,0.00,58.63,1
15,0.00,0.00,0.00,0.00,57.76,1
17,0.00,0.00,0.03,0.41,53.32,1
19,0.00,0.00,0.24,2.41,55.97,1
21,0.00,0.00,0.14,1.73,51.47,3
23,0.00,0.00,0.26,1.72,44.26,3
25,1.28,5.10,0.45,3.72,37.80,3
27,1.21,4.86,1.12,5.72,30.74,3
29,4.61,8.42,2.05,7.72,31.31,3
31,6.38,10.90,3.03,9.72,30.79,3
33,8.98,12.66,4.10,11.72,27.28,3
35,11.46,18.04,5.27,13.72,29.29,3
37,13.47,20.15,6.43,15.72,27.75,3
39,16.24,23.88,7.60,17.72,25.48,3
41,17.65,24.22,8.80,19.72,23.62,2
43,20.26,27.44,10.13,21.72,24.16,2
45,23.50,29.97,11.47,23.72,24.08,2
47,23.28,33.54,12.80,25.72,21.85,2
49,26.37,39.48,12.07,25.05,20.36,2
51,30.71,42.55,12.39,27.05,18.42,2
53,29.41,45.70,13.53,29.05,17.11,4
55,25.50,53.08,13.43,31.05,14.94,4
57,29.16,58.74,14.30,33.05,13.31,4
59,32.98,66.65,14.44,34.46,12.45,4
61,38.77,76.92,12.73,34.11,11.70,1
63,40.84,80.78,13.28,36.11,10.98,1
65,44.38,83.98,14.61,38.11,10.17,1
67,46.03,87.49,15.94,40.11,9.65,1
69,45.95,87.46,15.08,36.20,11.21,1
71,47.17,91.94,15.44,34.64,13.57,1
73,49.92,93.94,15.55,32.01,16.93,1
75,45.91,93.88,15.38,28.18,21.33,1
77,23.51,46.28,17.04,30.18,22.38,1
79,16.10,30.56,14.85,32.11,22.93,1
81,19.14,30.56,14.54,34.11,21.68,1
83,20.96,30.56,14.32,36.11,19.44,3
85,24.28,35.22,14.66,38.11,19.73,3
87,25.49,35.80,15.13,40.11,20.19,3
89,24.83,35.80,16.69,42.11,19.81,3
91,22.08,35.80,17.24,44.11,16.56,3
93,27.58,41.04,16.21,46.11,17.64,3
95,31.57,44.19,17.33,48.11,16.72,2
97,32.66,44.19,17.18,50.11,14.53,2
99,33.66,44.19,18.46,52.11,14.00,2
101,38.58,48.59,20.12,54.11,11.74,2
103,42.42,55.66,20.85,52.75,11.26,2
105,46.59,62.61,21.45,50.92,15.75,4
107,41.59,69.66,22.48,51.62,14.90,4
109,39.26,70.82,23.08,47.42,12.80,4
111,46.11,89.21,24.75,49.42,13.36,4
113,49.55,94.88,20.78,51.42,13.07,1
115,51.02,94.13,22.28,53.42,11.54,1
117,53.37,91.96,23.78,55.42,12.14,1
119,59.29,95.08,25.28,57.42,13.86,1
121,59.04,92.11,25.80,59.42,13.85,1
123,55.26,72.98,26.02,61.42,12.90,1
125,58.42,72.86,27.00,63.42,12.04,1
127,62.99,78.58,26.71,65.42,13.27,1
129,66.97,86.13,25.18,67.42,14.06,1
131,70.12,87.54,26.03,69.42,14.88,1
133,55.05,88.71,25.75,71.42,15.28,1
135,29.57,86.98,25.53,73.42,15.06,1
137,29.26,86.98,25.51,75.42,14.60,1
139,30.45,86.98,25.99,77.42,17.01,3
141,33.66,86.98,27.33,79.42,16.87,3
143,34.86,90.95,28.12,81.42,18.78,3
145,36.67,98.24,27.06,83.42,20.58,3
147,33.87,99.75,27.33,85.42,19.48,3
149,33.80,99.75,28.14,87.42,16.85,2
151,36.58,99.75,29.18,89.42,10.75,2
153,40.75,99.75,29.42,91.42,10.08,2
155,47.40,99.75,30.92,93.42,12.22,2
157,50.09,99.75,26.71,63.29,11.81,2
159,53.23,99.75,26.86,58.34,14.21,4
161,49.10,99.51,21.83,60.34,13.70,4
163,44.51,98.48,20.82,57.25,13.96,4
165,47.41,96.77,20.42,59.25,16.03,4
167,50.74,95.10,21.75,61.25,15.20,1
169,54.00,93.44,23.16,63.25,14.24,1
171,57.16,92.39,22.99,65.25,12.51,1
173,45.94,80.66,24.54,67.25,12.79,1
175,43.60,80.65,25.55,69.25,12.31,1
177,43.87,80.65,26.70,71.25,11.92,1
179,46.56,86.44,27.17,73.25,11.09,1
181,48.22,87.20,27.09,75.25,11.75,1
183,49.85,87.20,28.33,77.25,12.12,1
185,53.67,95.96,28.86,79.25,13.02,1
187,58.11,100.38,29.31,81.25,12.87,1
189,60.70,94.69,30.81,83.25,14.70,1
191,37.74,95.57,31.46,85.25,14.69,3
193,38.82,96.68,32.80,87.25,11.95,3
195,41.18,105.21,33.68,89.25,10.76,3
197,42.71,118.05,34.47,91.25,11.28,3
199,47.53,121.52,30.60,93.25,10.64,3
201,51.44,121.49,30.43,95.25,10.88,2
203,54.49,121.49,31.59,97.25,11.16,2
205,55.00,121.49,32.86,99.25,9.28,2
207,56.32,121.49,34.20,101.25,8.93,2
209,58.79,122.91,34.49,102.85,6.39,2
211,63.75,131.27,35.43,101.37,6.33,2
213,68.06,134.71,35.72,102.90,6.56,2
215,70.80,140.66,33.94,98.59,8.31,4
217,72.69,141.06,32.08,90.98,6.04,4
219,72.23,141.06,33.44,92.98,7.02,4
221,62.75,141.06,34.94,94.98,8.11,4
223,59.82,141.06,35.30,96.98,8.97,1
225,61.70,141.06,34.40,98.98,12.36,1
227,63.37,141.06,35.90,100.98,13.12,1
229,66.19,141.06,37.03,102.98,15.95,1
231,66.41,142.22,37.85,104.98,20.13,1
233,68.89,152.14,38.40,106.98,21.17,1
235,66.72,154.23,39.06,108.98,23.12,1
237,54.18,153.92,37.71,110.98,24.47,1
239,28.03,70.65,37.97,112.98,22.68,3
241,26.26,63.56,37.93,114.98,18.54,3
243,29.28,72.13,37.61,116.98,14.35,3
245,32.54,78.32,33.90,98.22,10.91,3
247,43.58,85.03,31.17,100.22,11.75,3
249,50.77,94.72,32.67,102.22,11.39,3
251,55.78,106.20,34.17,104.22,11.53,2
253,60.03,119.89,35.82,106.22,9.86,2
255,60.39,121.36,37.49,108.22,8.09,2
257,61.81,121.35,38.67,110.22,8.94,2
259,66.52,121.35,35.69,81.76,10.13,2
261,71.36,121.35,31.77,83.30,10.53,2
263,74.09,121.35,32.29,85.30,12.68,2
265,76.21,122.00,33.15,87.30,14.82,2
267,79.42,127.82,28.10,89.30,15.82,2
269,81.12,126.87,29.57,91.30,14.34,4
271,81.96,125.21,29.91,93.30,12.76,4
273,84.67,123.17,30.34,95.30,11.25,4
275,91.66,123.82,32.18,97.30,14.10,4
277,95.21,127.40,30.58,76.78,15.17,4
279,94.84,127.15,25.89,65.74,13.65,1
281,72.36,80.42,26.38,67.74,12.57,1
283,51.41,80.42,28.21,69.74,11.41,1
285,57.19,80.42,30.04,71.74,10.03,1
287,63.34,87.17,31.64,73.74,12.15,1
289,72.55,103.15,33.00,75.74,14.65,1
291,76.34,106.84,34.62,77.74,15.59,1
293,81.29,108.96,34.35,79.74,15.22,1
295,86.60,111.76,33.11,81.74,14.82,1
297,67.44,99.10,32.86,83.74,13.14,1
299,52.27,96.53,33.49,85.74,12.41,3
301,56.65,101.94,34.17,87.74,10.31,3
303,61.10,106.73,35.84,89.74,10.14,3
305,65.12,113.14,34.58,91.74,11.51,3
307,65.74,116.77,35.81,93.74,12.88,3
309,70.52,121.58,37.08,95.74,11.10,2
311,74.66,122.50,35.99,97.74,8.36,2
313,81.68,128.79,35.40,99.74,8.44,2
315,86.14,137.92,37.23,101.74,9.73,2
317,90.08,142.39,38.97,102.08,10.41,2
319,94.45,147.44,39.79,99.96,12.01,2
321,94.86,147.27,38.50,85.39,13.49,2
323,97.87,153.78,34.56,85.67,13.04,2
325,99.33,163.87,34.99,78.35,11.05,2
327,99.49,166.04,35.57,80.35,10.58,2
329,106.06,166.03,37.10,82.35,9.42,4
331,110.82,170.97,36.77,84.35,9.79,4
333,115.66,180.27,35.69,86.35,9.40,4
335,121.82,180.39,37.69,88.35,8.53,4
337,124.55,184.70,38.38,86.54,10.19,1
339,128.95,197.66,38.93,71.17,11.49,1
341,133.21,208.00,38.84,56.33,10.73,1
343,134.71,206.32,40.84,58.33,9.95,1
345,136.39,206.12,41.54,60.33,9.40,1
347,143.39,206.06,39.75,62.33,10.89,1
349,146.79,204.59,41.29,64.33,11.46,1
351,115.71,173.47,41.76,66.33,11.10,1
353,113.59,177.01,43.17,68.33,10.30,1
355,115.73,175.87,44.81,70.33,10.07,3
357,107.77,135.13,46.07,72.33,9.42,3
359,93.39,138.18,47.29,74.33,9.34,3
361,90.79,138.14,49.29,76.33,8.70,3
363,94.54,138.14,48.36,78.33,7.39,3
365,98.84,138.14,50.10,80.33,6.64,2
367,107.45,139.79,50.64,82.33,5.29,2
369,120.17,148.21,52.29,84.33,5.30,2
371,127.72,150.63,54.29,86.33,5.65,2
373,127.71,149.38,55.75,82.70,5.34,2
375,123.95,150.83,56.02,82.04,5.54,2
377,110.87,156.49,56.56,84.04,6.08,2
379,109.46,156.38,57.79,86.04,7.09,2
381,100.00,156.38,57.15,88.04,8.66,2
383,104.48,156.38,57.20,90.04,9.82,2
385,107.82,156.38,56.58,92.04,8.85,2
387,112.18,158.24,57.85,94.04,8.54,2
389,116.13,165.78,59.46,96.04,7.97,4
391,119.83,168.95,59.80,98.04,8.09,4
393,122.46,168.91,60.12,100.04,7.32,4
395,123.15,170.95,61.74,102.04,7.11,4
397,107.33,179.99,62.66,102.56,7.31,4
399,99.48,181.66,56.54,80.95,6.61,1
401,103.67,185.75,56.47,82.95,7.36,1
403,105.24,187.58,58.47,84.95,8.37,1
405,107.97,187.57,60.47,86.95,9.00,1
407,111.92,187.52,61.27,88.95,10.93,1
409,114.98,186.99,58.69,90.95,11.61,1
411,97.85,144.15,60.79,92.95,11.75,1
413,91.75,144.07,61.08,94.95,10.73,1
415,100.24,150.82,,,10.02,1
417,107.39,151.30,,,9.01,1
419,112.88,151.30,,,9.22,3
421,118.36,151.26,,,8.17,3
423,121.99,151.33,,,7.36,3
425,129.89,156.79,,,6.79,3
427,131.72,155.25,,,6.78,3
429,133.80,153.26,,,6.10,2
431,133.95,151.98,,,5.38,2
433,132.40,151.97,,,6.79,2
435,108.24,156.23,,,7.93,2
437,110.46,157.36,,,7.96,2
439,105.23,129.35,,,7.08,2
441,93.85,138.04,,,6.53,2
443,99.75,144.85,,,5.81,2
445,108.93,154.20,,,5.96,2
447,113.69,154.26,,,6.79,2
449,116.29,154.18,,,7.33,2
451,117.40,153.62,,,8.71,2
453,117.52,151.78,,,11.32,2
455,118.42,151.21,,,11.78,2
457,118.78,151.21,,,11.61,2
459,90.46,151.21,,,10.89,4
461,91.39,150.69,,,10.80,4
463,60.83,116.11,,,9.22,4
465,59.71,116.88,,,9.39,4
467,63.69,120.61,,,8.21,1
469,67.93,124.77,,,8.77,1
471,72.19,130.18,,,7.77,1
473,74.24,130.06,,,7.72,1
475,77.18,133.30,,,7.88,1
477,83.97,143.66,,,10.26,1
479,86.78,148.14,,,11.13,1
481,90.20,149.80,,,11.09,1
483,92.31,149.79,,,12.97,3
485,94.65,149.79,,,13.91,3
487,99.09,153.18,,,14.33,3
489,104.40,155.53,,,13.23,3
491,108.16,160.03,,,10.13,3
493,114.34,172.27,,,8.81,2
495,124.37,174.16,,,8.27,2
497,131.33,176.30,,,7.20,2
499,138.28,180.81,,,6.97,2
501,140.74,180.76,,,7.12,2
