time,queue_main,queue_right,queue_avg,queue_max,delay_route_1,delay_route_2,delay_route_3,delay_avg_1,delay_avg_2,delay_max,speed,outflow
1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,60.00,0.00
3,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,60.00,0.00
5,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,47.80,0.00
7,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,56.95,0.00
9,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,63.06,0.00
11,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,62.31,0.00
13,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,58.05,0.00
15,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,49.25,0.00
17,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,36.34,0.00
19,0.00,0.00,0.00,0.00,0.00,0.78,0.00,0.26,0.16,0.78,32.17,0.00
21,4.51,0.00,2.26,4.51,0.00,2.78,0.00,0.93,0.56,2.78,28.39,0.00
23,11.00,0.00,5.50,11.00,0.00,4.78,0.00,1.59,0.96,4.78,26.22,0.00
25,10.88,0.00,5.44,10.88,0.00,6.78,0.00,2.26,1.36,6.78,37.19,0.00
27,6.82,0.00,3.41,6.82,0.00,8.78,0.00,2.93,1.76,8.78,44.91,1.00
29,0.00,0.00,0.00,0.00,0.00,9.36,0.43,3.26,2.13,9.36,41.27,1.00
31,0.00,0.00,0.00,0.00,0.00,0.00,2.43,0.81,1.46,2.43,44.98,0.00
33,0.00,8.51,4.25,8.51,0.00,1.38,4.43,1.94,2.93,4.43,39.26,1.00
35,0.00,10.70,5.35,10.70,0.00,0.00,6.43,2.14,3.86,6.43,49.78,0.00
37,0.00,0.00,0.00,0.00,0.00,0.00,8.43,2.81,5.06,8.43,50.32,1.00
39,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,56.60,0.00
41,0.00,0.00,0.00,0.00,0.00,0.00,1.08,0.36,0.65,1.08,55.61,1.00
43,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,53.84,0.00
45,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,48.72,0.00
47,0.00,0.83,0.42,0.83,0.00,0.00,0.97,0.32,0.58,0.97,40.04,0.00
49,0.00,4.93,2.47,4.93,0.00,0.08,2.97,1.02,1.80,2.97,39.58,0.00
