time,calc_time
1.00,0.18
9.00,0.05
19.00,0.06
29.00,0.05
39.00,0.08
49.00,0.06
59.00,0.06
69.00,0.07
79.00,0.06
89.00,0.07
99.00,0.08
109.00,0.07
119.00,0.06
129.00,0.07
139.00,0.08
149.00,0.06
159.00,0.06
169.00,0.07
179.00,0.07
189.00,0.06
199.00,0.06
209.00,0.07
219.00,0.06
229.00,0.06
239.00,0.07
249.00,0.06
259.00,0.06
269.00,0.06
279.00,0.06
289.00,0.08
299.00,0.07
309.00,0.06
319.00,0.07
329.00,0.09
339.00,0.07
349.00,0.06
359.00,0.07
369.00,0.06
379.00,0.06
389.00,0.08
399.00,0.09
409.00,0.07
419.00,0.07
429.00,0.06
439.00,0.08
449.00,0.06
459.00,0.06
469.00,0.06
479.00,0.08
489.00,0.07
499.00,0.07
509.00,0.07
519.00,0.06
529.00,0.06
539.00,0.07
549.00,0.06
559.00,0.06
569.00,0.09
579.00,0.07
589.00,0.07
599.00,0.07
609.00,0.07
619.00,0.08
629.00,0.07
639.00,0.07
649.00,0.05
659.00,0.08
669.00,0.07
679.00,0.06
689.00,0.06
699.00,0.06
709.00,0.06
719.00,0.07
729.00,0.15
739.00,0.07
749.00,0.07
759.00,0.07
769.00,0.06
779.00,0.08
789.00,0.07
799.00,0.07
809.00,0.07
819.00,0.07
829.00,0.07
839.00,0.07
849.00,0.07
859.00,0.08
869.00,0.07
879.00,0.07
889.00,0.07
899.00,0.10
909.00,0.07
919.00,0.07
929.00,0.07
939.00,0.06
949.00,0.09
959.00,0.07
969.00,0.10
979.00,0.07
989.00,0.09
999.00,0.08
