time,queue_avg,queue_max,delay_avg_1,delay_avg_2,delay_max,speed_avg,phase
1,0.00,0.00,0.00,0.00,0.00,43.60,3
3,0.00,0.00,0.00,0.00,0.00,51.33,3
5,0.00,0.00,0.00,0.00,0.00,59.28,5
7,0.00,0.00,0.00,0.00,0.00,61.31,5
9,0.00,0.00,0.00,0.00,0.00,62.36,5
11,0.00,0.00,0.00,0.00,0.00,60.22,5
13,0.00,0.00,0.00,0.00,0.00,55.08,2
15,0.00,0.00,0.00,0.00,0.00,49.08,2
17,0.30,1.21,0.37,0.34,1.84,48.37,2
19,1.37,5.47,0.90,0.85,3.84,43.37,2
21,2.09,5.35,0.83,0.89,5.84,38.44,3
23,4.25,11.63,1.02,1.20,7.84,34.21,3
25,4.79,11.39,1.50,1.88,9.84,30.91,3
27,7.89,17.66,2.14,2.81,11.84,28.45,3
29,6.59,11.67,2.69,3.59,13.84,30.96,3
31,6.92,11.64,3.06,4.03,15.84,33.57,3
33,6.85,11.64,3.50,4.50,17.84,36.22,1
35,6.85,11.64,3.78,4.72,19.84,35.68,1
37,7.16,12.96,4.48,5.63,21.84,36.86,1
39,7.43,19.36,5.31,6.76,23.84,34.43,1
41,9.61,23.16,5.00,6.01,25.84,30.86,8
43,5.05,10.37,4.86,5.46,27.84,26.62,8
45,8.52,15.90,5.68,6.46,29.84,22.51,8
47,9.67,16.52,6.72,7.76,31.84,21.57,8
49,9.68,18.22,5.45,6.91,20.10,21.25,3
51,8.42,18.06,5.29,7.06,14.36,21.31,3
53,11.09,21.22,5.25,7.33,16.36,23.67,3
55,13.41,30.19,6.27,8.57,18.36,31.08,3
57,10.10,29.92,6.47,8.37,19.48,33.62,3
59,5.72,11.72,6.88,8.48,21.48,34.10,3
61,6.20,13.88,6.83,7.86,23.48,36.41,3
63,7.39,17.51,7.85,8.99,25.48,36.60,3
65,8.39,17.47,8.41,9.36,27.48,34.70,1
67,8.46,17.85,9.30,10.28,29.48,31.84,1
69,10.07,24.34,10.21,11.24,31.48,28.62,1
71,9.00,24.46,11.38,12.62,33.48,27.02,1
73,10.29,30.26,10.20,10.12,31.07,25.89,1
75,7.58,14.66,9.02,10.22,33.07,26.68,1
77,9.49,11.71,9.58,10.74,35.07,26.52,1
79,11.25,11.84,10.20,11.17,37.07,26.35,1
81,11.60,12.14,10.62,11.29,39.07,27.03,3
83,11.60,12.14,11.32,11.84,41.07,25.52,3
85,13.38,17.90,12.37,12.98,43.07,27.01,3
87,14.39,18.55,12.81,14.29,45.07,27.74,3
89,11.79,17.95,13.48,15.03,47.07,28.04,4
91,11.95,17.95,12.31,12.73,49.07,29.87,4
93,13.04,19.15,12.94,13.40,51.07,30.72,4
95,13.01,19.09,13.96,14.70,53.07,29.28,4
97,10.49,19.09,11.63,12.93,55.07,25.66,7
99,14.97,23.17,11.16,12.79,57.07,23.21,7
101,17.56,25.99,10.30,12.38,59.07,24.84,7
103,17.96,25.90,11.80,14.15,61.07,23.78,7
105,20.10,28.84,12.63,14.81,63.07,22.15,7
107,15.37,30.58,13.52,15.57,65.07,21.69,7
109,17.90,38.45,13.95,15.56,67.07,22.72,1
111,19.63,38.27,14.57,15.88,69.07,20.77,1
113,21.55,38.27,15.54,16.70,71.07,19.78,1
115,23.53,38.27,16.74,17.60,73.07,18.15,1
117,26.46,47.02,16.79,16.59,75.07,16.65,1
119,27.69,47.98,17.26,16.89,77.07,16.62,1
121,30.14,47.82,18.33,17.76,79.07,16.32,2
123,24.29,44.51,19.42,18.64,81.07,16.62,2
125,24.78,44.47,20.82,20.13,83.07,16.01,2
127,24.78,44.47,22.55,21.87,85.07,16.48,2
129,26.42,44.47,19.25,19.06,43.56,16.73,3
131,31.15,44.39,19.29,20.28,42.86,17.10,3
133,32.85,44.11,18.64,19.92,35.99,18.86,3
135,27.08,44.11,18.75,21.20,37.99,18.45,3
137,26.40,44.11,18.68,20.30,39.99,17.35,1
139,30.41,44.11,18.52,19.26,41.99,18.61,1
141,33.12,44.11,18.53,18.51,43.99,18.44,1
143,33.92,44.11,19.87,19.93,45.99,19.37,1
145,33.91,44.11,19.02,17.73,47.99,17.21,1
147,30.64,44.11,20.25,18.82,49.99,15.19,1
149,29.90,44.11,21.27,20.18,51.99,13.01,3
151,27.90,44.11,20.66,20.63,53.99,10.66,3
153,30.45,44.11,21.45,21.03,55.99,10.44,3
155,31.20,47.39,23.12,22.89,57.99,11.38,3
157,31.99,50.89,24.07,23.57,59.99,13.28,8
159,30.83,50.85,25.33,24.76,61.99,14.29,8
161,31.14,50.85,26.32,25.49,63.99,15.00,8
163,31.07,50.85,27.98,27.34,65.99,13.24,8
165,31.34,50.85,28.78,28.40,67.99,13.88,8
167,35.21,50.85,28.99,28.92,69.99,11.40,8
169,36.95,50.81,29.73,29.92,71.99,11.94,6
171,30.27,50.60,30.86,31.29,73.99,13.14,6
173,25.30,50.60,32.15,32.80,75.99,17.78,6
175,26.63,50.60,33.65,34.51,77.99,20.76,6
177,27.95,50.60,32.68,33.94,73.57,22.96,6
179,30.84,50.60,26.37,28.48,56.45,23.67,7
181,29.45,45.16,27.84,30.14,58.45,22.78,7
183,19.19,29.57,26.68,30.90,60.45,20.99,7
185,22.53,34.38,28.18,32.60,62.45,19.52,7
187,28.47,42.56,29.68,34.31,64.45,19.66,7
