time,phase
1.0,7.0
3.0,7.0
5.0,6.0
7.0,6.0
9.0,6.0
11.0,6.0
13.0,2.0
15.0,2.0
17.0,2.0
19.0,2.0
21.0,3.0
23.0,3.0
25.0,3.0
27.0,3.0
29.0,3.0
31.0,3.0
33.0,1.0
35.0,1.0
37.0,1.0
39.0,1.0
41.0,1.0
43.0,1.0
45.0,3.0
47.0,3.0
49.0,3.0
51.0,3.0
53.0,3.0
55.0,3.0
57.0,8.0
59.0,8.0
61.0,8.0
63.0,8.0
65.0,8.0
67.0,5.0
69.0,5.0
71.0,5.0
73.0,5.0
75.0,5.0
77.0,5.0
79.0,5.0
81.0,7.0
83.0,7.0
85.0,7.0
87.0,7.0
89.0,7.0
91.0,7.0
93.0,7.0
95.0,7.0
97.0,6.0
99.0,6.0
101.0,6.0
103.0,6.0
105.0,6.0
107.0,6.0
109.0,1.0
111.0,1.0
113.0,1.0
115.0,1.0
117.0,1.0
119.0,1.0
121.0,1.0
123.0,1.0
125.0,8.0
127.0,8.0
129.0,8.0
131.0,8.0
133.0,8.0
135.0,7.0
137.0,7.0
139.0,7.0
141.0,7.0
143.0,7.0
145.0,7.0
147.0,7.0
149.0,3.0
151.0,3.0
153.0,3.0
155.0,3.0
157.0,3.0
159.0,3.0
161.0,5.0
163.0,5.0
165.0,5.0
167.0,5.0
169.0,4.0
171.0,4.0
173.0,4.0
175.0,4.0
177.0,4.0
179.0,4.0
181.0,1.0
183.0,1.0
185.0,1.0
187.0,1.0
189.0,1.0
191.0,1.0
193.0,2.0
195.0,2.0
197.0,2.0
199.0,2.0
201.0,2.0
203.0,2.0
205.0,2.0
207.0,7.0
209.0,7.0
211.0,7.0
213.0,7.0
215.0,7.0
217.0,7.0
219.0,7.0
221.0,7.0
223.0,5.0
225.0,5.0
227.0,5.0
229.0,5.0
231.0,5.0
233.0,5.0
235.0,5.0
237.0,5.0
239.0,5.0
241.0,7.0
243.0,7.0
245.0,7.0
247.0,7.0
249.0,7.0
251.0,7.0
253.0,7.0
255.0,7.0
257.0,7.0
259.0,7.0
261.0,2.0
263.0,2.0
265.0,2.0
267.0,2.0
269.0,2.0
271.0,2.0
273.0,2.0
275.0,2.0
277.0,5.0
279.0,5.0
281.0,5.0
283.0,5.0
285.0,5.0
287.0,5.0
289.0,4.0
291.0,4.0
293.0,4.0
295.0,4.0
297.0,4.0
299.0,4.0
301.0,4.0
303.0,4.0
305.0,7.0
307.0,7.0
309.0,7.0
311.0,7.0
313.0,7.0
315.0,7.0
317.0,7.0
319.0,7.0
321.0,2.0
323.0,2.0
325.0,2.0
327.0,2.0
329.0,5.0
331.0,5.0
333.0,5.0
335.0,5.0
337.0,5.0
339.0,5.0
341.0,5.0
343.0,5.0
345.0,7.0
347.0,7.0
349.0,7.0
351.0,7.0
353.0,7.0
355.0,7.0
357.0,7.0
359.0,7.0
361.0,2.0
363.0,2.0
365.0,2.0
367.0,2.0
369.0,2.0
371.0,2.0
373.0,4.0
375.0,4.0
377.0,4.0
379.0,4.0
381.0,1.0
383.0,1.0
385.0,1.0
387.0,1.0
389.0,5.0
391.0,5.0
393.0,5.0
395.0,5.0
397.0,5.0
399.0,5.0
401.0,5.0
403.0,5.0
405.0,5.0
407.0,5.0
409.0,7.0
411.0,7.0
413.0,7.0
415.0,7.0
417.0,7.0
419.0,7.0
421.0,4.0
423.0,4.0
425.0,4.0
427.0,4.0
429.0,5.0
431.0,5.0
433.0,5.0
435.0,5.0
437.0,5.0
439.0,5.0
441.0,5.0
443.0,5.0
445.0,5.0
447.0,2.0
449.0,2.0
451.0,2.0
453.0,2.0
455.0,2.0
457.0,2.0
459.0,2.0
461.0,2.0
463.0,2.0
465.0,4.0
467.0,4.0
469.0,4.0
471.0,4.0
473.0,7.0
475.0,7.0
477.0,7.0
479.0,7.0
481.0,7.0
483.0,7.0
485.0,5.0
487.0,5.0
489.0,5.0
491.0,5.0
493.0,5.0
495.0,5.0
497.0,2.0
499.0,2.0
