time,calc_time
1.00,0.16
9.00,0.07
19.00,0.05
29.00,0.06
39.00,0.05
49.00,0.05
59.00,0.07
69.00,0.07
79.00,0.05
89.00,0.07
99.00,0.05
109.00,0.05
119.00,0.05
129.00,0.07
139.00,0.07
149.00,0.06
159.00,0.06
169.00,0.07
179.00,0.05
189.00,0.06
199.00,0.07
209.00,0.05
219.00,0.06
229.00,0.07
239.00,0.07
249.00,0.07
259.00,0.07
269.00,0.07
279.00,0.05
289.00,0.07
299.00,0.05
309.00,0.05
319.00,0.06
329.00,0.06
339.00,0.05
349.00,0.07
359.00,0.05
369.00,0.06
379.00,0.05
389.00,0.07
399.00,0.07
409.00,0.05
419.00,0.05
429.00,0.06
439.00,0.05
449.00,0.05
459.00,0.06
469.00,0.05
479.00,0.06
489.00,0.06
499.00,0.06
