time,calc_time
1.00,0.18
9.00,0.09
19.00,0.08
29.00,0.10
39.00,0.10
49.00,0.10
59.00,0.10
69.00,0.10
79.00,0.09
89.00,0.07
99.00,0.12
109.00,0.09
119.00,0.10
129.00,0.09
139.00,0.08
149.00,0.09
159.00,0.09
169.00,0.09
179.00,0.09
189.00,0.09
199.00,0.09
209.00,0.09
219.00,0.08
229.00,0.08
239.00,0.20
249.00,0.09
259.00,0.09
269.00,0.09
279.00,0.12
289.00,0.13
299.00,0.08
309.00,0.09
319.00,0.11
329.00,0.11
339.00,0.09
349.00,0.09
359.00,0.09
369.00,0.10
379.00,0.10
389.00,0.10
399.00,0.09
409.00,0.10
419.00,0.09
429.00,0.09
439.00,0.09
449.00,0.09
459.00,0.09
469.00,0.29
479.00,0.10
489.00,0.09
499.00,0.09
509.00,0.10
519.00,0.09
529.00,0.10
539.00,0.09
549.00,0.09
559.00,0.09
569.00,0.10
579.00,0.10
589.00,0.10
599.00,0.09
609.00,0.20
619.00,0.10
629.00,0.13
639.00,0.09
649.00,0.08
659.00,0.11
669.00,0.10
679.00,0.08
689.00,0.09
699.00,0.08
709.00,0.08
719.00,0.10
729.00,0.08
739.00,0.08
749.00,0.09
759.00,0.09
769.00,0.09
779.00,0.11
789.00,0.09
799.00,0.10
809.00,0.10
819.00,0.08
829.00,0.10
839.00,0.09
849.00,0.10
859.00,0.10
869.00,0.08
879.00,0.09
889.00,0.08
899.00,0.10
909.00,0.08
919.00,0.10
929.00,0.10
939.00,0.09
949.00,0.09
959.00,0.10
969.00,0.09
979.00,0.09
989.00,0.09
999.00,0.09
