time,queue_avg,queue_max,delay_avg_1,delay_max,speed_avg,phase
1,0.00,0.00,0.00,0.00,60.00,1
3,0.00,0.00,0.00,0.00,60.00,1
5,0.00,0.00,0.00,0.00,60.00,1
7,0.00,0.00,0.00,0.00,60.00,1
9,0.00,0.00,0.00,0.00,43.20,1
11,0.00,0.00,0.00,0.00,51.45,1
13,0.00,0.00,0.00,0.00,57.90,4
15,0.00,0.00,0.00,0.00,58.60,4
17,0.00,0.00,0.00,0.00,56.36,4
19,0.00,0.00,0.00,0.00,54.15,4
21,0.00,0.00,0.11,1.31,50.70,2
23,0.00,0.00,0.10,1.25,34.97,2
25,0.00,0.00,0.05,0.58,29.60,2
27,0.00,0.00,0.21,2.58,11.30,2
29,0.07,0.30,0.35,2.97,1.20,1
31,1.31,5.25,0.27,3.25,19.45,1
33,1.07,4.27,0.44,5.25,48.50,1
35,0.00,0.00,0.00,0.00,51.20,1
37,0.00,0.00,0.00,0.00,54.18,3
39,0.00,0.00,0.00,0.00,55.28,3
41,0.00,0.00,0.00,0.00,46.90,3
43,0.00,0.00,0.11,1.35,47.71,3
45,0.00,0.00,0.28,3.35,44.56,3
47,0.00,0.00,0.06,0.74,39.51,3
49,0.65,2.60,0.08,0.95,34.54,3
51,3.10,11.26,0.41,2.95,31.53,3
53,4.21,11.63,0.74,4.95,27.79,4
55,4.18,11.63,1.30,6.95,29.58,4
57,4.18,11.63,1.58,8.95,32.29,4
59,5.00,12.18,2.08,10.95,34.33,4
61,2.98,11.91,2.26,11.97,33.80,1
63,3.78,11.91,2.09,13.97,33.83,1
65,4.21,11.91,2.74,15.97,35.23,1
67,3.83,9.55,3.38,17.97,29.79,1
69,2.45,4.94,2.66,14.08,11.40,3
71,2.66,4.94,2.02,10.99,7.76,3
73,4.69,7.93,2.69,12.99,16.15,3
75,3.53,8.39,2.87,14.99,21.75,3
77,2.65,5.39,3.06,16.99,24.98,4
79,2.65,5.39,3.10,18.99,32.90,4
81,2.61,5.30,3.60,20.99,45.14,4
83,1.23,4.94,4.11,22.99,42.57,4
85,1.23,4.94,2.37,24.99,38.67,1
87,2.40,4.94,2.98,26.99,36.68,1
89,3.72,5.50,3.65,28.99,37.58,1
91,2.58,5.38,4.01,30.99,31.16,1
93,3.96,10.89,3.78,32.99,24.45,2
95,4.61,13.49,4.55,34.99,14.27,2
97,6.15,19.09,5.22,36.99,17.09,2
99,6.98,18.98,6.02,38.99,19.43,2
101,8.46,16.74,2.88,11.43,21.32,3
103,7.50,19.58,3.21,11.30,24.62,3
105,7.64,19.57,3.88,13.30,30.33,3
107,7.66,19.55,4.65,15.30,31.80,3
109,5.11,9.32,5.15,17.30,30.57,3
111,2.85,5.66,5.98,19.30,25.87,3
113,5.77,12.62,5.66,21.30,21.46,3
115,7.26,18.79,6.53,23.30,15.96,3
117,7.24,18.70,7.38,25.30,16.02,2
119,7.58,20.06,8.16,27.30,19.32,2
121,12.79,40.92,9.08,29.30,22.44,2
123,13.41,43.41,9.83,31.30,24.00,2
125,13.41,43.39,8.97,33.30,23.21,2
127,13.93,42.89,9.72,35.30,20.24,2
129,13.64,39.07,10.40,37.30,16.03,2
131,8.31,17.45,11.60,39.30,14.20,2
133,9.97,17.45,12.84,41.30,14.87,4
135,10.78,20.88,13.09,43.30,17.76,4
137,12.29,23.31,12.21,45.30,25.51,4
139,11.45,23.30,13.38,47.30,27.08,4
141,10.48,23.16,6.44,29.26,28.18,4
143,8.81,18.09,7.19,31.26,23.91,4
145,6.29,11.55,7.60,26.14,19.08,3
147,6.84,11.55,7.66,22.74,17.68,3
149,8.40,11.55,7.75,24.74,26.16,3
151,10.67,17.09,7.19,26.74,26.06,3
153,9.72,15.67,6.59,22.28,28.04,3
155,7.13,12.96,7.45,24.28,26.76,3
157,7.48,13.88,6.43,21.68,25.54,3
159,8.27,16.92,6.50,23.68,22.80,3
161,9.83,17.88,7.50,25.68,19.40,1
163,10.32,18.27,8.82,27.68,17.06,1
