time,queue_avg,queue_max,delay_avg_1,delay_avg_2,delay_max,speed_avg,phase
1,0.00,0.00,0.00,0.00,0.00,60.00,1
3,0.00,0.00,0.00,0.00,0.00,60.00,1
5,0.00,0.00,0.00,0.00,0.00,47.45,1
7,0.00,0.00,0.00,0.00,0.00,57.55,1
9,0.00,0.00,0.00,0.00,0.00,57.90,1
11,0.00,0.00,0.00,0.00,0.00,60.30,1
13,0.00,0.00,0.00,0.00,0.00,57.56,1
15,0.00,0.00,0.00,0.00,0.00,58.47,1
17,0.00,0.00,0.04,0.10,0.50,57.76,1
19,0.00,0.00,0.03,0.01,0.41,57.68,1
21,0.00,0.00,0.20,0.09,2.41,58.25,1
23,0.00,0.00,0.08,0.11,0.96,53.85,1
25,0.00,0.00,0.00,0.00,0.00,49.97,1
27,0.00,0.00,0.12,0.15,1.16,42.97,1
29,1.29,3.64,0.32,0.40,3.16,39.13,1
31,2.61,5.56,0.90,0.98,5.16,35.65,8
33,2.62,5.47,1.63,1.78,7.16,34.90,8
35,3.85,7.16,1.85,1.73,9.16,34.01,8
37,5.41,10.94,2.85,2.56,11.16,36.32,8
39,4.63,7.84,3.96,3.64,13.16,35.35,8
41,3.95,5.47,2.96,2.84,12.46,33.75,5
43,6.19,10.71,3.12,3.48,14.46,31.59,5
45,8.44,11.75,3.96,4.41,16.46,32.55,5
47,7.53,11.70,4.39,5.18,18.46,31.33,5
49,6.29,13.93,4.35,5.63,15.23,32.64,5
51,7.46,18.60,4.08,6.02,17.23,33.36,5
53,8.44,18.52,4.40,6.25,19.23,34.19,5
55,9.15,18.52,4.69,6.99,21.23,33.07,5
57,9.14,18.52,5.14,7.17,23.23,33.13,2
59,10.75,24.95,5.48,7.98,25.23,28.33,2
61,12.66,25.04,6.01,8.69,27.23,26.03,2
63,13.68,25.04,6.99,10.07,29.23,23.72,2
65,13.27,24.89,7.55,10.55,31.23,22.18,2
67,8.82,24.89,8.14,10.74,33.23,22.77,2
69,10.98,30.66,8.49,10.29,35.23,28.83,2
71,13.64,38.26,9.08,10.40,37.23,28.85,2
73,13.58,38.04,9.61,11.35,39.23,27.94,1
75,13.58,38.04,10.21,11.58,41.23,25.99,1
77,13.58,38.04,10.90,11.92,43.23,25.65,1
79,12.94,38.04,12.11,13.40,45.23,25.14,1
81,13.09,38.04,11.43,11.62,38.14,25.77,1
83,16.39,43.37,10.85,10.65,32.82,28.98,1
85,15.25,32.56,10.50,10.20,27.08,30.19,1
87,9.25,11.30,11.14,11.25,24.98,28.98,1
89,9.24,11.30,10.76,10.96,26.98,26.60,2
91,10.96,15.72,10.34,10.21,28.98,19.45,2
93,14.45,24.30,10.47,10.55,30.98,19.03,2
95,15.89,30.06,10.31,10.71,32.98,19.51,2
97,15.30,39.50,11.40,11.80,34.98,20.55,6
99,16.59,43.64,10.77,9.52,36.98,20.72,6
101,14.79,36.72,10.74,8.98,38.98,25.68,6
