time,queue_main,queue_right,queue_avg,queue_max,delay_route_1,delay_route_2,delay_route_3,delay_avg_1,delay_avg_2,delay_max,speed,outflow
1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,60.00,0.00
3,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,60.00,0.00
5,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,60.00,0.00
7,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,60.00,0.00
9,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,60.00,0.00
11,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,60.00,0.00
13,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,41.31,0.00
15,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,49.96,0.00
17,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,57.78,0.00
19,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,59.77,0.00
21,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,55.85,0.00
23,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,57.92,0.00
25,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,51.63,0.00
27,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,49.81,0.00
29,0.00,0.00,0.00,0.00,0.00,0.00,1.45,0.48,0.62,1.45,49.21,0.00
31,0.00,5.74,2.87,5.74,0.00,0.00,3.45,1.15,1.48,3.45,44.45,0.00
33,0.00,5.51,2.76,5.51,0.00,0.00,5.45,1.82,2.34,5.45,35.87,0.00
35,0.00,5.51,2.76,5.51,0.07,0.00,7.45,2.51,3.22,7.45,24.08,0.00
37,0.00,9.43,4.71,9.43,2.07,0.00,9.45,3.84,4.94,9.45,11.97,0.00
39,2.01,11.65,6.83,11.65,4.07,0.00,11.45,5.17,6.65,11.45,11.45,0.00
41,5.97,11.64,8.81,11.64,6.07,0.00,13.45,6.51,8.37,13.45,10.13,0.00
43,17.47,11.64,14.55,17.47,8.07,0.00,15.45,7.84,10.08,15.45,21.25,0.00
45,18.25,11.64,14.95,18.25,10.07,0.00,17.45,9.17,11.79,17.45,28.18,1.00
47,18.23,8.99,13.61,18.23,6.86,0.00,19.45,8.77,11.28,19.45,36.04,1.00
49,6.99,0.00,3.50,6.99,8.86,0.00,14.52,7.79,10.02,14.52,45.11,2.00
