time,calc_time
1.00,0.17
9.00,0.07
19.00,0.07
29.00,0.08
39.00,0.07
49.00,0.06
59.00,0.07
69.00,0.05
79.00,0.08
89.00,0.07
99.00,0.07
109.00,0.06
119.00,0.06
129.00,0.07
139.00,0.07
149.00,0.08
159.00,0.06
169.00,0.07
179.00,0.06
189.00,0.06
199.00,0.06
209.00,0.06
219.00,0.07
229.00,0.06
239.00,0.07
249.00,0.07
259.00,0.06
269.00,0.06
279.00,0.05
289.00,0.06
299.00,0.07
309.00,0.06
319.00,0.06
329.00,0.06
339.00,0.06
349.00,0.06
359.00,0.07
369.00,0.07
379.00,0.07
389.00,0.07
399.00,0.06
409.00,0.06
419.00,0.07
429.00,0.06
439.00,0.07
449.00,0.08
459.00,0.07
469.00,0.06
479.00,0.07
489.00,0.06
499.00,0.07
509.00,0.07
519.00,0.07
529.00,0.07
539.00,0.05
549.00,0.07
559.00,0.07
569.00,0.07
579.00,0.06
589.00,0.07
599.00,0.05
609.00,0.07
619.00,0.07
629.00,0.07
639.00,0.06
649.00,0.07
659.00,0.07
669.00,0.07
679.00,0.07
689.00,0.06
699.00,0.07
709.00,0.06
719.00,0.07
729.00,0.06
739.00,0.07
749.00,0.07
759.00,0.07
769.00,0.05
779.00,0.05
789.00,0.23
799.00,0.05
809.00,0.05
819.00,0.05
829.00,0.07
839.00,0.06
849.00,0.05
859.00,0.05
869.00,0.07
879.00,0.06
889.00,0.05
899.00,0.06
909.00,0.06
919.00,0.05
929.00,0.07
939.00,0.07
949.00,0.06
959.00,0.06
969.00,0.07
979.00,0.06
989.00,0.11
999.00,0.07
