time,queue_avg,queue_max,delay_avg_1,delay_max,speed_avg,phase,reward
1,0.00,0.00,0.00,0.00,44.86,0,
3,0.00,0.00,0.00,0.00,52.12,7,
5,0.00,0.00,0.00,0.00,55.37,7,
7,0.00,0.00,0.00,0.00,56.85,7,
9,0.00,0.00,0.00,0.00,58.98,7,4.00
11,0.00,0.00,0.00,0.00,57.36,7,
13,0.00,0.00,0.00,0.00,53.13,5,
15,0.00,0.00,0.00,0.00,48.03,5,
17,0.45,1.79,0.25,1.99,44.34,5,
19,1.15,4.60,0.53,3.99,38.74,5,1.97
21,1.82,4.55,0.94,5.99,35.60,5,
23,3.45,5.07,1.40,7.99,36.20,8,
25,5.13,11.01,1.76,9.99,37.92,8,
27,3.86,10.88,2.43,11.99,34.79,8,
29,3.86,10.88,2.19,13.99,32.48,8,2.70
31,4.46,10.88,2.46,15.99,29.40,8,
33,5.24,10.88,2.97,17.99,26.66,6,
35,5.23,10.88,3.75,19.99,26.16,6,
37,5.31,8.95,4.75,21.99,26.59,6,
39,5.36,15.00,5.35,23.99,32.67,6,2.12
41,5.89,18.07,4.33,25.99,30.97,6,
43,5.88,18.04,5.13,27.99,28.95,7,
45,5.88,18.04,5.67,29.99,36.12,7,
47,5.88,18.03,6.33,31.99,39.26,7,
49,3.11,6.95,3.26,20.70,41.62,7,2.82
51,3.64,9.06,3.67,22.70,40.77,7,
53,4.19,9.76,2.83,24.70,40.87,5,
55,4.92,9.76,3.15,26.70,42.01,5,
57,3.41,8.98,3.65,28.70,40.07,5,
59,2.54,5.73,2.04,11.15,35.84,5,1.80
61,3.57,5.86,2.42,13.15,30.62,5,
63,5.90,10.61,3.25,15.15,27.04,4,
65,8.28,17.04,4.08,17.15,28.01,4,
67,7.82,19.06,5.03,19.15,27.80,4,
69,7.68,19.05,4.63,21.15,26.91,4,1.59
71,10.01,19.05,4.74,23.15,29.79,4,
73,10.19,19.05,5.71,25.15,32.94,3,
75,10.19,19.05,6.58,27.15,34.06,3,
77,9.52,19.03,7.58,29.15,32.35,3,
79,5.20,6.43,8.62,31.15,27.47,3,1.72
81,6.52,8.84,8.66,33.15,24.77,3,
83,10.88,17.33,8.55,35.15,25.68,2,
