time,queue_avg,queue_max,delay_avg_1,delay_avg_2,delay_max,speed_avg,phase
1,0.00,0.00,0.00,0.00,0.00,60.00,0
3,0.00,0.00,0.00,0.00,0.00,53.07,15
5,0.00,0.00,0.00,0.00,0.00,53.33,15
7,0.00,0.00,0.00,0.00,0.00,59.57,15
9,0.00,0.00,0.00,0.00,0.00,61.01,15
11,0.00,0.00,0.00,0.00,0.00,58.97,15
13,0.00,0.00,0.00,0.00,0.00,57.28,1
15,0.00,0.00,0.00,0.00,0.00,56.28,1
17,0.00,0.00,0.05,0.12,0.63,56.54,1
19,0.00,0.00,0.02,0.02,0.24,56.71,1
21,0.00,0.00,0.14,0.32,1.65,55.60,1
23,0.00,0.00,0.12,0.27,1.38,49.36,1
25,0.00,0.00,0.07,0.07,0.75,47.67,1
27,0.00,0.00,0.31,0.56,2.13,40.88,1
29,1.30,3.64,0.33,0.39,3.16,33.10,1
31,2.61,5.57,1.07,1.14,5.16,36.70,1
33,2.62,5.47,1.45,1.71,7.16,38.70,11
35,3.16,7.16,1.82,1.80,9.16,38.55,11
37,4.10,10.94,2.45,2.11,11.16,39.29,11
39,4.09,10.88,3.13,2.60,13.16,41.82,11
41,4.09,10.88,4.02,3.27,15.16,40.44,11
43,4.09,10.88,4.39,3.52,17.16,36.77,8
45,4.18,10.88,5.12,4.10,19.16,36.14,8
47,4.94,11.91,6.30,5.33,21.16,33.69,8
49,4.18,11.71,3.76,3.40,20.48,32.91,8
51,5.32,15.99,3.58,4.07,22.48,29.82,8
53,5.79,17.90,4.02,5.04,24.48,26.09,5
55,8.00,22.88,5.07,6.32,26.48,24.11,5
57,8.90,24.35,6.02,7.64,28.48,22.87,5
59,12.29,34.13,5.71,7.61,15.79,23.49,5
61,13.28,36.48,5.64,8.15,16.30,23.00,5
63,7.69,14.13,5.77,7.91,18.30,17.54,7
65,6.56,11.26,5.67,8.52,20.30,22.56,7
67,8.08,11.72,6.83,10.10,22.30,27.36,7
69,8.42,11.70,5.32,6.50,15.14,32.24,7
71,10.10,17.92,4.30,6.14,14.83,30.59,7
73,10.42,17.70,4.60,6.80,16.83,29.94,1
75,11.77,17.70,5.27,7.74,18.83,29.75,1
77,12.64,17.68,5.94,8.71,20.83,30.07,1
79,10.51,18.55,6.85,10.12,22.83,26.53,1
81,11.12,20.70,6.85,9.27,24.83,24.52,1
83,13.08,28.52,6.65,7.69,26.83,22.28,2
85,13.93,30.00,7.10,8.46,28.83,23.26,2
87,15.65,30.00,8.01,9.72,30.83,24.19,2
89,13.95,31.78,8.13,10.04,26.78,22.29,2
91,14.35,36.09,7.62,9.55,28.78,23.18,2
93,8.95,16.86,6.77,8.59,30.78,24.04,1
95,10.65,28.18,7.34,9.41,32.78,24.77,1
97,13.40,30.15,7.40,10.05,34.78,24.03,1
99,12.56,30.14,8.31,11.17,36.78,27.13,1
101,7.79,14.74,7.86,8.86,38.78,30.78,1
103,6.84,11.24,7.16,7.09,40.78,29.82,11
105,6.84,11.24,7.34,6.50,42.78,30.87,11
107,6.84,11.24,7.00,6.47,44.78,30.68,11
109,7.60,14.08,7.99,7.63,46.78,33.14,11
111,8.64,18.21,8.72,8.56,48.78,34.60,11
113,8.63,18.17,8.87,8.33,50.78,31.58,5
115,8.63,18.17,9.87,9.73,52.78,30.74,5
117,11.27,21.63,10.87,11.13,54.78,29.45,5
119,16.08,30.46,9.70,10.23,37.69,27.40,5
121,14.34,19.22,8.56,9.62,39.69,26.93,5
123,10.22,18.16,8.87,10.09,41.69,27.75,1
125,11.20,18.14,9.90,11.39,43.69,23.97,1
127,15.25,23.18,11.02,12.50,45.69,25.22,1
129,13.74,23.48,12.03,13.35,47.69,26.09,1
131,14.70,23.48,12.90,13.74,49.69,24.09,1
133,14.68,23.48,13.14,12.52,51.69,22.41,7
135,14.68,23.48,14.22,13.63,53.69,21.26,7
137,13.88,23.48,15.17,14.00,55.69,21.94,7
139,11.79,23.48,16.04,15.20,57.69,23.68,7
141,12.51,23.48,16.70,15.82,59.69,24.40,7
143,13.46,23.48,17.47,16.47,61.69,22.87,6
145,14.73,23.48,18.81,17.70,63.69,21.73,6
147,15.28,23.48,20.14,18.93,65.69,20.94,6
149,16.28,26.40,16.49,17.36,67.69,22.31,6
151,11.94,29.90,16.80,17.40,69.69,23.31,6
153,13.47,34.88,15.57,17.82,71.69,22.86,2
155,15.52,39.27,14.85,16.73,73.69,24.85,2
