time,value
13,0.01
17,0.03
21,0.02
25,0.03
29,0.02
33,0.02
37,0.05
41,0.04
45,0.01
49,0.02
53,0.02
57,0.03
61,0.04
65,0.01
69,0.06
73,0.02
77,0.04
81,0.02
85,0.04
89,0.02
93,0.06
97,0.04
101,0.07
105,0.06
109,0.13
113,0.14
117,0.17
121,0.17
125,0.11
129,0.18
133,0.37
137,0.33
141,0.26
145,0.25
149,0.30
153,0.28
157,0.29
161,0.25
165,0.16
169,0.59
173,0.27
177,0.26
181,0.18
185,0.28
189,0.28
193,0.25
197,0.34
201,0.24
205,0.25
209,0.22
213,0.15
217,0.25
221,0.28
225,0.15
229,0.20
233,0.16
237,0.24
241,0.26
245,0.28
249,0.28
253,0.22
257,0.62
261,0.27
265,0.40
269,0.19
273,0.22
277,0.29
281,0.26
285,0.27
289,0.19
293,0.16
297,0.28
301,0.28
305,0.29
309,0.32
313,0.37
317,0.36
321,0.18
325,0.32
329,0.30
333,0.37
337,0.20
341,0.46
345,0.24
349,0.36
353,0.25
357,0.46
361,0.49
365,0.49
369,0.49
373,0.30
377,0.47
381,0.46
385,0.41
389,0.26
393,0.41
397,0.25
401,0.38
405,0.27
409,0.43
413,0.38
417,0.35
421,0.37
425,0.19
429,0.43
433,0.43
437,0.42
441,0.62
445,0.21
449,0.36
453,0.38
457,0.23
461,0.32
465,0.34
469,0.33
473,0.24
477,0.38
481,0.33
485,0.22
489,0.31
493,0.36
497,0.36
501,0.21
505,0.43
509,0.43
513,0.55
517,0.22
521,0.37
525,0.33
529,0.36
533,0.35
537,0.39
541,0.24
545,0.31
549,0.24
553,0.30
557,0.46
561,0.27
565,0.48
569,0.46
573,0.43
577,0.44
581,0.45
585,0.25
589,0.58
593,0.40
597,0.36
601,0.41
605,0.31
609,0.42
613,0.21
617,0.39
621,0.39
625,0.44
629,0.25
633,0.35
637,0.36
641,0.31
645,0.26
649,0.38
653,0.55
657,0.31
661,0.21
665,0.39
669,0.17
673,0.22
677,0.21
681,0.14
685,0.24
689,0.37
693,0.38
697,0.33
701,0.24
705,0.38
709,0.37
713,0.33
717,0.35
721,0.38
725,0.19
729,0.30
733,0.36
737,0.34
741,0.31
745,0.27
749,0.16
753,0.27
757,0.27
761,0.22
765,0.35
769,0.32
773,0.24
777,0.36
781,0.40
785,0.32
789,0.21
793,0.33
797,0.32
801,0.34
805,0.24
809,0.38
813,0.39
817,0.29
821,0.38
825,0.40
829,0.36
833,0.20
837,0.38
841,0.43
845,0.20
849,0.44
853,0.44
857,0.51
861,0.40
865,0.24
869,0.35
873,0.39
877,0.23
881,0.38
885,0.41
889,0.41
893,0.43
897,0.25
901,0.41
905,0.51
909,0.46
913,0.44
917,0.20
921,0.31
925,0.28
929,0.17
933,0.30
937,0.20
941,0.34
945,0.29
949,0.35
953,0.18
957,0.32
961,0.38
965,0.24
969,0.11
973,0.47
977,0.24
981,0.11
985,0.14
989,0.14
993,0.23
997,0.19
