time,queue_avg,queue_max,delay_avg_1,delay_max,speed_avg,outflow,phase,reward
1,0.00,0.00,0.00,0.00,60.00,0.00,0,
3,0.00,0.00,0.00,0.00,60.00,0.00,4,
5,0.00,0.00,0.00,0.00,47.45,0.00,4,
7,0.00,0.00,0.00,0.00,57.52,0.00,4,
9,0.00,0.00,0.00,0.00,58.64,0.00,4,4.00
11,0.00,0.00,0.00,0.00,60.38,0.00,4,
13,0.00,0.00,0.00,0.00,57.33,0.00,1,
15,0.00,0.00,0.00,0.00,57.93,0.00,1,
17,0.00,0.00,0.05,0.63,57.57,1.00,1,
19,0.00,0.00,0.03,0.41,57.40,0.00,1,4.00
21,0.00,0.00,0.20,2.41,57.99,1.00,1,
23,0.00,0.00,0.08,0.96,53.89,2.00,1,
25,0.00,0.00,0.00,0.00,50.01,0.00,1,
27,0.00,0.00,0.13,1.16,43.01,1.00,1,
29,1.30,3.64,0.33,3.16,39.04,1.00,1,2.84
31,2.61,5.57,0.91,5.16,35.65,1.00,1,
33,2.62,5.47,1.64,7.16,34.95,2.00,2,
35,3.85,7.14,1.87,9.16,37.60,0.00,2,
37,4.92,8.96,2.93,11.16,37.75,2.00,2,
39,3.87,5.47,2.77,10.48,36.85,1.00,2,2.29
41,3.87,5.47,3.08,12.48,35.07,1.00,2,
43,5.59,10.72,3.75,14.48,33.97,0.00,1,
45,6.68,11.34,4.58,16.48,34.46,1.00,1,
47,6.21,11.92,5.09,18.48,33.38,1.00,1,
49,4.12,11.71,5.08,20.48,32.45,2.00,1,2.24
51,6.24,15.02,4.98,22.48,31.97,1.00,1,
53,7.03,17.92,5.79,24.48,31.31,2.00,3,
55,7.03,17.90,6.06,26.48,31.08,1.00,3,
57,9.11,22.63,6.38,28.48,30.28,1.00,3,
59,9.61,24.42,6.28,28.85,29.05,2.00,3,1.92
61,9.91,22.36,6.37,30.85,26.27,1.00,3,
63,10.88,24.34,7.08,32.85,22.02,1.00,2,
65,10.27,24.33,7.96,34.85,20.89,0.00,2,
67,12.02,24.69,9.46,36.85,21.46,2.00,2,
69,14.69,31.00,9.91,38.85,26.82,2.00,2,1.77
71,13.70,30.81,10.50,40.85,27.78,1.00,2,
73,14.60,30.81,11.37,42.85,24.88,2.00,1,
75,14.59,30.81,12.12,44.85,23.42,1.00,1,
77,14.75,31.16,12.66,46.85,23.54,1.00,1,
79,16.20,39.57,13.66,48.85,24.69,2.00,1,2.22
81,16.83,45.19,12.25,50.85,25.65,2.00,1,
83,18.58,48.87,12.71,52.85,27.30,1.00,2,
85,20.09,46.81,13.47,54.85,26.75,0.00,2,
87,14.46,27.08,15.14,56.85,25.16,3.00,2,
89,7.06,13.64,15.75,58.85,22.02,2.00,2,2.06
91,9.13,21.93,15.36,60.85,19.83,2.00,2,
93,12.90,37.00,15.34,62.85,18.51,1.00,1,
95,14.38,42.91,16.45,64.85,18.59,0.00,1,
97,16.29,42.78,17.78,66.85,16.94,1.00,1,
99,20.26,42.78,18.17,68.85,15.59,1.00,1,1.42
101,20.89,42.78,18.39,70.85,15.84,1.00,1,
103,19.05,35.03,19.57,72.85,16.85,1.00,3,
105,16.29,38.23,20.17,74.85,19.45,1.00,3,
107,17.19,44.49,20.00,76.85,19.09,2.00,3,
109,17.64,44.24,18.24,78.85,18.17,2.00,3,1.46
111,18.92,44.24,16.42,80.85,17.06,1.00,3,
113,18.48,44.00,17.02,82.85,19.13,1.00,1,
115,21.33,48.38,17.61,84.85,19.40,0.00,1,
117,21.42,48.62,18.78,86.85,18.73,1.00,1,
119,21.14,46.82,18.12,88.85,21.92,1.00,1,1.29
121,21.92,45.08,19.10,90.85,23.64,1.00,1,
123,15.17,44.76,19.36,92.85,23.47,1.00,1,
125,15.17,44.76,18.86,94.85,21.34,1.00,1,
127,16.58,44.76,19.30,96.85,20.22,1.00,1,
129,16.97,44.76,20.16,98.85,15.42,3.00,1,1.44
131,17.05,45.10,20.83,100.85,14.71,2.00,1,
133,18.51,50.91,21.71,102.85,15.49,1.00,4,
135,20.01,50.70,22.56,104.85,19.24,2.00,4,
137,19.67,50.70,22.85,106.85,21.99,2.00,4,
139,17.26,50.70,12.21,47.04,19.73,2.00,4,1.71
141,17.26,50.70,11.15,49.04,16.68,1.00,4,
143,17.64,50.70,10.97,51.04,16.29,0.00,1,
145,17.80,50.70,12.05,53.04,16.28,1.00,1,
147,19.49,50.70,11.84,55.04,17.70,2.00,1,
149,21.21,50.70,12.47,57.04,20.86,1.00,1,1.77
151,21.77,50.70,12.95,59.04,21.04,1.00,1,
153,18.73,50.70,13.58,61.04,21.52,1.00,2,
155,18.70,50.70,14.05,63.04,22.05,1.00,2,
157,18.70,50.70,13.78,65.04,21.10,1.00,2,
159,19.28,51.76,14.54,64.22,18.45,1.00,2,1.81
161,21.77,58.56,15.46,65.19,17.37,1.00,2,
163,23.29,63.58,16.22,63.49,14.38,1.00,1,
165,25.80,67.83,17.31,64.23,15.42,2.00,1,
167,26.91,76.17,17.22,66.23,17.31,1.00,1,
169,29.08,76.09,18.10,68.23,19.81,2.00,1,1.90
171,29.71,74.19,18.40,70.23,17.67,2.00,1,
173,24.66,65.54,18.82,72.23,15.98,1.00,2,
175,13.70,30.71,19.11,74.23,14.25,0.00,2,
