time,queue_avg,queue_max,delay_avg_1,delay_avg_2,delay_max,speed_avg,phase
1,0.00,0.00,0.00,0.00,0.00,44.74,0
3,0.00,0.00,0.00,0.00,0.00,53.03,9
5,0.00,0.00,0.00,0.00,0.00,54.08,9
7,0.00,0.00,0.00,0.00,0.00,58.49,9
9,0.00,0.00,0.00,0.00,0.00,58.98,9
11,0.00,0.00,0.00,0.00,0.00,60.03,9
13,0.00,0.00,0.00,0.00,0.00,58.78,1
15,0.00,0.00,0.04,0.06,0.45,52.54,1
17,0.00,0.00,0.08,0.12,0.84,39.65,1
19,0.00,0.00,0.28,0.43,2.84,27.69,1
21,1.55,3.10,0.71,0.95,4.84,19.29,1
23,2.95,7.04,1.34,1.68,6.84,14.89,6
25,6.04,19.43,2.09,2.62,8.84,33.95,6
27,6.84,22.63,2.27,2.61,8.50,41.51,6
29,6.74,22.22,2.20,3.00,10.50,44.39,6
31,1.19,4.75,2.51,3.38,12.50,43.63,6
33,1.19,4.75,2.15,2.49,14.50,42.58,8
35,1.17,4.67,1.67,1.35,16.50,46.54,8
37,0.00,0.00,2.09,1.69,18.50,41.48,8
39,0.81,3.22,0.44,0.65,2.98,38.58,8
41,2.38,9.53,1.09,1.51,4.98,36.52,8
43,4.22,11.31,1.97,2.63,6.98,34.62,2
45,5.37,11.31,2.70,3.60,8.98,35.61,2
47,5.45,11.31,3.64,4.77,10.98,36.23,2
49,5.44,11.31,3.63,4.52,12.98,35.61,2
51,5.44,11.31,4.12,5.03,14.98,35.77,2
53,5.44,11.31,4.79,5.83,16.98,35.55,1
55,6.12,11.31,5.46,6.63,18.98,37.59,1
57,4.87,11.07,6.12,7.42,20.98,38.74,1
59,2.76,11.04,3.92,4.21,19.47,35.11,1
61,2.76,11.04,2.24,1.72,21.47,28.76,1
63,2.76,11.04,2.52,2.01,23.47,26.00,6
65,4.93,18.09,3.08,2.64,25.47,31.46,6
67,7.16,27.98,3.78,3.49,27.47,35.79,6
69,7.74,30.95,3.02,3.23,15.32,37.87,6
71,4.94,19.77,2.20,3.00,7.93,37.73,6
73,2.30,5.72,2.24,2.72,9.93,33.14,5
75,2.95,6.33,2.81,3.33,11.93,32.55,5
77,5.32,10.19,2.46,3.15,11.64,31.83,5
79,4.35,6.69,3.00,3.68,13.64,34.70,5
81,5.87,12.91,3.17,3.50,15.64,36.00,5
83,5.83,12.76,3.56,3.93,17.64,37.45,2
85,6.93,12.76,4.02,4.33,19.64,36.11,2
87,9.17,18.26,4.68,5.08,21.64,30.85,2
89,7.49,12.76,4.02,3.65,19.29,27.10,2
91,5.09,12.76,4.27,3.66,21.29,24.20,2
93,7.26,12.76,4.49,3.50,23.29,23.33,8
95,7.45,12.76,5.02,3.91,25.29,23.90,8
97,8.79,11.55,5.96,5.04,27.29,25.25,8
99,8.50,11.94,6.39,6.08,23.69,24.97,8
101,8.58,11.94,5.65,6.77,25.69,22.17,8
103,8.58,11.94,6.65,8.00,27.69,18.10,5
105,8.58,11.94,7.65,9.22,29.69,13.56,5
107,9.58,18.76,8.65,10.45,31.69,7.16,5
109,9.65,27.14,8.25,10.42,33.69,8.76,5
111,11.74,35.50,7.76,9.37,35.69,7.13,5
113,12.03,36.66,8.33,10.07,37.69,15.31,6
115,12.03,36.65,9.00,10.93,39.69,21.16,6
117,12.03,36.65,8.54,9.93,41.69,27.44,6
119,12.03,36.65,9.21,10.78,43.69,32.27,6
121,12.00,36.55,9.09,10.35,45.69,36.97,6
123,4.64,11.47,9.58,10.80,47.69,36.82,1
125,2.87,11.47,9.73,10.90,49.69,38.47,1
127,3.50,7.75,10.56,12.04,51.69,39.69,1
129,2.82,11.29,6.70,8.61,38.83,37.32,1
131,3.66,12.37,3.97,6.35,23.36,33.33,1
133,4.53,18.14,4.62,7.18,25.36,33.65,6
135,5.72,22.87,5.00,7.80,27.36,32.70,6
137,8.12,24.57,5.65,8.62,29.36,32.48,6
139,8.80,24.30,3.78,5.24,28.76,29.67,6
141,4.12,10.88,2.94,3.48,13.51,33.58,6
143,3.99,10.88,3.59,4.18,15.51,35.68,10
145,3.98,10.88,3.34,3.41,17.51,39.60,10
147,3.83,10.27,2.24,2.36,12.12,42.19,10
149,2.94,6.70,2.87,2.96,14.12,39.19,10
151,3.16,7.56,3.44,3.42,16.12,35.91,10
153,6.13,11.71,3.81,3.49,18.12,32.82,1
155,6.67,11.66,4.80,4.57,20.12,33.63,1
157,4.19,11.66,5.92,5.88,22.12,32.68,1
159,4.14,11.66,5.34,5.33,24.12,35.35,1
161,4.14,11.66,5.60,5.66,26.12,39.25,1
163,5.60,11.66,6.25,6.19,28.12,40.15,1
165,5.59,11.66,6.94,7.00,30.12,38.11,1
167,5.59,11.66,8.05,8.41,32.12,38.31,1
169,5.59,11.66,8.84,9.29,34.12,35.91,1
171,7.20,18.14,9.67,10.22,36.12,33.03,1
173,8.49,18.55,10.31,10.77,38.12,28.27,2
175,12.31,18.76,11.41,11.96,40.12,26.70,2
177,16.58,23.30,11.29,10.87,42.12,24.13,2
179,17.62,23.98,9.66,9.69,32.57,23.62,2
181,13.66,26.30,8.43,7.92,34.57,22.14,2
183,14.94,29.42,8.20,7.49,36.57,19.39,1
185,16.87,29.41,8.10,7.06,38.57,23.48,1
187,19.63,33.89,8.45,7.06,40.57,24.90,1
189,21.48,41.23,9.36,7.71,42.57,27.09,1
191,15.14,42.24,9.14,7.40,44.57,27.20,1
193,10.16,25.07,9.84,8.03,46.57,28.35,2
195,6.27,15.10,9.67,7.86,48.57,26.88,2
197,7.00,15.34,11.19,9.52,50.57,27.14,2
199,8.91,20.40,11.50,10.07,52.57,26.77,2
201,13.27,37.54,11.50,9.38,54.57,24.85,2
203,15.79,42.53,11.82,9.09,56.57,24.91,5
205,18.50,53.35,13.08,10.17,58.57,25.36,5
207,19.10,55.78,14.23,11.19,60.57,22.25,5
209,19.83,55.76,13.85,11.42,62.57,19.62,5
211,21.15,58.88,13.99,11.02,64.57,20.04,5
213,23.45,61.67,14.73,11.40,66.57,18.32,6
215,25.05,61.62,15.51,12.02,68.57,18.89,6
217,27.64,60.98,16.84,13.47,70.57,18.52,6
219,22.98,33.14,16.58,13.66,57.46,18.89,6
221,17.72,22.99,12.06,10.90,45.99,16.50,6
223,14.83,25.62,13.01,11.90,47.99,14.44,7
225,18.02,38.38,13.88,12.74,49.99,16.70,7
227,19.10,42.68,14.47,13.03,51.99,18.27,7
229,18.16,42.65,12.19,12.32,53.99,20.18,7
231,13.34,42.65,,,,19.62,7
233,13.34,42.65,,,,22.09,5
235,13.47,42.65,,,,22.61,5
237,14.45,42.65,,,,23.57,5
239,14.41,42.65,,,,25.34,5
241,16.39,42.65,,,,27.81,5
243,14.00,29.52,,,,26.08,8
245,8.80,18.74,,,,26.65,8
247,10.72,22.87,,,,27.33,8
249,14.24,25.44,,,,27.40,8
251,10.93,24.67,,,,26.76,8
253,12.54,26.11,,,,26.44,1
255,12.49,26.11,,,,28.89,1
257,12.49,26.11,,,,29.75,1
259,13.53,28.02,,,,31.64,1
261,11.28,26.11,,,,34.26,1
263,8.03,32.14,,,,33.26,6
265,8.68,32.87,,,,35.32,6
267,10.95,38.26,,,,36.24,6
269,14.71,44.00,,,,35.25,6
271,17.75,45.66,,,,31.38,6
273,16.65,38.38,,,,26.48,5
275,8.75,23.57,,,,23.63,5
277,14.25,30.12,,,,21.05,5
279,17.47,29.98,,,,18.90,5
281,16.49,22.39,,,,18.05,5
283,16.74,31.29,,,,15.01,2
285,20.30,36.59,,,,16.87,2
287,21.77,40.97,,,,19.96,2
289,19.65,40.86,,,,27.77,2
291,22.06,42.35,,,,30.10,2
293,24.09,50.48,,,,30.30,1
295,23.40,47.80,,,,28.01,1
297,15.77,40.86,,,,26.03,1
299,15.62,45.63,,,,27.39,1
301,18.94,52.84,,,,26.12,1
303,23.41,54.13,,,,23.76,2
305,25.06,52.56,,,,22.81,2
307,22.72,42.58,,,,22.50,2
309,16.58,42.97,,,,22.25,2
311,18.86,45.55,,,,21.06,2
313,22.91,49.65,,,,22.13,2
315,17.14,41.48,,,,20.90,2
317,17.71,42.08,,,,20.00,2
319,17.66,42.08,,,,21.65,2
321,17.66,42.08,,,,21.24,2
323,17.66,42.08,,,,20.95,1
325,17.66,42.08,,,,21.53,1
327,19.95,42.08,,,,19.21,1
329,21.91,42.08,,,,18.56,1
331,23.99,41.98,,,,17.98,1
333,16.00,24.61,,,,17.66,2
335,16.14,30.77,,,,21.76,2
337,19.17,37.80,,,,22.76,2
339,21.67,38.26,,,,25.36,2
341,24.19,38.15,,,,25.50,2
343,21.03,29.54,,,,26.07,6
345,21.02,29.54,,,,26.13,6
347,21.02,29.54,,,,23.04,6
349,21.72,29.54,,,,21.33,6
351,17.85,34.24,,,,19.82,6
353,19.20,38.93,,,,15.47,5
355,21.55,44.40,,,,13.30,5
357,24.88,49.48,,,,10.96,5
359,27.31,49.36,,,,8.13,5
361,30.22,49.36,,,,6.69,5
363,32.96,49.36,,,,6.19,1
365,27.05,49.36,,,,9.22,1
367,27.48,49.36,,,,11.19,1
369,27.47,49.36,,,,16.10,1
371,27.47,49.36,,,,19.66,1
373,27.46,49.32,,,,19.01,10
375,26.97,47.37,,,,19.12,10
377,22.13,44.67,,,,17.67,10
379,20.24,50.36,,,,16.95,10
381,22.44,53.41,,,,18.11,10
383,24.95,58.72,,,,18.63,1
385,26.05,62.99,,,,21.04,1
387,25.86,62.28,,,,22.62,1
389,21.69,47.20,,,,22.75,1
391,10.00,19.34,,,,22.91,1
393,11.45,25.15,,,,19.69,2
395,13.28,32.48,,,,19.07,2
397,17.16,46.41,,,,20.91,2
399,22.26,50.97,,,,22.95,2
401,22.84,50.91,,,,24.59,2
403,24.76,50.88,,,,22.82,1
405,26.34,49.02,,,,22.77,1
407,23.50,32.17,,,,20.54,1
409,16.66,31.51,,,,15.40,1
411,13.34,20.38,,,,12.52,1
413,14.16,35.99,,,,8.48,2
415,17.73,44.45,,,,8.28,2
417,21.73,44.51,,,,8.63,2
419,21.28,44.51,,,,13.91,2
421,19.50,44.51,,,,21.11,2
423,16.08,30.83,,,,25.49,6
425,8.37,17.25,,,,28.13,6
427,8.36,17.19,,,,32.29,6
429,8.02,15.82,,,,33.31,6
431,7.33,13.07,,,,31.52,6
433,8.62,11.60,,,,28.69,5
435,9.06,13.29,,,,27.78,5
437,11.57,23.34,,,,23.51,5
439,12.82,27.57,,,,18.54,5
441,13.11,22.01,,,,15.11,5
443,11.07,17.28,,,,18.70,9
445,14.54,29.39,,,,22.00,9
447,14.79,30.40,,,,22.91,9
449,13.27,30.40,,,,25.46,9
451,13.27,30.40,,,,22.44,9
453,13.27,30.40,,,,19.28,2
455,14.95,30.40,,,,18.52,2
457,17.65,37.23,,,,17.61,2
459,17.77,37.74,,,,18.04,2
461,19.11,37.66,,,,15.54,2
463,15.80,28.82,,,,16.97,6
465,18.08,37.96,,,,19.78,6
467,17.30,38.06,,,,20.70,6
469,15.18,38.06,,,,18.40,6
471,16.28,42.45,,,,20.96,6
473,15.92,40.98,,,,21.55,1
475,16.48,43.24,,,,20.65,1
477,18.53,49.06,,,,21.33,1
479,17.71,44.14,,,,27.63,1
481,7.98,18.58,,,,28.79,1
483,10.10,18.55,,,,27.16,1
485,10.07,18.55,,,,26.29,1
487,10.75,21.28,,,,26.60,1
489,12.43,24.20,,,,26.01,1
491,12.96,24.18,,,,22.59,1
493,13.77,24.18,,,,19.50,4
495,14.65,24.18,,,,20.84,4
497,16.76,24.18,,,,20.16,4
499,18.60,23.85,,,,22.05,4
501,17.45,24.54,,,,23.45,4
501,17.45,24.54,,,,23.45,1
