time,queue_main,queue_right,queue_avg,queue_max,delay_route_1,delay_route_2,delay_route_3,delay_avg_1,delay_avg_2,delay_max,speed,outflow
1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,43.13,0.00
3,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,55.16,0.00
5,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,62.65,0.00
7,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,64.44,0.00
9,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,63.37,0.00
11,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,54.42,0.00
13,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,51.67,0.00
15,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,57.84,0.00
17,0.00,0.00,0.00,0.00,0.00,0.00,0.63,0.21,0.21,0.63,61.03,1.00
19,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,59.14,0.00
21,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,50.17,0.00
23,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,44.18,0.00
25,0.00,0.00,0.00,0.00,0.00,0.50,0.00,0.17,0.17,0.50,34.28,0.00
27,3.82,0.00,1.91,3.82,0.00,2.50,0.00,0.83,0.83,2.50,26.29,0.00
29,5.12,0.00,2.56,5.12,0.00,4.50,0.00,1.50,1.50,4.50,19.13,0.00
31,8.33,0.00,4.17,8.33,0.58,6.50,0.00,2.36,2.36,6.50,20.67,0.00
33,11.09,0.00,5.55,11.09,2.58,8.50,0.00,3.69,3.69,8.50,18.56,0.00
35,11.07,0.00,5.53,11.07,4.58,10.50,0.00,5.03,5.03,10.50,21.39,0.00
37,16.82,0.00,8.41,16.82,6.58,12.50,0.00,6.36,6.36,12.50,37.08,1.00
39,7.35,0.00,3.67,7.35,8.58,0.00,0.00,2.86,2.86,8.58,39.48,1.00
41,0.00,0.00,0.00,0.00,5.16,0.00,0.00,1.72,1.72,5.16,46.32,1.00
43,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,43.86,0.00
45,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,38.02,0.00
47,0.00,0.00,0.00,0.00,1.98,0.00,0.00,0.66,0.66,1.98,48.42,0.00
49,0.00,0.00,0.00,0.00,3.98,0.00,0.00,1.33,1.33,3.98,49.05,1.00
51,0.00,0.00,0.00,0.00,0.00,1.55,0.00,0.52,0.52,1.55,44.82,0.00
53,0.00,0.00,0.00,0.00,0.00,3.55,0.00,1.18,1.18,3.55,41.76,0.00
55,5.92,0.00,2.96,5.92,0.00,5.55,0.00,1.85,1.85,5.55,38.77,0.00
57,5.66,0.00,2.83,5.66,0.00,7.55,0.00,2.52,2.52,7.55,37.43,0.00
59,5.66,0.00,2.83,5.66,0.00,9.55,0.00,3.18,3.18,9.55,29.40,0.00
61,5.66,0.00,2.83,5.66,0.00,11.55,0.00,3.85,3.85,11.55,26.01,0.00
63,8.80,0.00,4.40,8.80,1.02,13.55,0.00,4.86,4.86,13.55,28.86,0.00
65,17.32,0.00,8.66,17.32,3.02,15.55,0.00,6.19,6.19,15.55,28.02,0.00
67,17.66,0.00,8.83,17.66,5.02,17.55,0.00,7.52,7.52,17.55,24.32,0.00
69,17.66,0.00,8.83,17.66,7.02,19.55,0.00,8.86,8.86,19.55,20.84,0.00
71,18.02,0.00,9.01,18.02,9.02,21.55,0.00,10.19,10.19,21.55,21.11,0.00
73,24.16,0.00,12.08,24.16,11.02,23.55,0.00,11.52,11.52,23.55,15.65,0.00
75,23.95,0.00,11.98,23.95,13.02,25.55,0.00,12.86,12.86,25.55,13.66,0.00
77,31.70,0.00,15.85,31.70,15.02,27.55,0.00,14.19,14.19,27.55,13.10,1.00
79,37.03,0.00,18.52,37.03,17.02,16.37,0.00,11.13,11.13,17.02,20.65,1.00
81,36.66,0.00,18.33,36.66,6.06,18.37,0.00,8.14,8.14,18.37,25.45,1.00
83,0.00,0.00,0.00,0.00,8.06,12.38,0.00,6.81,6.81,12.38,33.70,1.00
85,0.00,0.00,0.00,0.00,10.06,8.07,1.50,6.54,6.54,10.06,31.43,1.00
87,0.58,0.00,0.29,0.58,0.00,10.07,3.50,4.52,4.52,10.07,29.06,0.00
89,5.14,3.08,4.11,5.14,0.00,12.07,5.50,5.86,5.86,12.07,29.98,0.00
91,4.95,5.23,5.09,5.23,0.00,14.07,7.50,7.19,7.19,14.07,33.81,0.00
93,4.95,5.22,5.08,5.22,0.00,16.07,9.50,8.52,8.52,16.07,27.23,0.00
95,4.85,5.22,5.04,5.22,1.38,18.07,11.50,10.32,10.32,18.07,24.91,0.00
97,0.00,5.22,2.61,5.22,3.38,20.07,13.50,12.32,12.32,20.07,31.19,1.00
99,0.00,5.22,2.61,5.22,5.38,0.00,15.50,6.96,6.96,15.50,29.61,1.00
101,0.00,5.22,2.61,5.22,4.89,0.47,17.50,7.62,7.62,17.50,27.03,1.00
103,0.00,5.22,2.61,5.22,0.00,2.47,19.50,7.32,7.32,19.50,30.13,1.00
105,0.00,5.22,2.61,5.22,0.00,0.00,21.50,7.17,7.17,21.50,36.68,0.00
107,0.00,5.22,2.61,5.22,0.00,0.00,23.50,7.83,7.83,23.50,33.78,0.00
109,0.00,5.22,2.61,5.22,0.58,0.00,25.50,8.69,8.69,25.50,27.78,0.00
111,0.00,5.22,2.61,5.22,2.58,0.00,27.50,10.03,10.03,27.50,22.64,0.00
113,2.99,5.22,4.11,5.22,4.58,0.00,29.50,11.36,11.36,29.50,17.05,0.00
115,0.00,5.22,2.61,5.22,6.58,0.00,31.50,12.69,12.69,31.50,21.99,0.00
117,0.00,5.22,2.61,5.22,8.58,0.00,33.50,14.03,14.03,33.50,18.45,0.00
119,0.00,5.56,2.78,5.56,10.58,0.00,35.50,15.36,15.36,35.50,24.11,0.00
121,0.00,11.27,5.64,11.27,12.58,0.00,37.50,16.69,16.69,37.50,30.05,0.00
123,0.00,11.04,5.52,11.04,14.58,0.00,39.50,18.03,18.03,39.50,28.82,0.00
125,0.00,11.04,5.52,11.04,16.58,0.00,41.50,19.36,19.36,41.50,33.90,1.00
127,0.00,11.04,5.52,11.04,0.66,0.00,43.50,14.72,14.72,43.50,35.68,0.00
129,0.00,11.04,5.52,11.04,2.66,0.00,45.50,16.05,16.05,45.50,39.07,1.00
131,0.00,11.04,5.52,11.04,0.00,0.00,47.50,15.83,15.83,47.50,35.22,0.00
133,0.00,11.04,5.52,11.04,0.00,0.44,49.50,16.65,16.65,49.50,27.75,0.00
135,2.66,11.04,6.85,11.04,0.00,2.44,51.50,17.98,17.98,51.50,23.71,0.00
137,9.84,11.04,10.44,11.04,0.00,4.44,53.50,19.31,19.31,53.50,24.84,0.00
139,11.34,12.18,11.76,12.18,0.00,6.44,55.50,20.65,20.65,55.50,20.14,0.00
141,11.33,20.22,15.78,20.22,0.00,8.44,57.50,21.98,21.98,57.50,17.69,0.00
143,11.33,28.77,20.05,28.77,0.00,10.44,59.50,23.31,23.31,59.50,14.97,0.00
145,11.33,31.61,21.47,31.61,0.00,12.44,61.50,24.65,24.65,61.50,14.17,0.00
147,7.12,31.60,19.36,31.60,0.00,14.44,63.50,25.98,25.98,63.50,12.50,2.00
149,0.00,34.13,17.06,34.13,0.00,15.41,30.54,15.32,15.32,30.54,12.32,2.00
151,0.00,44.17,22.09,44.17,0.00,1.06,12.70,4.59,4.59,12.70,19.22,1.00
153,0.00,39.38,19.69,39.38,0.00,3.06,13.46,5.51,5.51,13.46,21.64,1.00
155,0.00,0.63,0.32,0.63,1.64,5.06,11.44,6.05,6.05,11.44,23.06,0.00
157,0.00,7.23,3.62,7.23,3.64,7.06,13.44,8.05,8.05,13.44,19.50,0.00
159,0.30,12.40,6.35,12.40,5.64,9.06,15.44,10.05,10.05,15.44,14.47,0.00
161,7.13,12.27,9.70,12.27,7.64,11.06,17.44,12.05,12.05,17.44,10.42,0.00
163,11.75,12.27,12.01,12.27,9.64,13.06,19.44,14.05,14.05,19.44,5.92,0.00
