time,queue_avg,queue_max,delay_avg_1,delay_max,speed_avg,outflow,phase,reward
1,0.00,0.00,0.00,0.00,60.00,0.00,0,
3,0.00,0.00,0.00,0.00,57.13,0.00,4,
5,0.00,0.00,0.00,0.00,60.04,0.00,4,
7,0.00,0.00,0.00,0.00,60.30,0.00,4,
9,0.00,0.00,0.00,0.00,56.64,0.00,4,4.00
11,0.00,0.00,0.00,0.00,53.61,0.00,4,
13,0.00,0.00,0.00,0.00,48.43,0.00,2,
15,0.00,0.00,0.00,0.00,50.41,0.00,2,
17,0.00,0.00,0.12,0.90,54.16,2.00,2,
19,0.00,0.00,0.09,1.10,57.06,1.00,2,4.00
21,0.00,0.00,0.00,0.00,51.49,0.00,2,
23,0.00,0.00,0.05,0.61,42.58,0.00,4,
25,0.00,0.00,0.22,2.61,43.49,0.00,4,
27,0.68,2.70,0.49,4.61,46.69,1.00,4,
29,0.00,0.00,0.89,6.61,49.02,2.00,4,3.05
31,0.00,0.00,0.80,8.61,45.99,1.00,4,
33,0.00,0.00,0.92,10.61,46.11,1.00,3,
35,0.00,0.00,1.05,12.61,49.49,1.00,3,
37,0.00,0.00,0.13,1.51,43.05,1.00,3,
39,0.00,0.00,0.22,1.27,40.88,2.00,3,3.44
41,0.39,1.55,0.26,2.63,39.89,1.00,3,
43,1.41,5.65,0.39,4.63,41.12,0.00,3,
45,1.39,5.57,0.70,6.63,42.39,1.00,3,
47,2.13,5.57,1.00,8.63,43.82,1.00,3,
49,2.61,5.57,1.43,10.63,47.44,1.00,3,2.84
51,2.61,5.57,1.64,12.63,47.67,0.00,3,
53,2.61,5.57,1.97,14.63,42.70,0.00,1,
55,2.30,5.57,2.46,16.63,42.20,1.00,1,
57,1.39,5.57,2.06,18.63,42.14,1.00,1,
59,1.46,5.57,2.46,20.63,38.61,1.00,1,1.45
61,2.73,5.57,2.76,22.63,30.25,1.00,1,
63,3.94,5.57,3.30,24.63,24.88,1.00,2,
65,4.85,9.52,4.35,26.63,25.45,0.00,2,
67,6.51,12.09,5.56,28.63,25.07,2.00,2,
69,6.27,11.92,4.96,30.63,23.67,2.00,2,2.29
71,5.65,11.92,5.34,32.63,23.71,2.00,2,
73,5.65,11.92,5.69,34.63,26.62,0.00,4,
75,5.62,11.92,6.52,36.63,40.65,2.00,4,
77,4.05,10.87,5.86,38.63,41.22,2.00,4,
79,1.28,5.10,3.02,19.31,42.55,2.00,4,3.21
81,2.04,8.15,1.81,21.31,41.88,0.00,4,
83,3.45,11.37,2.15,23.31,42.26,0.00,1,
85,3.91,11.34,2.48,25.31,39.48,0.00,1,
87,2.83,11.34,2.90,27.31,38.36,1.00,1,
89,4.05,12.08,2.97,29.31,37.82,1.00,1,1.94
91,6.21,18.15,3.56,31.31,38.80,2.00,1,
93,7.03,17.99,3.91,33.31,38.47,1.00,4,
95,6.92,17.99,4.43,35.31,41.46,1.00,4,
97,5.40,21.36,4.86,37.31,41.42,2.00,4,
99,6.08,24.31,3.56,39.31,38.51,2.00,4,2.26
101,6.07,24.29,3.90,41.31,32.97,1.00,4,
103,7.64,24.29,4.28,43.31,28.31,0.00,3,
105,10.60,24.29,4.90,45.31,27.49,1.00,3,
107,13.41,29.35,5.41,47.31,28.74,2.00,3,
109,13.40,29.35,4.44,29.39,27.42,2.00,3,2.07
111,10.40,24.29,4.54,22.35,26.59,2.00,3,
113,11.41,33.63,4.67,16.67,25.36,2.00,1,
115,13.88,39.20,4.23,15.47,25.49,0.00,1,
117,16.31,48.96,5.32,17.47,28.04,2.00,1,
119,21.47,60.83,5.81,15.43,28.90,1.00,1,2.77
121,24.30,68.72,6.56,17.21,28.74,1.00,1,
123,24.72,70.45,7.08,19.21,24.98,1.00,2,
125,25.24,72.50,7.81,21.21,18.32,2.00,2,
127,28.80,76.77,8.29,18.71,15.19,0.00,2,
129,29.65,78.53,9.79,20.71,14.83,2.00,2,1.39
131,28.18,83.72,9.98,22.71,13.88,3.00,2,
133,29.85,90.62,9.65,24.71,14.34,0.00,1,
135,30.62,91.50,10.88,26.71,18.87,1.00,1,
137,23.76,59.16,11.31,28.71,20.75,1.00,1,
139,23.99,54.73,11.77,30.71,23.44,1.00,1,2.07
141,26.42,63.02,12.85,32.71,24.84,1.00,1,
143,29.60,70.33,14.11,34.71,23.62,1.00,4,
145,29.66,70.67,15.55,36.71,24.79,1.00,4,
147,31.59,74.01,16.93,38.71,24.17,3.00,4,
149,28.12,60.04,15.68,37.15,23.55,2.00,4,1.57
151,18.42,40.63,14.21,28.83,18.95,2.00,4,
153,21.99,44.37,13.37,30.83,16.80,0.00,1,
155,24.68,49.53,14.71,32.83,16.22,0.00,1,
157,26.56,57.11,16.07,34.83,16.58,2.00,1,
159,29.14,62.39,15.55,35.15,18.41,2.00,1,1.62
161,27.57,68.09,16.18,37.15,18.57,1.00,1,
163,26.77,74.41,17.71,39.15,16.27,2.00,3,
165,28.38,74.31,17.16,41.15,14.58,1.00,3,
167,30.14,77.43,18.13,42.62,15.30,2.00,3,
169,35.82,91.18,18.26,42.64,15.62,3.00,3,1.59
171,36.47,100.93,15.94,36.10,15.21,1.00,3,
173,37.68,102.39,16.64,38.10,12.22,2.00,1,
175,46.02,124.07,15.81,40.10,10.62,1.00,1,
177,53.10,142.59,17.02,42.10,9.33,1.00,1,
179,53.83,145.00,18.33,44.10,9.74,2.00,1,1.30
181,56.22,144.99,18.35,46.10,10.89,2.00,1,
183,57.99,144.99,18.66,48.10,9.00,1.00,2,
185,61.37,151.65,17.57,50.10,10.82,0.00,2,
187,66.95,161.83,19.06,52.10,11.50,2.00,2,
189,67.79,163.29,15.16,42.65,11.88,1.00,2,1.45
191,72.10,168.65,16.33,42.69,11.19,1.00,2,
193,76.44,179.44,17.69,45.04,11.33,1.00,4,
195,80.55,187.41,18.99,46.53,11.47,1.00,4,
197,80.98,188.34,19.76,48.53,12.21,1.00,4,
199,78.11,187.76,20.57,50.53,9.98,2.00,4,0.81
201,74.42,186.63,18.87,52.53,9.98,2.00,4,
203,64.89,184.74,20.03,54.53,10.95,2.00,1,
205,67.39,183.73,20.67,56.53,12.03,1.00,1,
207,69.19,179.96,21.29,58.53,12.79,1.00,1,
209,69.67,176.99,22.10,60.53,15.08,3.00,1,1.50
211,70.82,176.63,22.40,62.53,15.76,1.00,1,
213,62.30,176.63,23.45,64.53,17.18,1.00,2,
215,49.97,178.21,24.35,66.53,16.19,1.00,2,
217,52.19,186.56,24.87,63.27,15.00,1.00,2,
219,56.69,192.83,25.96,65.27,14.34,2.00,2,0.99
221,60.35,201.13,25.33,62.53,13.62,1.00,2,
223,60.87,196.91,26.85,66.19,9.95,2.00,1,
225,63.80,198.66,28.03,65.45,8.28,1.00,1,
227,65.63,196.29,29.36,67.45,8.68,1.00,1,
229,60.61,155.07,30.56,69.45,8.38,3.00,1,1.33
231,68.27,162.11,31.21,63.49,8.53,2.00,1,
233,73.10,170.31,31.79,65.49,7.48,1.00,3,
235,79.28,182.07,31.42,67.49,8.10,0.00,3,
237,81.51,190.53,32.92,69.49,9.54,2.00,3,
239,82.52,195.19,32.00,71.49,11.09,3.00,3,0.66
241,84.57,199.47,28.54,70.23,11.96,1.00,3,
243,84.88,199.37,28.91,72.23,11.46,2.00,2,
245,86.84,199.37,27.27,74.23,12.36,1.00,2,
247,87.61,199.37,28.41,76.23,12.81,2.00,2,
249,87.39,199.37,25.50,78.23,13.44,2.00,2,1.07
251,87.09,199.37,26.30,80.23,15.01,2.00,2,
253,87.34,199.37,25.98,82.23,15.33,1.00,4,
255,87.05,199.37,27.02,84.23,14.86,2.00,4,
257,85.47,199.37,26.48,86.23,13.77,2.00,4,
259,77.85,199.37,26.87,87.43,13.99,3.00,4,1.52
261,64.45,163.39,26.74,80.33,14.60,2.00,4,
263,32.81,95.01,25.79,82.33,14.09,2.00,3,
265,35.37,101.68,26.37,84.33,12.32,2.00,3,
267,38.99,107.47,26.28,76.04,14.29,1.00,3,
269,41.16,113.76,26.85,78.04,16.52,3.00,3,1.84
271,45.77,120.13,26.71,78.92,19.35,1.00,3,
273,50.26,129.96,27.30,77.98,17.94,1.00,1,
275,52.45,132.23,27.48,74.05,15.40,1.00,1,
277,57.73,141.12,27.87,76.05,15.13,0.00,1,
279,62.24,145.36,28.87,78.05,14.29,1.00,1,1.93
281,64.73,145.32,29.50,80.05,12.09,1.00,1,
283,68.14,145.32,30.37,82.05,12.24,2.00,1,
285,71.46,144.91,29.91,84.05,13.08,2.00,1,
287,76.19,154.72,30.89,86.05,11.53,3.00,1,
289,75.10,168.26,31.75,88.05,13.87,1.00,1,1.48
291,72.02,171.86,32.41,90.05,14.56,1.00,1,
293,75.80,171.83,33.42,92.05,12.90,1.00,2,
295,78.77,171.83,34.07,94.05,11.40,1.00,2,
297,81.59,175.67,34.45,96.05,10.23,1.00,2,
299,85.56,183.24,33.64,96.18,9.38,2.00,2,1.81
301,88.97,191.40,33.22,98.02,9.18,2.00,2,
303,89.44,191.12,33.40,100.02,9.81,2.00,1,
305,89.44,191.12,32.85,102.02,9.37,1.00,1,
307,91.41,198.06,33.82,104.02,11.51,2.00,1,
