time,queue_avg,queue_max,delay_avg_1,delay_max,speed_avg,outflow,phase
1,0.00,0.00,0.00,0.00,43.93,0.00,1
3,0.00,0.00,0.00,0.00,46.78,0.00,1
5,0.00,0.00,0.00,0.00,53.69,0.00,1
7,0.00,0.00,0.00,0.00,56.66,0.00,1
9,0.00,0.00,0.00,0.00,59.88,0.00,1
11,0.00,0.00,0.00,0.00,60.39,0.00,1
13,0.00,0.00,0.00,0.00,58.77,0.00,1
15,0.00,0.00,0.04,0.51,53.79,1.00,1
17,0.00,0.00,0.01,0.10,49.19,1.00,1
19,0.00,0.00,0.20,1.23,39.47,1.00,1
21,1.07,4.28,0.53,3.23,34.67,0.00,1
23,2.18,4.75,0.99,5.23,32.37,1.00,3
25,3.13,7.77,1.46,7.23,29.07,0.00,3
27,4.81,14.49,2.12,9.23,29.98,1.00,3
29,6.17,19.95,2.24,11.07,33.18,0.00,3
31,5.02,15.34,3.18,13.07,30.68,1.00,3
33,4.21,6.85,3.92,15.07,26.03,0.00,3
35,6.29,10.94,4.98,17.07,22.45,0.00,3
37,8.17,10.92,6.29,19.07,23.53,0.00,2
39,11.49,13.62,7.62,21.07,20.93,1.00,2
41,12.71,18.75,8.40,23.07,22.42,0.00,2
43,14.74,28.86,9.57,25.07,22.01,2.00,2
45,14.54,31.65,7.71,23.22,20.90,2.00,2
47,12.44,23.28,6.84,25.22,22.05,1.00,2
49,8.91,15.31,7.47,27.22,16.13,1.00,2
51,12.13,20.76,8.36,29.22,14.62,2.00,2
53,14.16,23.94,8.84,31.22,15.91,1.00,4
55,15.63,23.69,8.88,33.22,21.07,0.00,4
57,15.71,23.69,9.87,35.22,22.96,0.00,4
59,13.90,23.69,10.87,37.22,25.71,2.00,4
61,11.81,23.69,6.77,31.86,22.28,1.00,1
63,10.68,23.69,6.80,33.86,20.75,1.00,1
65,10.34,23.69,7.32,35.86,26.94,0.00,1
67,11.60,23.68,8.08,37.86,32.62,2.00,1
69,7.30,16.29,6.77,24.45,36.66,1.00,1
71,2.38,4.82,6.03,23.67,39.52,1.00,1
73,2.59,5.69,4.90,20.25,38.80,2.00,1
75,2.59,5.69,3.25,19.95,33.34,0.00,1
77,2.59,5.69,4.08,21.95,28.51,0.00,1
79,2.59,5.69,4.91,23.95,27.00,1.00,1
81,4.10,11.72,5.41,25.95,22.58,1.00,1
83,6.56,17.30,5.91,27.95,21.41,0.00,3
85,8.10,17.22,6.75,29.95,17.50,1.00,3
87,9.34,20.12,7.50,31.95,15.44,1.00,3
89,10.42,24.47,6.30,23.21,16.74,0.00,3
91,8.83,28.75,7.14,25.21,13.76,1.00,2
93,10.31,35.56,7.87,27.21,8.92,1.00,2
