time,queue_main,queue_right,queue_avg,queue_max,delay_route_1,delay_route_2,delay_route_3,delay_avg_1,delay_avg_2,delay_max,speed,outflow
1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,60.00,0.00
3,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,60.00,0.00
5,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,60.00,0.00
7,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,45.91,0.00
9,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,55.02,0.00
11,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,59.63,0.00
13,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,62.92,0.00
15,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,59.78,0.00
17,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,57.43,0.00
19,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,49.83,0.00
21,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,46.98,0.00
23,0.00,0.00,0.00,0.00,1.40,0.00,0.00,0.47,0.60,1.40,39.82,0.00
25,1.21,0.00,0.60,1.21,3.40,0.00,0.00,1.13,1.46,3.40,40.75,1.00
27,0.00,0.00,0.00,0.00,1.11,0.00,0.00,0.37,0.47,1.11,42.07,0.00
29,0.00,0.00,0.00,0.00,3.11,0.00,0.45,1.19,1.53,3.11,29.18,1.00
31,0.00,3.33,1.67,3.33,0.00,0.00,2.45,0.82,1.05,2.45,19.91,0.00
33,0.00,4.73,2.37,4.73,0.00,0.00,4.45,1.48,1.91,4.45,11.58,0.00
35,0.00,9.78,4.89,9.78,0.00,0.00,6.45,2.15,2.77,6.45,16.60,0.00
37,0.00,11.60,5.80,11.60,1.75,0.00,8.45,3.40,4.37,8.45,19.78,1.00
39,0.00,11.60,5.80,11.60,0.00,0.00,10.45,3.48,4.48,10.45,21.35,0.00
41,0.00,11.60,5.80,11.60,0.00,0.00,12.45,4.15,5.34,12.45,21.53,0.00
43,0.00,11.60,5.80,11.60,0.00,0.00,14.45,4.82,6.19,14.45,27.05,0.00
45,0.00,11.60,5.80,11.60,0.00,0.00,16.45,5.48,7.05,16.45,31.27,0.00
47,0.00,11.60,5.80,11.60,0.00,0.00,18.45,6.15,7.91,18.45,29.52,0.00
49,0.00,11.60,5.80,11.60,0.82,0.00,20.45,7.09,9.12,20.45,34.90,1.00
