time,value
1,0.13
5,0.01
9,0.03
13,0.02
17,0.05
21,0.09
25,0.05
29,0.09
33,0.16
37,0.06
41,0.10
45,0.17
49,0.10
53,0.11
57,0.12
61,0.11
65,0.23
69,0.11
73,0.12
77,0.20
81,0.13
85,0.11
89,0.12
93,0.12
97,0.19
101,0.30
105,0.24
109,0.35
113,0.29
117,0.26
121,0.40
125,0.35
129,0.18
133,0.29
137,0.52
141,0.34
145,0.30
149,0.51
153,0.88
157,0.25
161,0.34
165,0.47
169,0.28
173,0.30
177,0.54
181,0.45
185,0.24
189,0.30
193,0.51
197,0.46
201,0.20
205,0.29
209,0.63
213,0.34
217,0.22
221,0.60
225,0.33
229,0.20
233,0.30
237,0.22
241,0.22
245,0.36
249,0.57
253,0.47
257,0.43
261,0.28
265,0.48
269,0.33
273,0.16
277,0.13
281,0.13
285,0.35
289,0.14
293,0.23
297,0.21
301,0.19
305,0.40
309,0.32
313,0.33
317,0.22
321,0.39
325,0.25
329,0.22
333,0.32
337,0.27
341,0.48
345,0.39
349,0.42
353,0.45
357,0.31
361,0.28
365,0.29
369,0.24
373,0.43
377,0.55
381,0.30
385,0.55
389,0.66
393,0.36
397,0.35
401,0.57
405,0.32
409,0.35
413,0.50
417,0.42
421,0.42
425,0.84
429,0.80
433,0.65
437,0.47
441,0.68
445,0.99
449,0.48
453,0.32
457,0.54
461,0.42
465,0.32
469,0.30
473,0.31
477,0.29
481,0.52
485,0.50
489,0.40
493,0.34
497,0.42
