time,calc_time
1.00,0.17
9.00,0.09
19.00,0.09
29.00,0.09
39.00,0.09
49.00,0.09
59.00,0.10
69.00,0.44
79.00,0.07
89.00,0.08
99.00,0.09
109.00,0.09
119.00,0.09
129.00,0.21
139.00,0.09
149.00,0.09
159.00,0.09
169.00,0.09
179.00,0.10
189.00,0.09
199.00,0.11
209.00,0.09
219.00,0.09
229.00,0.09
239.00,0.09
249.00,0.09
259.00,0.09
269.00,0.09
279.00,0.08
289.00,0.10
299.00,0.10
309.00,0.08
319.00,0.10
329.00,0.08
339.00,0.09
349.00,0.11
359.00,0.10
369.00,0.10
379.00,0.10
389.00,0.10
399.00,0.10
409.00,0.11
419.00,0.13
429.00,0.12
439.00,0.11
449.00,0.10
459.00,0.12
469.00,0.11
479.00,0.11
489.00,0.11
499.00,0.10
