time,queue_main,queue_right,queue_avg,queue_max,delay_route_1,delay_route_2,delay_route_3,delay_avg_1,delay_avg_2,delay_max,speed
1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,60.00
3,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,60.00
5,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,60.00
7,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,60.00
9,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,43.32
11,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,53.71
13,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,59.99
15,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,61.10
17,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,58.42
19,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,55.55
21,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,46.64
23,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,39.29
25,0.00,0.00,0.00,0.00,0.00,1.78,0.00,0.59,0.76,1.78,43.39
27,0.00,0.00,0.00,0.00,0.00,3.78,0.93,1.57,2.02,3.78,49.84
29,0.00,0.00,0.00,0.00,0.00,4.28,1.33,1.87,2.41,4.28,51.24
31,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,56.68
33,0.00,0.00,0.00,0.00,0.00,0.00,1.44,0.48,0.62,1.44,53.94
35,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,46.07
37,0.00,0.00,0.00,0.00,0.00,0.51,0.00,0.17,0.22,0.51,41.06
39,2.58,0.00,1.29,2.58,0.00,2.51,0.61,1.04,1.34,2.51,39.18
41,9.70,0.00,4.85,9.70,0.00,4.51,2.61,2.37,3.05,4.51,38.81
43,10.99,0.00,5.49,10.99,0.00,6.51,0.00,2.17,2.79,6.51,35.27
45,10.98,0.00,5.49,10.98,0.00,8.51,0.00,2.84,3.65,8.51,29.10
47,15.20,0.00,7.60,15.20,0.56,10.51,1.56,4.21,5.25,10.51,24.71
49,16.62,3.91,10.26,16.62,2.56,12.51,3.56,6.21,7.25,12.51,21.43
51,16.61,4.30,10.45,16.61,4.56,14.51,5.56,8.21,9.25,14.51,20.97
53,16.61,13.36,14.98,16.61,6.56,16.51,7.56,10.21,11.25,16.51,21.92
55,16.61,23.03,19.82,23.03,8.56,18.51,9.56,12.21,13.25,18.51,24.79
57,16.61,23.71,20.16,23.71,10.56,20.51,11.56,14.21,15.25,20.51,23.86
59,16.61,23.71,20.16,23.71,12.56,22.51,13.56,16.21,17.25,22.51,21.21
61,21.39,23.71,22.55,23.71,14.56,24.51,15.56,18.21,19.25,24.51,20.19
63,23.57,25.55,24.56,25.55,16.56,26.51,17.56,20.21,21.25,26.51,16.33
65,23.56,33.99,28.77,33.99,18.56,28.51,19.56,22.21,23.25,28.51,15.31
67,23.93,36.30,30.12,36.30,20.56,30.51,21.56,24.21,25.25,30.51,19.40
69,30.35,42.72,36.53,42.72,22.56,32.16,17.87,24.20,24.67,32.16,22.43
71,16.22,48.63,32.42,48.63,24.56,11.78,19.47,18.60,16.90,24.56,26.98
