time,calc_time
1.00,0.21
9.00,0.11
19.00,0.10
29.00,0.09
39.00,0.10
49.00,0.09
59.00,0.09
69.00,0.12
79.00,0.13
89.00,0.08
99.00,0.08
109.00,0.09
119.00,0.08
129.00,0.08
139.00,0.14
149.00,0.19
159.00,0.14
169.00,0.10
179.00,0.08
189.00,0.11
199.00,0.08
209.00,0.07
219.00,0.09
229.00,0.09
239.00,0.09
249.00,0.08
259.00,0.11
269.00,0.31
279.00,0.10
289.00,0.13
299.00,0.11
309.00,0.12
319.00,0.10
329.00,0.09
339.00,0.09
349.00,0.10
359.00,0.10
369.00,0.12
379.00,0.10
389.00,0.11
399.00,0.10
409.00,0.11
419.00,0.11
429.00,0.08
439.00,0.14
449.00,0.11
459.00,0.09
469.00,0.09
479.00,0.09
489.00,0.09
499.00,0.09
509.00,0.11
519.00,0.10
529.00,0.14
539.00,0.10
549.00,0.09
559.00,0.11
569.00,0.12
579.00,0.10
589.00,0.09
599.00,0.09
609.00,0.11
619.00,0.15
629.00,0.09
639.00,0.11
649.00,0.13
659.00,0.08
669.00,0.09
679.00,0.09
689.00,0.09
699.00,0.09
709.00,0.10
719.00,0.33
729.00,0.09
739.00,0.08
749.00,0.10
759.00,0.14
769.00,0.09
779.00,0.09
789.00,0.09
799.00,0.09
809.00,0.10
819.00,0.09
829.00,0.10
839.00,0.08
849.00,0.10
859.00,0.10
869.00,0.09
879.00,0.11
889.00,0.10
899.00,0.12
909.00,0.09
919.00,0.10
929.00,0.09
939.00,0.11
949.00,0.09
959.00,0.12
969.00,0.09
979.00,0.10
989.00,0.10
999.00,0.10
