time,value
25,0.02
29,0.02
33,0.03
37,0.02
41,0.02
45,0.04
49,0.02
53,0.03
57,0.02
61,0.06
65,0.04
69,0.04
73,0.05
77,0.04
81,0.05
85,0.05
89,0.06
93,0.04
97,0.05
101,0.03
105,0.05
109,0.04
113,0.06
117,0.05
121,0.06
125,0.16
129,0.18
133,0.16
137,0.07
141,0.13
145,0.17
149,0.11
153,0.14
157,0.11
161,0.16
165,0.08
169,0.11
173,0.05
177,0.09
181,0.16
185,0.10
189,0.17
193,0.14
197,0.16
201,0.15
205,0.17
209,0.08
213,0.17
217,0.14
221,0.09
225,0.13
229,0.06
233,0.14
237,0.08
241,0.16
245,0.11
249,0.15
253,0.21
257,0.19
261,0.06
265,0.21
269,0.14
273,0.20
277,0.14
281,0.19
285,0.20
289,0.24
293,0.09
297,0.13
301,0.09
305,0.08
309,0.11
313,0.08
317,0.09
321,0.13
325,0.13
329,0.06
333,0.09
337,0.03
341,0.05
345,0.04
349,0.07
353,0.10
357,0.06
361,0.04
365,0.08
369,0.10
373,0.11
377,0.09
381,0.10
385,0.16
389,0.17
393,0.14
397,0.14
401,0.07
405,0.15
409,0.09
413,0.20
417,0.15
421,0.14
425,0.09
429,0.15
433,0.16
437,0.11
441,0.16
445,0.14
449,0.10
453,0.18
457,0.21
461,0.16
465,0.15
469,0.17
473,0.15
477,0.17
481,0.13
485,0.25
489,0.22
493,0.16
497,0.17
501,0.15
505,0.10
509,0.36
513,0.13
517,0.15
521,0.19
525,0.11
529,0.16
533,0.10
537,0.25
541,0.18
545,0.22
549,0.10
553,0.14
557,0.15
561,0.20
565,0.19
569,0.13
573,0.22
577,0.21
581,0.11
585,0.17
589,0.14
593,0.09
597,0.20
601,0.11
605,0.13
609,0.11
613,0.13
617,0.06
621,0.15
625,0.05
629,0.09
633,0.12
637,0.06
641,0.20
645,0.13
649,0.16
653,0.11
657,0.14
661,0.17
665,0.22
669,0.24
673,0.11
677,0.19
681,0.17
685,0.19
689,0.18
693,0.37
697,0.24
701,0.13
705,0.19
709,0.20
713,0.20
717,0.18
721,0.22
725,0.09
729,0.16
733,0.15
737,0.08
741,0.14
745,0.17
749,0.12
753,0.06
757,0.12
761,0.09
765,0.17
769,0.09
773,0.16
777,0.11
781,0.10
785,0.25
789,0.13
793,0.11
797,0.13
801,0.14
805,0.15
809,0.09
813,0.16
817,0.22
821,0.14
825,0.33
829,0.13
833,0.28
837,0.27
841,0.29
845,0.22
849,0.11
853,0.18
857,0.22
861,0.25
865,0.23
869,0.24
873,0.26
877,0.24
881,0.27
885,0.16
889,0.19
893,0.20
897,0.24
901,0.16
905,0.30
909,0.30
913,0.26
917,0.17
921,0.25
925,0.12
929,0.23
933,0.27
937,0.16
941,0.07
945,0.16
949,0.21
953,0.14
957,0.30
961,0.48
965,0.28
969,0.29
973,0.20
977,0.34
981,0.29
985,0.22
989,0.21
993,0.34
997,0.36
