time,queue_main,queue_right,delay_direction_1,delay_direction_2,delay_direction_3,speed
1,0.00,0.00,0.00,0.00,0.00,60.00
3,0.00,0.00,0.00,0.00,0.00,60.00
5,0.00,0.00,0.00,0.00,0.00,57.50
7,0.00,0.00,0.00,0.00,0.00,60.10
9,0.00,0.00,0.00,0.00,0.00,57.40
11,0.00,0.00,0.00,0.00,0.00,58.25
13,0.00,0.00,0.00,0.00,0.00,55.70
15,0.00,0.00,0.00,0.00,0.00,55.12
17,0.00,0.00,0.00,0.00,0.00,50.26
19,0.00,0.00,0.00,0.00,0.00,46.30
21,1.25,0.00,4.24,0.00,0.00,43.26
23,2.81,0.00,4.24,0.00,0.00,35.62
25,10.71,0.97,4.24,0.00,0.00,30.00
27,12.10,5.84,4.24,0.00,0.00,28.67
29,19.62,6.06,4.24,8.26,0.00,27.32
31,3.96,12.31,4.24,8.26,0.00,24.90
33,6.50,18.28,4.24,8.26,0.00,24.31
35,16.74,18.32,4.24,8.26,11.47,25.86
37,16.62,5.24,4.24,8.26,8.26,21.96
39,16.62,1.16,4.24,8.26,8.26,15.69
41,33.07,5.28,16.84,8.26,8.26,16.86
43,45.05,5.18,16.84,8.26,8.26,15.17
45,53.21,5.18,17.07,8.26,8.26,17.10
47,57.24,5.18,14.44,8.26,8.26,17.34
49,67.56,5.18,11.34,8.26,8.26,20.36
51,71.08,5.18,12.83,8.26,8.26,25.67
53,20.98,5.18,12.28,8.26,8.26,30.25
55,0.00,5.18,12.28,8.26,8.26,26.51
57,3.65,5.89,12.28,8.26,8.26,25.75
59,5.58,11.73,12.28,8.26,8.26,22.34
61,15.47,17.53,12.28,8.26,8.26,16.98
63,22.72,17.93,12.28,8.26,8.26,13.28
65,27.99,23.19,12.28,8.26,8.26,12.82
67,33.05,24.67,12.28,8.26,8.26,9.97
69,35.69,30.40,28.99,8.26,8.26,10.03
71,42.03,31.51,28.99,8.26,8.26,9.95
73,41.84,31.51,24.15,8.26,8.26,11.07
75,41.79,31.51,24.15,8.26,8.26,11.94
77,43.26,31.51,24.13,8.26,8.26,16.86
79,45.14,31.51,24.13,8.26,48.12,26.08
81,23.82,38.09,24.13,8.26,38.23,30.82
83,24.15,38.00,24.13,8.26,31.49,31.48
85,30.36,5.52,24.13,8.26,23.53,23.43
87,30.75,2.59,24.13,8.26,23.53,17.14
89,38.78,7.30,24.13,8.26,23.53,14.19
91,53.71,12.21,24.13,8.26,23.53,12.18
93,65.60,12.11,24.13,8.26,23.53,8.36
95,70.91,12.11,24.13,8.26,23.53,4.92
97,74.78,12.11,24.13,8.26,23.53,7.43
99,83.56,12.11,24.13,8.26,23.53,9.06
101,88.65,12.11,24.13,8.26,23.53,7.75
103,91.73,12.11,24.13,8.26,23.53,5.83
105,91.69,12.11,24.13,48.38,23.53,4.47
107,96.54,12.11,41.25,48.38,23.53,3.87
109,107.39,12.11,41.25,48.38,23.53,6.54
111,110.83,12.11,33.45,48.38,23.53,10.84
113,110.80,12.11,33.45,48.38,23.53,15.75
115,110.80,12.11,33.45,27.61,23.53,16.05
117,110.80,12.11,28.86,27.61,23.53,10.05
119,113.70,12.11,28.86,27.61,23.53,9.84
121,126.51,12.11,28.86,27.61,23.53,8.88
123,136.57,12.11,28.86,27.61,23.53,10.71
125,140.39,12.11,28.86,27.61,23.53,8.61
127,145.59,12.11,28.86,27.61,23.53,7.57
129,148.54,15.38,28.86,27.61,23.53,7.90
131,157.28,21.46,28.86,27.61,23.53,8.59
133,157.05,23.69,40.86,27.61,23.53,8.76
135,164.45,23.68,41.68,27.61,23.53,8.66
137,174.18,23.68,45.35,27.61,23.53,9.89
139,183.46,23.68,43.80,27.61,23.53,11.25
141,183.61,23.68,42.71,27.61,23.53,12.02
143,188.19,23.68,41.14,27.61,23.53,11.72
145,189.61,23.68,41.14,27.61,23.53,12.76
147,92.56,23.68,37.19,27.61,23.53,11.64
149,21.15,23.68,37.19,27.61,23.53,11.04
151,23.53,30.59,37.19,27.61,23.53,11.54
153,23.52,37.80,37.19,27.61,23.53,12.60
