time,queue_avg,queue_max,delay_avg_1,delay_max,speed_avg,phase,reward
1,0.00,0.00,0.00,0.00,60.00,0,
3,0.00,0.00,0.00,0.00,52.86,4,
5,0.00,0.00,0.00,0.00,55.50,4,
7,0.00,0.00,0.00,0.00,59.98,4,
9,0.00,0.00,0.00,0.00,57.13,4,0.97
11,0.00,0.00,0.00,0.00,53.62,4,
13,0.00,0.00,0.00,0.00,47.84,10,
15,0.00,0.00,0.00,0.00,50.88,10,
17,0.00,0.00,0.06,0.71,54.79,10,
19,0.00,0.00,0.06,0.71,47.74,10,3.07
21,0.00,0.00,0.04,0.53,45.25,10,
23,0.00,0.00,0.08,0.57,40.83,6,
25,0.00,0.00,0.24,2.41,39.53,6,
27,0.11,0.43,0.67,4.41,36.48,6,
29,0.87,3.48,0.67,6.41,35.29,6,3.11
31,2.35,9.42,1.01,8.41,38.36,6,
33,3.84,15.35,1.40,10.41,38.89,1,
35,3.85,15.38,1.67,12.41,38.70,1,
37,3.81,15.25,0.95,9.67,39.56,1,
39,1.62,4.88,1.30,11.67,35.94,1,2.75
41,1.21,4.82,1.48,10.48,35.70,1,
43,1.47,5.90,0.80,7.69,32.87,10,
45,4.25,17.00,1.28,9.69,30.34,10,
47,4.47,17.87,0.80,5.94,29.60,10,
49,3.17,7.54,1.14,7.94,32.79,10,3.23
51,1.29,5.15,1.45,9.47,36.61,10,
53,1.29,5.15,1.47,9.72,37.13,7,
55,2.16,5.46,1.75,11.72,42.10,7,
57,1.16,4.64,2.08,13.72,34.68,7,
59,1.16,4.64,0.75,6.29,32.73,7,2.92
61,1.32,4.64,1.30,8.29,28.41,7,
63,2.57,5.66,1.94,10.29,27.60,12,
65,2.77,5.70,2.09,12.29,30.05,12,
67,1.48,5.68,2.57,14.29,32.95,12,
69,2.68,5.68,2.48,16.29,36.15,12,2.65
71,2.76,5.68,3.14,18.29,37.50,12,
73,2.76,5.68,3.52,20.29,36.32,10,
75,3.12,7.20,3.93,22.29,38.01,10,
77,3.22,12.65,2.63,16.26,29.44,10,
79,3.13,12.53,2.38,18.26,24.00,10,2.65
81,4.17,16.69,2.31,20.26,24.06,10,
83,6.00,18.57,2.70,22.26,25.09,3,
85,7.13,18.56,2.64,24.26,29.11,3,
87,7.68,18.53,3.25,26.26,33.45,3,
89,5.54,9.92,2.54,15.06,32.57,3,3.13
91,3.76,9.92,2.65,12.47,30.79,3,
93,3.76,9.92,2.07,14.47,28.30,6,
95,5.44,11.83,2.55,16.47,34.15,6,
97,4.91,9.92,3.22,18.47,38.80,6,
99,2.48,9.92,2.30,20.47,41.59,6,3.19
101,2.48,9.92,1.97,22.47,39.60,6,
103,2.48,9.92,2.17,24.47,33.98,5,
105,3.53,9.92,2.79,26.47,36.23,5,
107,2.60,9.92,3.62,28.47,34.73,5,
109,4.27,9.92,3.60,30.47,29.23,5,2.22
111,5.14,10.64,3.93,32.47,22.12,5,
113,6.40,15.67,4.47,34.47,15.45,6,
115,9.31,23.55,5.20,36.47,17.67,6,
117,10.56,26.93,5.16,38.47,22.70,6,
119,12.85,36.10,5.99,40.47,25.43,6,3.25
121,12.95,36.50,5.95,42.47,28.28,6,
123,6.91,12.32,6.11,44.47,33.67,10,
125,3.83,9.92,5.72,46.47,34.46,10,
127,3.83,9.92,6.41,48.47,37.32,10,
129,3.83,9.92,6.21,50.47,36.44,10,3.13
131,3.83,9.92,5.94,52.47,34.21,10,
133,5.03,14.72,6.44,54.47,32.47,12,
135,5.56,16.93,6.84,56.47,30.40,12,
137,4.94,16.72,7.72,58.47,27.19,12,
139,4.53,10.75,5.96,60.47,26.59,12,2.34
141,2.66,5.32,2.15,11.01,26.29,12,
143,3.76,8.88,2.36,8.37,25.74,16,
145,5.45,11.16,3.36,10.37,30.28,16,
147,5.43,16.25,3.80,12.37,31.76,16,
149,4.45,12.54,2.78,14.37,29.81,16,1.81
151,4.36,10.53,3.45,16.37,29.59,16,
153,5.43,11.29,4.41,18.37,29.10,2,
155,7.63,14.80,5.41,20.37,27.54,2,
157,7.08,17.88,6.41,22.37,21.41,2,
159,4.39,11.71,4.97,19.61,14.88,2,1.25
161,5.39,17.15,5.51,21.61,14.70,2,
163,7.76,20.50,6.14,23.61,16.28,5,
165,9.25,22.79,7.10,25.61,21.56,5,
167,10.09,22.78,8.25,27.61,25.63,5,
169,12.76,22.47,8.98,29.61,29.30,5,2.54
171,7.19,17.93,7.63,31.61,29.14,5,
173,6.91,17.89,7.68,33.61,25.58,6,
175,8.20,17.89,7.65,35.61,27.30,6,
177,8.62,17.70,9.07,37.61,23.74,6,
179,11.96,26.02,6.78,19.22,23.49,6,2.31
181,15.42,34.63,6.70,21.22,23.37,6,
183,13.74,26.17,7.87,23.22,23.98,2,
185,7.96,14.03,7.85,25.22,25.89,2,
187,9.84,15.92,8.77,27.22,23.12,2,
189,10.27,17.93,9.06,29.22,21.20,2,1.91
191,10.20,17.65,9.16,31.22,22.14,2,
193,11.67,22.87,9.65,33.22,19.61,1,
195,14.65,29.61,10.88,35.22,19.44,1,
197,15.11,34.77,12.44,37.22,15.90,1,
199,13.27,35.39,10.30,37.81,13.94,1,2.19
201,15.87,45.78,8.99,39.81,20.20,1,
203,18.31,54.81,9.34,41.81,24.39,5,
205,19.44,53.43,10.49,43.81,25.93,5,
207,8.63,12.13,11.19,45.81,25.46,5,
209,6.05,12.13,11.89,47.81,24.59,5,2.10
211,6.05,12.13,11.13,49.81,20.99,5,
213,8.05,20.17,12.29,51.81,16.14,2,
215,10.83,25.23,13.57,53.81,14.20,2,
217,12.23,25.14,13.01,55.81,15.85,2,
219,14.82,25.14,13.07,57.81,17.01,2,2.00
221,12.78,25.14,12.46,59.81,16.72,2,
223,14.02,25.14,12.86,61.81,15.03,6,
225,14.01,25.14,14.03,63.81,15.68,6,
227,15.35,25.14,15.36,65.81,19.18,6,
229,16.75,30.45,15.61,67.81,21.81,6,2.17
231,10.29,29.10,14.46,69.81,19.65,6,
233,9.43,25.67,15.39,71.81,16.43,5,
235,10.87,21.29,17.06,73.81,21.61,5,
237,13.58,18.16,18.72,75.81,24.12,5,
239,11.41,16.20,17.68,77.81,23.60,5,2.22
241,9.73,16.20,14.69,79.81,20.63,5,
243,10.71,16.20,14.76,81.81,19.75,4,
245,12.01,21.17,14.80,83.81,24.12,4,
247,14.36,24.12,12.70,85.81,27.57,4,
249,13.89,23.44,13.29,115.23,31.35,4,2.68
251,10.31,17.28,4.72,20.46,30.74,4,
253,9.14,18.16,4.66,22.46,28.13,2,
255,9.80,18.06,11.08,79.87,22.50,2,
257,11.82,21.96,11.68,81.87,18.23,2,
259,17.55,35.44,12.68,83.87,20.17,2,2.08
261,21.83,43.54,12.11,85.87,21.79,2,
263,20.54,38.54,11.93,87.87,22.31,1,
265,11.52,24.89,12.33,89.87,23.29,1,
267,14.84,25.23,13.50,91.87,24.34,1,
269,15.30,24.33,14.42,93.87,23.13,1,2.34
271,7.61,18.68,14.35,95.87,23.84,1,
273,7.90,18.62,13.67,97.87,20.64,6,
275,9.97,22.35,12.47,99.87,17.31,6,
277,13.54,26.99,13.64,101.87,16.04,6,
279,15.87,36.52,14.32,103.87,14.80,6,2.52
281,16.24,38.02,14.38,105.87,13.53,6,
283,9.46,11.76,13.92,107.87,13.54,5,
285,6.74,11.76,14.92,109.87,20.32,5,
287,6.81,9.76,16.25,111.87,26.45,5,
289,6.79,11.77,15.96,113.87,25.19,5,2.02
291,8.26,17.68,14.04,115.87,24.24,5,
293,11.75,31.62,14.88,117.87,20.95,2,
295,14.14,36.96,15.97,119.87,21.05,2,
297,16.46,43.42,17.30,121.87,21.80,2,
299,16.98,46.47,17.56,123.87,22.40,2,1.59
301,19.40,50.39,18.02,125.87,21.26,2,
303,19.33,50.24,18.74,127.87,19.85,4,
305,21.95,47.78,18.85,129.87,21.07,4,
307,18.06,28.86,18.79,131.87,20.96,4,
309,14.52,28.05,7.58,37.11,18.93,4,2.42
311,13.97,20.25,5.77,19.95,15.13,4,
313,15.29,32.94,6.04,21.95,14.47,2,
315,18.70,41.38,6.90,23.95,15.96,2,
317,18.76,43.04,7.35,25.95,19.79,2,
319,19.36,42.81,8.18,27.95,19.52,2,2.20
321,21.03,42.80,8.33,26.73,20.93,2,
323,21.41,42.86,7.86,28.34,20.66,1,
325,12.37,49.48,6.82,30.34,22.11,1,
327,14.21,49.20,5.80,32.34,18.50,1,
329,16.02,49.20,5.86,26.52,17.79,1,2.72
331,17.33,49.20,5.81,25.60,16.49,1,
333,21.11,55.68,6.56,26.81,15.69,5,
335,15.13,25.46,7.17,26.05,17.50,5,
337,10.48,25.46,7.02,27.13,22.85,5,
339,9.60,25.46,6.70,29.13,25.28,5,2.41
341,9.26,25.46,4.69,31.13,27.97,5,
343,10.92,25.46,5.24,33.13,23.53,2,
345,11.14,25.46,5.65,35.13,23.59,2,
347,13.10,28.97,6.48,37.13,20.03,2,
349,12.53,34.16,5.31,30.98,17.81,2,2.80
351,12.07,37.49,5.62,30.69,15.38,2,
353,5.48,10.79,5.51,25.27,21.12,2,
355,5.53,17.33,4.61,19.01,21.66,2,
357,5.64,17.74,11.03,78.85,24.04,2,
359,5.64,17.74,11.39,80.85,27.00,2,2.51
361,5.64,17.74,12.39,82.85,28.18,2,
363,5.64,17.74,12.69,84.85,30.42,5,
365,5.64,17.74,6.29,29.01,37.52,5,
367,7.30,24.40,6.98,31.01,38.18,5,
369,6.56,21.44,5.85,27.08,37.44,5,2.51
371,1.51,4.80,3.68,21.01,34.36,5,
373,2.14,4.80,3.44,23.01,32.44,4,
375,5.35,11.07,3.75,25.01,31.41,4,
377,6.41,17.22,4.42,27.01,29.67,4,
379,7.12,24.97,3.49,12.34,25.34,4,1.98
381,10.73,29.19,3.67,14.34,19.12,4,
383,13.13,34.97,4.17,16.34,16.91,2,
385,20.82,53.81,5.09,18.34,15.80,2,
387,22.95,53.77,5.58,16.75,14.67,2,
389,24.39,55.15,6.20,18.75,14.01,2,2.16
391,26.90,60.12,6.38,16.45,14.73,2,
393,26.85,60.02,6.98,18.45,17.10,1,
395,29.18,63.04,8.03,20.45,19.21,1,
397,31.30,65.71,9.36,22.45,21.46,1,
399,25.47,52.93,10.00,21.83,21.82,1,2.42
401,17.07,39.23,9.24,23.83,20.09,1,
403,18.00,37.52,8.62,25.83,19.85,1,
405,13.67,38.22,9.34,27.83,21.72,1,
407,16.19,41.28,8.95,29.83,21.01,1,
409,16.29,41.23,9.36,31.83,17.73,1,2.04
411,16.29,41.23,10.55,33.83,17.95,1,
413,18.74,48.53,11.55,35.83,16.31,2,
415,20.72,53.82,11.93,37.83,17.48,2,
417,20.77,56.84,12.48,38.46,19.56,2,
419,20.70,60.55,13.08,40.46,19.96,2,2.83
421,22.34,67.14,12.70,39.18,16.06,2,
423,22.29,66.94,14.01,41.18,14.57,10,
425,25.96,76.39,12.56,38.41,17.75,10,
427,28.74,81.04,12.35,35.68,23.24,10,
429,30.19,86.36,13.36,34.59,26.30,10,2.41
431,20.24,46.58,11.76,36.59,29.00,10,
433,8.60,17.30,12.56,38.59,26.84,1,
435,11.26,19.16,13.34,40.59,25.85,1,
437,15.31,31.94,13.89,42.59,24.51,1,
439,16.40,36.31,14.97,44.59,23.45,1,1.73
441,16.87,36.26,15.32,46.59,17.01,1,
443,17.71,33.58,16.86,48.59,16.29,6,
445,13.02,29.84,16.68,50.59,14.53,6,
447,14.50,30.20,18.08,52.59,13.89,6,
449,18.25,35.33,19.14,54.59,15.31,6,1.98
451,20.91,36.34,18.94,56.59,15.30,6,
453,15.05,26.96,18.78,58.59,13.68,2,
455,14.78,29.48,18.43,60.59,15.39,2,
457,13.84,29.47,19.51,62.59,16.32,2,
