time,queue_avg,queue_max,delay_avg_1,delay_max,speed_avg,outflow,phase
1,0.00,0.00,0.00,0.00,44.79,0.00,1
3,0.00,0.00,0.00,0.00,53.02,0.00,1
5,0.00,0.00,0.00,0.00,57.15,0.00,1
7,0.00,0.00,0.00,0.00,57.24,0.00,1
9,0.00,0.00,0.00,0.00,60.42,0.00,1
11,0.00,0.00,0.00,0.00,57.43,0.00,1
13,0.00,0.00,0.00,0.00,54.33,0.00,1
15,0.00,0.00,0.02,0.18,49.61,0.00,1
17,0.44,1.78,0.24,2.18,42.59,1.00,1
19,1.15,4.60,0.54,4.18,38.82,2.00,1
21,2.29,4.55,0.93,6.18,34.63,0.00,3
23,5.67,8.95,1.73,8.18,30.50,1.00,3
25,6.31,10.89,2.46,10.18,30.81,0.00,3
27,4.38,10.88,3.52,12.18,28.01,2.00,3
29,5.89,10.88,2.80,10.93,24.08,0.00,3
31,6.97,11.48,3.70,12.93,20.85,0.00,3
33,10.04,12.29,4.85,14.93,22.11,0.00,3
35,12.18,20.87,6.08,16.93,22.51,0.00,3
37,12.85,23.56,7.41,18.93,22.01,0.00,3
39,13.09,23.53,8.75,20.93,24.28,0.00,3
41,14.32,23.53,10.10,22.93,24.47,1.00,3
43,14.28,23.53,11.47,24.93,23.75,1.00,2
45,14.75,23.53,12.75,26.93,22.24,0.00,2
47,15.55,23.53,14.15,28.93,25.63,0.00,2
49,15.53,23.53,15.65,30.93,25.66,2.00,2
51,15.46,23.53,15.51,32.93,23.86,2.00,2
53,16.83,23.89,14.05,34.93,19.99,2.00,4
55,20.37,29.91,13.02,36.93,19.69,0.00,4
57,20.55,29.69,14.19,38.93,21.63,1.00,4
59,20.54,29.69,14.62,40.93,20.51,2.00,4
61,14.47,29.68,13.62,34.76,23.20,1.00,1
63,12.73,29.04,12.89,36.76,24.75,3.00,1
65,12.94,27.16,12.63,38.76,25.12,0.00,1
67,14.56,25.07,13.97,40.76,23.40,2.00,1
69,14.90,25.07,11.67,35.96,21.87,2.00,1
71,16.29,25.07,11.71,36.23,21.84,2.00,1
73,20.55,25.07,9.32,26.87,19.52,1.00,1
75,22.76,25.07,8.75,28.87,16.63,1.00,1
77,25.15,34.37,9.59,30.87,15.89,1.00,1
79,26.22,35.78,10.54,32.87,14.95,0.00,1
81,28.24,35.78,11.71,34.87,12.70,0.00,1
83,29.65,35.78,12.88,36.87,11.80,0.00,3
85,34.06,42.51,14.10,38.87,11.51,0.00,3
87,35.04,42.61,15.43,40.87,11.05,1.00,3
89,35.03,42.61,15.21,42.87,12.24,2.00,3
91,35.03,42.61,15.46,38.45,13.33,2.00,3
93,36.04,42.61,16.65,39.54,13.10,2.00,3
95,31.01,36.27,16.94,38.78,14.25,2.00,3
97,18.66,39.00,16.12,38.65,14.32,2.00,3
99,20.62,42.81,17.30,40.65,10.39,2.00,3
101,21.04,42.76,17.18,42.65,9.62,2.00,2
103,23.31,42.76,16.40,44.65,8.86,0.00,2
105,25.77,50.00,17.57,46.65,11.01,0.00,2
107,27.83,49.75,18.73,48.65,12.86,2.00,2
109,28.79,49.75,17.94,48.75,13.88,2.00,4
111,28.78,49.75,16.36,50.75,14.79,1.00,4
113,28.78,49.75,14.66,52.75,17.20,0.00,4
115,27.99,49.75,15.82,54.75,22.38,3.00,4
117,27.36,53.59,15.42,53.34,24.82,3.00,4
119,30.12,61.32,14.88,50.51,26.03,2.00,4
121,30.17,61.65,14.87,50.72,27.99,2.00,4
123,20.79,61.61,14.59,44.87,29.05,2.00,1
125,9.85,18.37,14.56,36.04,30.53,4.00,1
127,10.94,18.37,14.27,38.04,30.39,0.00,1
129,12.41,18.37,15.89,40.04,27.24,2.00,1
131,15.38,20.36,13.86,42.04,23.61,1.00,1
133,18.48,29.33,15.10,44.04,22.92,0.00,1
135,19.23,29.24,16.47,46.04,23.33,1.00,3
137,22.10,33.69,17.77,48.04,18.96,0.00,3
139,25.17,36.24,19.15,50.04,17.54,1.00,3
141,27.02,39.29,20.30,52.04,17.08,2.00,3
143,27.53,43.39,19.74,54.04,14.18,2.00,3
145,21.15,43.35,20.88,56.04,16.45,2.00,3
147,23.58,46.07,21.03,58.04,14.82,2.00,3
149,25.90,50.18,21.64,60.04,12.20,1.00,3
151,28.12,51.93,23.07,62.04,11.95,1.00,2
153,28.83,55.01,24.10,64.04,9.79,0.00,2
155,30.91,56.00,25.60,66.04,8.69,0.00,2
157,33.29,63.96,27.20,68.04,10.29,2.00,2
159,36.41,69.45,23.37,53.53,10.66,2.00,4
161,36.38,69.36,22.51,55.53,10.84,2.00,4
163,36.62,69.36,23.74,57.53,10.76,2.00,4
165,36.34,69.36,22.55,59.53,13.73,3.00,4
167,33.15,69.36,21.10,50.48,14.42,2.00,4
169,28.81,69.36,21.71,50.16,14.12,2.00,4
171,31.69,69.36,21.92,42.97,14.35,2.00,4
173,35.74,76.14,20.71,44.82,16.68,1.00,4
175,36.41,75.89,21.94,46.82,17.10,1.00,4
177,31.61,52.57,23.37,48.82,17.36,1.00,4
