time,queue_main,queue_right,queue_avg,queue_max,delay_route_1,delay_route_2,delay_route_3,delay_avg_1,delay_avg_2,delay_max,speed
1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,60.00
3,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,60.00
5,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,60.00
7,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,50.08
9,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,59.52
11,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,61.29
13,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,63.21
15,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,55.66
17,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,51.43
19,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,47.24
21,0.00,0.00,0.00,0.00,0.00,1.23,0.00,0.41,0.74,1.23,45.24
23,4.68,0.00,2.34,4.68,0.00,3.23,0.00,1.08,1.94,3.23,45.67
25,5.18,0.00,2.59,5.18,0.00,5.23,0.00,1.74,3.14,5.23,44.27
27,5.18,0.00,2.59,5.18,0.00,7.23,0.00,2.41,4.34,7.23,38.04
29,5.18,0.00,2.59,5.18,0.00,9.23,0.00,3.08,5.54,9.23,33.36
31,10.17,0.00,5.08,10.17,0.00,11.23,0.00,3.74,6.74,11.23,25.73
33,17.88,0.00,8.94,17.88,1.91,13.23,0.00,5.05,8.32,13.23,16.69
35,19.11,1.53,10.32,19.11,3.91,15.23,1.10,6.75,10.14,15.23,11.33
37,25.06,5.56,15.31,25.06,5.91,17.23,3.10,8.75,12.14,17.23,8.05
39,28.68,5.47,17.08,28.68,7.91,19.23,5.10,10.75,14.14,19.23,11.28
41,31.33,5.47,18.40,31.33,9.91,21.23,7.10,12.75,16.14,21.23,9.15
43,32.95,5.47,19.21,32.95,11.91,23.23,9.10,14.75,18.14,23.23,8.08
45,37.36,5.47,21.42,37.36,13.91,25.23,11.10,16.75,20.14,25.23,13.00
47,37.28,5.47,21.38,37.28,15.91,27.23,13.10,18.75,22.14,27.23,19.17
49,37.28,5.47,21.38,37.28,17.91,21.11,15.10,18.04,19.27,21.11,24.14
51,37.15,5.47,21.31,37.15,19.91,13.84,17.10,16.95,15.71,19.91,26.39
53,3.62,5.47,4.55,5.47,18.71,15.84,19.10,17.88,17.07,19.10,32.05
55,0.00,5.47,2.74,5.47,10.61,17.84,21.10,16.51,17.04,21.10,35.15
57,0.00,5.47,2.74,5.47,12.61,0.00,23.10,11.90,7.14,23.10,33.86
59,0.00,5.39,2.69,5.39,7.34,0.00,25.10,10.81,6.49,25.10,39.29
61,4.60,0.00,2.30,4.60,9.34,0.00,27.10,12.15,7.29,27.10,38.23
63,4.33,0.00,2.17,4.33,11.34,1.40,3.82,5.52,3.87,11.34,34.27
65,5.38,0.00,2.69,5.38,13.34,3.40,0.00,5.58,4.71,13.34,34.86
67,14.44,0.00,7.22,14.44,15.34,5.40,0.96,7.23,6.50,15.34,31.20
69,16.45,0.00,8.22,16.45,17.34,7.40,2.96,9.23,8.50,17.34,24.78
71,19.24,0.00,9.62,19.24,19.34,9.40,0.00,9.58,9.51,19.34,18.51
