time,queue_avg,queue_max,delay_avg_1,delay_max,speed_avg,phase,reward
1,0.00,0.00,0.00,0.00,35.98,0,
3,0.00,0.00,0.00,0.00,46.96,5,
5,0.00,0.00,0.00,0.00,56.57,5,
7,0.00,0.00,0.00,0.00,60.76,5,
9,0.00,0.00,0.00,0.00,60.16,5,4.00
11,0.00,0.00,0.00,0.00,60.91,5,
13,0.00,0.00,0.10,1.17,54.93,1,
15,0.00,0.00,0.00,0.00,50.23,1,
17,0.00,0.00,0.00,0.00,44.74,1,
19,0.00,0.00,0.03,0.34,55.78,1,3.27
21,0.00,0.00,0.09,1.05,50.99,1,
23,0.00,0.00,0.00,0.00,48.54,5,
25,0.00,0.00,0.03,0.38,48.74,5,
27,0.00,0.00,0.20,2.38,49.03,5,
29,0.00,0.00,0.07,0.58,46.40,5,2.86
31,0.66,2.64,0.22,2.58,40.48,5,
33,1.21,4.83,0.38,4.58,37.19,2,
35,1.18,4.70,0.69,6.58,44.56,2,
37,0.10,0.39,1.02,8.58,40.37,2,
39,0.00,0.00,0.07,0.69,40.87,2,2.73
41,1.17,4.67,0.25,2.12,38.42,2,
43,1.22,4.89,0.59,4.12,32.71,5,
45,1.20,4.80,1.07,6.12,37.80,5,
47,1.48,5.93,0.99,8.12,39.49,5,
49,0.00,0.00,0.62,5.77,41.92,5,3.64
51,0.00,0.00,0.32,3.48,42.07,5,
53,0.31,1.24,0.12,1.47,41.13,2,
55,1.38,5.54,0.29,3.47,45.49,2,
57,0.06,0.24,0.53,5.47,40.78,2,
59,1.42,4.89,0.61,2.86,33.87,2,2.14
61,3.08,7.18,1.23,4.86,29.05,2,
63,4.52,10.19,1.68,6.86,28.86,5,
65,5.49,10.15,2.40,8.86,28.77,5,
67,8.02,12.59,3.39,10.86,30.43,5,
69,10.64,15.92,3.59,12.86,30.03,5,1.95
71,7.87,10.97,4.43,14.86,27.32,5,
73,6.84,10.97,4.90,16.86,24.98,1,
75,8.11,11.26,5.50,18.86,24.49,1,
77,7.58,11.38,6.84,20.86,26.36,1,
79,7.05,17.22,6.04,18.01,25.90,1,2.07
81,7.76,16.98,6.26,20.01,22.24,1,
83,8.97,16.98,7.34,22.01,24.86,5,
85,10.13,16.98,8.26,24.01,26.11,5,
87,9.24,16.98,9.35,26.01,24.22,5,
89,6.99,16.98,10.35,28.01,19.55,5,1.53
91,6.99,16.98,10.50,30.01,15.16,5,
93,8.77,16.98,11.45,32.01,14.45,6,
95,9.47,19.30,12.03,34.01,15.85,6,
97,12.95,23.33,10.17,36.01,17.51,6,
99,12.70,23.23,11.02,38.01,22.18,6,2.26
101,8.48,23.23,8.80,40.01,24.19,6,
103,8.47,23.23,8.16,42.01,25.46,2,
105,8.47,23.23,8.09,44.01,24.72,2,
107,8.47,23.23,8.65,46.01,20.81,2,
109,8.56,23.23,6.74,48.01,18.36,2,1.93
111,10.80,23.23,7.49,50.01,20.62,2,
113,11.61,23.23,8.06,52.01,20.71,8,
