time,queue_length
1.0,0.0
3.0,0.0
5.0,0.0
7.0,0.0
9.0,0.0
11.0,0.0
13.0,0.0
15.0,0.0
17.0,0.0
19.0,0.0
21.0,0.0
23.0,0.0
25.0,0.0
27.0,0.0
29.0,0.0
31.0,4.1
33.0,4.8
35.0,4.8
37.0,4.8
39.0,4.8
41.0,8.6
43.0,11.4
45.0,8.1
47.0,0.0
49.0,3.7
51.0,4.9
53.0,4.9
55.0,4.9
57.0,5.7
59.0,11.9
61.0,11.7
63.0,14.3
65.0,17.9
67.0,17.8
69.0,17.8
71.0,17.8
73.0,17.8
75.0,12.1
77.0,12.1
79.0,12.1
81.0,18.7
83.0,31.9
85.0,41.1
87.0,47.6
89.0,53.3
91.0,57.1
93.0,62.5
95.0,62.4
97.0,62.4
99.0,62.4
101.0,62.1
103.0,45.9
105.0,51.6
107.0,53.6
109.0,65.4
111.0,70.9
113.0,70.8
115.0,70.7
117.0,68.8
119.0,56.0
121.0,24.4
123.0,25.1
125.0,31.4
127.0,32.3
129.0,37.7
131.0,37.5
133.0,37.5
135.0,45.8
137.0,52.3
139.0,58.0
141.0,62.1
143.0,67.3
145.0,73.6
147.0,81.7
149.0,25.7
151.0,25.7
153.0,25.7
155.0,25.7
157.0,25.7
159.0,25.7
161.0,25.7
163.0,25.5
165.0,21.5
167.0,23.9
169.0,23.8
171.0,30.0
173.0,30.4
175.0,31.2
177.0,36.7
179.0,39.6
181.0,45.5
183.0,25.5
185.0,27.1
187.0,35.2
189.0,41.5
191.0,45.3
193.0,45.3
195.0,45.3
197.0,48.5
199.0,54.8
201.0,58.3
203.0,40.2
205.0,35.9
207.0,35.9
209.0,35.9
211.0,35.9
213.0,34.4
215.0,31.5
217.0,31.5
219.0,31.5
221.0,31.5
223.0,31.5
225.0,31.5
227.0,31.5
229.0,31.5
231.0,35.9
233.0,44.8
235.0,44.5
237.0,48.4
239.0,51.1
241.0,55.3
243.0,57.2
245.0,56.8
247.0,38.3
249.0,38.3
251.0,38.3
253.0,38.3
255.0,38.3
257.0,38.3
259.0,38.3
261.0,38.3
263.0,37.8
265.0,28.0
267.0,30.5
269.0,33.4
271.0,40.0
273.0,44.4
275.0,44.3
277.0,44.3
279.0,44.3
281.0,48.9
283.0,51.0
285.0,51.0
287.0,51.0
289.0,51.0
291.0,55.6
293.0,57.3
295.0,57.3
297.0,63.5
299.0,56.0
301.0,37.9
303.0,37.9
305.0,37.9
307.0,37.9
309.0,37.9
311.0,41.1
313.0,44.6
315.0,49.2
317.0,49.1
319.0,49.1
321.0,49.1
323.0,49.8
325.0,55.7
327.0,55.3
329.0,54.5
331.0,52.6
333.0,51.1
335.0,51.0
337.0,51.0
339.0,59.2
341.0,67.8
343.0,75.2
345.0,44.7
347.0,38.1
349.0,38.1
351.0,38.1
353.0,38.1
355.0,38.1
357.0,38.1
359.0,38.1
361.0,38.1
363.0,38.1
365.0,38.1
367.0,38.1
369.0,38.1
371.0,40.1
373.0,45.6
375.0,51.9
377.0,58.2
379.0,63.6
381.0,66.2
383.0,52.8
385.0,44.9
387.0,44.9
389.0,48.4
391.0,52.2
393.0,52.2
395.0,52.2
397.0,52.2
399.0,52.2
401.0,51.4
403.0,37.3
405.0,37.3
407.0,37.3
409.0,37.3
411.0,37.3
413.0,37.3
415.0,37.3
417.0,38.8
419.0,44.7
421.0,46.1
423.0,51.3
425.0,51.2
427.0,51.2
429.0,51.2
431.0,51.1
433.0,35.0
435.0,33.1
437.0,33.1
439.0,33.1
441.0,33.1
443.0,33.1
445.0,33.1
447.0,33.1
449.0,33.1
451.0,33.1
453.0,33.1
455.0,33.1
457.0,33.1
459.0,33.1
461.0,35.6
463.0,35.8
465.0,36.6
467.0,36.5
469.0,43.1
471.0,46.0
473.0,46.9
475.0,30.4
477.0,31.8
479.0,37.0
481.0,39.3
483.0,43.1
485.0,43.1
487.0,43.1
489.0,46.5
491.0,49.5
493.0,49.5
495.0,54.0
497.0,51.5
499.0,35.1
501.0,38.0
503.0,41.9
505.0,41.9
507.0,43.0
509.0,49.3
511.0,55.7
513.0,62.4
515.0,68.1
517.0,71.7
519.0,74.4
521.0,77.0
523.0,84.0
525.0,89.7
527.0,92.4
529.0,55.9
531.0,60.3
533.0,64.5
535.0,45.8
537.0,50.8
539.0,52.2
541.0,55.3
543.0,66.9
545.0,70.6
547.0,70.6
549.0,70.6
551.0,70.3
553.0,43.6
555.0,43.6
557.0,43.6
559.0,43.6
561.0,43.6
563.0,43.6
565.0,43.6
567.0,43.6
569.0,48.7
571.0,48.1
573.0,42.9
575.0,42.9
577.0,42.9
579.0,44.8
581.0,44.5
583.0,44.5
585.0,44.5
587.0,49.3
589.0,55.4
591.0,56.3
593.0,55.2
595.0,53.4
597.0,59.8
599.0,64.6
601.0,67.9
603.0,69.7
605.0,51.8
607.0,58.9
609.0,60.8
611.0,60.8
613.0,60.8
615.0,60.8
617.0,60.8
619.0,65.3
621.0,70.1
623.0,72.7
625.0,30.8
627.0,33.8
629.0,36.9
631.0,36.9
633.0,36.9
635.0,46.0
637.0,57.4
639.0,61.3
641.0,61.3
643.0,61.3
645.0,61.3
647.0,61.3
649.0,67.8
651.0,67.6
653.0,36.5
655.0,36.5
657.0,37.4
659.0,37.3
