time,queue_avg,queue_max,delay_avg_1,delay_max,speed_avg,outflow,phase,reward
1,0.00,0.00,0.00,0.00,44.75,0.00,0,
3,0.00,0.00,0.00,0.00,50.60,0.00,9,
5,0.00,0.00,0.00,0.00,55.95,0.00,9,
7,0.00,0.00,0.00,0.00,58.22,0.00,9,
9,0.00,0.00,0.00,0.00,59.95,0.00,9,4.00
11,0.00,0.00,0.00,0.00,58.66,0.00,9,
13,0.00,0.00,0.00,0.00,54.63,0.00,2,
15,0.00,0.00,0.04,0.51,47.88,1.00,2,
17,0.00,0.00,0.13,1.00,41.59,1.00,2,
19,1.22,4.89,0.21,2.57,38.16,0.00,2,1.82
21,2.63,10.51,0.49,4.57,33.48,1.00,2,
23,5.53,17.93,1.01,6.57,32.92,1.00,1,
25,5.73,17.73,1.70,8.57,32.71,0.00,1,
27,6.57,17.70,2.62,10.57,32.24,1.00,1,
29,5.38,10.85,3.52,10.92,30.81,1.00,1,2.15
31,3.88,10.78,4.33,10.48,29.90,2.00,1,
33,4.14,10.78,4.48,12.48,26.37,2.00,2,
35,5.88,12.74,4.34,14.48,29.49,0.00,2,
37,8.23,24.11,5.17,16.48,29.43,2.00,2,
39,7.57,25.08,4.63,18.48,27.48,2.00,2,2.82
41,2.63,5.19,4.11,20.48,27.28,1.00,2,
43,5.47,11.34,5.09,22.48,24.84,2.00,8,
45,8.22,11.03,5.63,24.48,27.56,1.00,8,
47,8.58,11.75,5.86,26.48,30.07,1.00,8,
49,8.52,11.73,5.05,28.48,30.39,1.00,8,2.25
51,8.52,11.73,5.65,30.48,32.03,1.00,8,
53,8.52,11.73,6.07,32.48,33.27,0.00,1,
55,10.11,17.40,6.99,34.48,34.60,0.00,1,
57,9.20,16.87,7.99,36.48,34.06,2.00,1,
59,4.24,13.04,6.01,38.48,34.62,1.00,1,1.75
61,5.83,17.64,5.40,40.48,30.24,1.00,1,
63,5.80,17.52,5.44,42.48,26.58,1.00,6,
65,5.80,17.52,6.02,44.48,24.57,1.00,6,
67,7.11,17.50,6.68,46.48,24.79,2.00,6,
69,4.15,10.73,4.97,26.09,24.78,3.00,6,3.28
71,2.68,10.73,3.64,17.05,27.85,2.00,6,
73,2.68,10.73,2.99,19.05,30.76,1.00,10,
75,2.68,10.73,3.25,21.05,39.10,2.00,10,
77,2.07,8.30,3.61,23.05,44.17,2.00,10,
79,2.67,5.69,3.61,25.05,43.74,1.00,10,3.10
81,2.76,5.69,2.77,27.05,42.03,0.00,10,
83,4.28,11.42,3.10,29.05,38.22,0.00,5,
85,4.22,11.20,3.43,31.05,38.76,0.00,5,
87,5.64,16.87,3.97,33.05,33.93,1.00,5,
89,3.69,9.06,4.49,35.05,32.24,4.00,5,2.27
91,2.60,5.69,4.18,37.05,30.64,1.00,5,
93,3.59,6.57,4.59,39.05,34.53,1.00,2,
95,6.85,10.96,5.07,41.05,37.87,0.00,2,
97,6.83,10.89,5.90,43.05,34.59,2.00,2,
99,4.14,10.89,5.38,45.05,34.80,1.00,2,2.34
101,4.14,10.89,5.54,47.05,34.28,2.00,2,
103,6.03,13.18,5.92,49.05,34.75,0.00,1,
105,7.26,16.89,6.58,51.05,38.34,0.00,1,
107,5.95,17.17,7.41,53.05,40.04,2.00,1,
109,9.24,22.51,7.59,55.05,38.56,2.00,1,2.88
111,6.25,10.92,7.13,57.05,36.64,1.00,1,
113,5.44,10.91,7.71,59.05,31.32,1.00,2,
115,5.58,10.91,8.36,61.05,25.95,2.00,2,
117,7.93,10.28,7.87,63.05,22.36,0.00,2,
119,10.29,24.54,8.96,65.05,22.15,2.00,2,2.08
121,13.46,37.20,8.93,67.05,26.16,2.00,2,
123,13.35,36.78,9.50,69.05,27.38,1.00,7,
125,13.30,36.60,10.34,71.05,26.52,0.00,7,
127,14.73,36.59,11.51,73.05,26.21,1.00,7,
129,17.00,39.96,12.58,75.05,27.58,1.00,7,2.07
131,19.14,48.68,13.91,77.05,24.79,2.00,7,
133,18.54,46.30,13.53,79.05,23.63,1.00,5,
135,8.41,17.57,14.61,81.05,24.26,0.00,5,
137,9.95,26.04,16.11,83.05,24.19,2.00,5,
139,14.25,34.68,13.68,85.05,20.97,1.00,5,1.65
141,14.58,34.46,14.70,87.05,20.50,2.00,5,
143,10.49,19.27,15.57,89.05,21.49,1.00,2,
145,13.95,29.48,16.64,91.05,22.27,1.00,2,
147,14.77,29.24,17.85,93.05,21.19,2.00,2,
149,14.43,29.24,15.85,95.05,24.16,2.00,2,1.91
151,14.84,29.99,14.56,97.05,25.29,1.00,2,
153,17.32,36.12,15.40,99.05,25.20,1.00,7,
155,17.25,35.94,16.08,101.05,28.45,0.00,7,
157,17.25,35.94,17.46,103.05,25.97,2.00,7,
159,18.95,35.94,16.83,105.05,24.16,2.00,7,1.63
161,18.92,35.74,16.65,107.05,20.04,1.00,7,
163,11.08,18.40,17.76,109.05,18.76,1.00,1,
165,11.44,18.22,18.86,111.05,21.73,2.00,1,
167,16.26,28.13,17.75,113.05,22.58,1.00,1,
169,18.09,30.86,18.35,115.05,22.93,2.00,1,2.12
171,13.70,30.84,19.20,117.05,25.27,2.00,1,
173,15.34,43.15,19.83,119.05,24.06,2.00,1,
175,15.44,43.54,20.74,121.05,21.01,2.00,1,
177,16.04,45.94,21.03,123.05,19.84,1.00,1,
179,19.60,54.07,22.02,125.05,19.02,1.00,1,1.62
181,22.80,55.48,23.32,127.05,20.84,1.00,1,
183,23.88,55.47,24.59,129.05,19.64,2.00,8,
185,25.98,55.47,25.69,131.05,20.01,2.00,8,
187,27.85,55.47,26.80,133.05,19.39,2.00,8,
189,32.55,55.47,23.20,73.80,20.37,2.00,8,1.95
191,35.63,60.51,21.08,56.43,20.26,2.00,8,
193,40.17,65.85,17.08,58.43,19.43,1.00,2,
195,43.91,67.86,18.50,60.43,18.32,1.00,2,
197,50.08,74.41,19.36,62.43,15.99,2.00,2,
199,54.38,80.54,20.68,64.43,13.31,1.00,2,1.91
