time,value
1,0.04
5,0.02
9,0.03
13,0.02
17,0.04
21,0.02
25,0.02
29,0.02
33,0.03
37,0.06
41,0.03
45,0.04
49,0.03
53,0.12
57,0.03
61,0.05
65,0.05
69,0.05
73,0.04
77,0.06
81,0.07
85,0.10
89,0.16
93,0.15
97,0.19
101,0.16
105,0.07
109,0.14
113,0.17
117,0.21
121,0.16
125,0.19
129,0.09
133,0.20
137,0.21
141,0.08
145,0.12
149,0.25
153,0.10
157,0.47
161,0.12
165,0.33
169,0.25
173,0.27
177,0.09
181,0.38
185,0.21
189,0.13
193,0.17
197,0.10
201,0.32
205,0.29
209,0.34
213,0.16
217,0.30
221,0.33
225,0.30
229,0.14
233,0.24
237,0.33
241,0.34
245,0.20
249,0.33
253,0.28
257,0.49
261,0.19
265,0.32
269,0.20
273,0.44
277,0.52
281,0.40
285,0.39
289,0.39
293,0.14
297,0.28
301,0.15
305,0.38
309,0.39
313,0.45
317,0.35
321,0.17
325,0.33
329,0.14
333,0.35
337,0.95
341,0.36
345,0.36
349,0.19
353,0.35
357,0.34
361,0.41
365,0.24
369,0.45
373,0.49
377,0.49
381,0.15
385,0.40
389,0.21
393,0.51
397,0.52
401,0.26
405,0.43
409,0.61
413,0.22
417,0.22
421,0.45
425,0.40
429,0.45
433,0.27
437,0.38
441,0.52
445,0.46
449,0.26
453,0.43
457,0.47
461,0.26
465,0.49
469,0.24
473,0.51
477,0.31
481,0.22
485,0.28
489,0.33
493,0.22
497,0.44
501,0.52
505,0.26
509,0.41
513,0.41
517,0.20
521,0.29
525,0.31
529,0.30
533,0.31
537,0.21
541,0.29
545,0.16
549,0.42
553,0.56
557,0.20
561,0.32
565,0.35
569,0.22
573,0.32
577,0.18
581,0.36
585,0.34
589,0.32
593,0.16
597,0.27
601,0.17
605,0.33
609,0.28
613,0.16
617,0.30
621,0.19
625,0.32
629,0.18
633,0.27
637,0.36
641,0.24
645,0.14
649,0.26
653,0.25
657,0.20
661,0.36
665,0.17
669,0.28
673,0.37
677,0.31
681,0.17
685,0.27
689,0.16
693,0.45
697,0.35
701,0.29
705,0.36
709,0.28
713,0.27
717,0.17
721,0.20
725,0.25
729,0.22
733,0.19
737,0.24
741,0.40
745,0.43
749,0.32
753,0.46
757,0.46
761,0.41
765,0.52
769,0.51
773,0.62
777,0.53
781,0.28
785,0.38
789,0.38
793,0.29
797,0.37
801,0.43
805,0.46
809,0.19
813,0.32
817,0.56
821,0.21
825,0.41
829,0.46
833,0.54
837,0.61
841,0.26
845,0.50
849,0.65
853,0.27
857,0.38
861,0.24
865,0.47
869,0.29
873,0.19
877,0.41
881,0.39
885,0.24
889,0.31
893,0.65
897,0.67
901,0.32
905,0.17
909,0.42
913,0.47
917,0.41
921,0.24
925,0.60
929,0.45
933,0.22
937,0.46
941,0.21
945,0.41
949,0.32
953,0.48
957,0.59
961,0.25
965,0.36
969,0.38
973,0.28
977,0.54
981,0.28
985,0.39
989,0.47
993,0.27
997,0.53
