time,queue_avg,queue_max,delay_avg,delay_max,speed_avg,phase
1,0.00,0.00,0.00,0.00,60.00,1
3,0.00,0.00,0.00,0.00,47.80,1
5,0.00,0.00,0.00,0.00,55.43,1
7,0.00,0.00,0.00,0.00,60.27,1
9,0.00,0.00,0.00,0.00,55.92,2
11,0.00,0.00,0.00,0.00,55.30,2
13,0.00,0.00,0.00,0.00,55.99,2
15,0.00,0.00,0.00,0.00,53.70,2
17,0.00,0.00,0.13,0.71,51.98,2
19,0.00,0.00,0.14,0.95,52.37,7
21,0.00,0.00,0.61,2.95,48.70,7
23,0.00,0.00,0.47,3.11,42.31,7
25,1.30,5.21,0.83,5.11,40.46,7
27,2.02,8.09,1.09,4.89,40.62,7
29,0.00,0.00,1.04,6.89,31.92,5
31,0.00,0.00,0.52,2.76,28.60,5
33,0.61,2.45,0.49,2.71,40.60,5
35,0.89,3.56,0.61,3.59,51.26,5
37,1.39,5.58,0.72,5.59,53.89,5
39,1.39,5.57,0.38,7.59,53.30,7
41,1.39,5.57,0.48,9.59,49.63,7
43,1.39,5.57,0.58,11.59,44.83,7
45,1.39,5.57,0.95,13.59,43.67,7
47,1.39,5.57,1.64,15.59,39.91,7
49,1.39,5.57,1.28,17.59,31.72,8
51,2.16,8.65,1.84,19.59,25.22,8
53,2.87,10.50,3.02,21.59,32.77,8
55,2.84,8.44,2.87,23.59,36.00,8
57,2.13,4.92,1.78,7.20,39.45,8
59,2.67,5.80,2.14,6.55,42.68,5
61,4.01,11.14,2.04,8.55,40.56,5
63,4.13,11.11,2.79,10.55,37.01,5
65,4.92,11.11,3.59,12.55,37.54,5
67,4.19,11.11,2.36,10.31,33.72,5
69,5.41,11.11,2.75,11.59,28.75,7
71,7.81,14.20,3.46,13.59,30.62,7
73,10.08,18.26,4.34,15.59,28.89,7
75,13.13,24.11,5.34,17.59,29.49,7
77,11.17,22.43,5.62,19.59,29.25,7
79,5.48,11.23,2.95,12.92,26.21,4
81,7.11,12.13,3.16,14.92,27.97,4
83,7.72,13.87,2.76,16.92,31.33,4
85,9.64,21.55,2.86,18.92,33.03,4
87,11.07,23.90,3.56,20.92,33.59,4
89,11.10,21.20,4.09,18.86,33.22,4
91,5.80,18.09,4.10,20.86,28.49,4
93,8.65,18.09,4.31,22.86,23.82,2
95,9.66,18.09,5.42,24.86,19.58,2
97,12.81,22.44,7.02,26.86,22.32,2
99,16.83,30.77,8.62,28.86,27.57,2
101,15.35,30.62,8.67,28.94,30.72,2
103,10.47,18.04,8.28,30.94,32.79,2
105,5.96,12.52,6.42,32.94,31.25,3
107,7.13,12.52,7.34,34.94,30.00,3
109,7.34,12.52,7.93,36.94,30.53,3
111,9.25,17.33,8.77,38.94,29.86,3
113,6.93,16.68,8.37,20.26,29.93,3
115,9.27,16.56,8.19,22.26,28.52,4
117,11.94,17.06,8.53,24.26,27.94,4
119,14.25,22.50,9.43,26.26,26.00,4
121,14.67,22.51,10.45,28.26,26.80,4
123,21.53,40.74,5.00,18.40,26.89,4
125,19.92,42.21,5.07,17.34,24.95,1
127,19.65,41.33,5.85,16.65,21.79,1
129,16.17,39.63,5.70,15.97,17.87,1
131,16.61,38.83,6.23,17.97,19.48,1
133,19.54,43.64,6.85,21.12,22.60,1
135,19.48,43.53,7.56,17.90,25.58,1
137,14.68,32.57,7.21,17.66,27.09,7
139,13.05,36.05,8.05,19.66,26.76,7
141,12.99,36.02,9.23,21.66,26.02,7
143,12.36,36.02,8.84,23.66,24.73,7
145,12.55,36.02,7.39,24.85,23.56,7
147,17.82,42.40,7.77,26.85,24.94,7
149,18.78,32.22,8.47,28.85,26.95,5
151,14.46,41.90,9.97,30.85,28.99,5
153,15.97,47.96,10.57,32.85,30.54,5
155,18.21,50.42,10.80,34.85,29.76,5
157,19.24,50.41,10.56,21.99,28.82,5
159,21.81,54.09,11.48,23.99,23.19,5
161,23.12,56.68,12.79,25.99,17.33,2
163,23.54,47.87,14.54,27.99,14.46,2
165,17.47,25.13,16.23,29.99,10.50,2
167,22.64,31.32,14.88,31.99,8.84,2
169,25.16,31.39,16.47,33.99,12.73,2
171,24.78,36.02,16.66,35.99,15.35,1
173,22.32,35.61,17.31,37.99,17.40,1
175,23.55,36.75,16.88,39.99,19.49,1
177,24.62,36.75,18.48,41.99,23.28,1
179,25.24,36.75,17.95,43.99,26.05,1
181,25.24,36.75,19.55,45.99,25.35,4
183,25.91,36.63,18.13,47.99,22.31,4
185,13.54,17.78,17.88,49.99,23.93,4
187,13.13,17.80,18.66,51.99,23.76,4
189,16.24,25.47,16.71,43.11,19.74,4
191,20.19,30.89,12.65,41.04,15.91,5
193,22.65,31.12,10.74,43.04,16.07,5
195,26.11,37.93,11.50,45.04,15.89,5
197,28.04,38.77,12.80,47.04,16.38,5
199,30.57,47.95,13.36,49.04,17.71,5
201,31.16,50.61,13.68,51.04,20.81,2
203,28.90,58.81,12.16,53.04,24.04,2
205,23.40,62.62,10.63,55.04,25.66,2
207,22.52,62.58,11.40,57.04,26.31,2
209,23.61,62.58,10.60,59.04,24.47,2
211,24.01,62.58,10.82,61.04,22.95,2
213,26.55,72.75,11.73,63.04,22.44,2
215,30.29,86.32,12.91,65.04,19.90,2
217,33.62,89.32,12.26,67.04,17.44,7
219,37.76,99.38,12.45,69.04,16.08,7
221,44.62,122.66,13.60,71.04,16.24,7
223,48.80,134.10,14.68,73.04,19.77,7
225,50.49,133.69,13.58,58.38,21.96,7
227,51.56,132.71,12.91,41.71,22.04,7
229,45.92,131.61,13.99,37.81,22.27,5
231,30.32,71.78,12.96,37.11,21.20,5
233,18.43,43.30,12.15,39.11,22.43,5
235,19.83,44.00,13.68,41.11,21.15,5
237,23.81,53.74,12.95,30.00,20.80,5
239,28.74,57.42,12.46,24.79,21.13,6
241,29.12,57.37,12.30,26.14,19.98,6
243,35.46,67.20,12.97,28.14,20.70,6
245,40.48,73.43,13.65,30.14,19.92,6
247,41.45,75.25,12.54,32.14,19.56,6
249,40.70,63.72,13.90,33.30,17.36,7
251,30.96,68.65,14.23,30.41,15.23,7
253,36.61,79.82,14.40,32.41,17.00,7
255,40.93,85.90,14.22,31.41,18.45,7
257,42.53,85.81,14.67,30.88,18.36,7
259,39.46,85.76,16.03,30.84,18.09,7
261,29.56,58.33,12.14,28.44,19.57,5
263,23.79,69.17,12.57,30.44,18.24,5
265,24.64,71.09,13.40,32.44,16.33,5
267,25.67,71.08,13.52,34.44,12.47,5
269,26.73,71.08,14.84,33.04,9.98,5
271,30.27,74.71,16.25,35.04,15.63,5
273,35.45,83.31,17.12,37.04,17.40,8
275,35.77,84.31,18.50,39.04,19.60,8
277,35.77,84.31,19.89,41.04,20.72,8
279,36.15,88.78,21.04,43.04,20.04,8
281,38.76,95.87,21.35,37.83,18.93,8
283,35.61,96.83,20.92,39.83,18.35,5
285,24.71,61.28,22.11,41.83,13.49,5
287,19.09,34.58,21.73,43.83,9.79,5
289,22.74,36.42,22.15,45.83,9.62,5
291,25.40,44.64,23.65,47.83,14.28,5
293,27.08,51.39,22.99,49.83,16.44,6
295,29.35,56.99,22.93,51.83,16.08,6
297,33.28,69.68,23.28,53.83,17.15,6
299,36.06,80.84,22.49,48.69,18.98,6
301,37.91,80.93,21.90,47.64,18.56,6
303,40.58,85.32,19.70,46.47,19.97,6
305,43.82,93.71,15.93,34.48,18.35,1
307,44.80,91.72,16.19,36.48,19.15,1
