time,queue_main,queue_right,queue_avg,queue_max,delay_direction_1,delay_direction_2,delay_direction_3,delay_avg_1,delay_avg_2,delay_max,speed
1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,60.00
3,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,60.00
5,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,60.00
7,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,37.20
9,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,49.30
11,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,59.80
13,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,65.30
15,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,47.20
17,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,26.60
19,0.00,0.00,0.00,0.00,0.00,0.81,0.00,0.27,0.27,0.81,37.65
21,1.16,0.00,0.58,1.16,0.00,2.81,0.00,0.94,0.94,2.81,34.00
23,5.21,0.00,2.61,5.21,0.00,4.81,0.00,1.60,1.60,4.81,36.83
25,5.10,0.00,2.55,5.10,0.00,6.81,0.00,2.27,2.27,6.81,39.35
27,5.10,0.00,2.55,5.10,0.00,8.81,0.00,2.94,2.94,8.81,38.98
29,5.10,0.00,2.55,5.10,0.00,10.81,0.00,3.60,3.60,10.81,38.70
31,5.10,3.37,4.24,5.10,0.00,12.81,1.45,4.75,4.75,12.81,40.04
33,5.10,5.72,5.41,5.72,0.00,14.81,3.45,6.09,6.09,14.81,34.39
35,5.10,5.70,5.40,5.70,0.00,16.81,5.45,7.42,7.42,16.81,26.43
37,5.10,8.95,7.03,8.95,0.00,18.81,7.45,8.75,8.75,18.81,21.11
39,12.58,12.48,12.53,12.58,1.87,20.81,9.45,10.71,10.71,20.81,14.47
41,16.52,13.13,14.83,16.52,3.87,22.81,11.45,12.71,12.71,22.81,15.13
43,16.37,23.22,19.79,23.22,5.87,24.81,13.45,14.71,14.71,24.81,19.16
45,3.06,25.16,14.11,25.16,7.87,8.52,15.45,10.61,10.61,15.45,17.09
47,0.00,25.15,12.58,25.15,0.00,10.52,17.45,9.32,9.32,17.45,16.33
49,0.00,25.15,12.58,25.15,0.00,4.94,19.45,8.13,8.13,19.45,13.92
51,0.00,25.15,12.58,25.15,0.00,0.00,21.45,7.15,7.15,21.45,17.91
53,0.00,25.15,12.58,25.15,0.53,0.00,23.45,7.99,7.99,23.45,16.61
55,0.00,25.15,12.58,25.15,2.53,0.00,25.45,9.33,9.33,25.45,13.32
57,0.00,25.15,12.58,25.15,2.55,0.00,27.45,10.00,10.00,27.45,10.12
59,0.00,25.15,12.58,25.15,0.00,0.00,29.45,9.82,9.82,29.45,8.80
61,0.00,25.15,12.58,25.15,0.00,0.00,31.45,10.48,10.48,31.45,6.64
63,0.00,25.15,12.58,25.15,0.00,0.00,33.45,11.15,11.15,33.45,7.05
65,0.51,25.15,12.83,25.15,1.73,0.00,35.45,12.39,12.39,35.45,14.97
67,1.20,25.15,13.18,25.15,3.73,0.00,37.45,13.73,13.73,37.45,25.50
69,0.00,22.14,11.07,22.14,5.73,0.00,34.06,13.26,13.26,34.06,32.72
71,0.00,0.00,0.00,0.00,7.73,0.00,30.19,12.64,12.64,30.19,39.35
