time,queue_avg,queue_max,delay_avg,delay_max,speed_avg,phase
1,0.00,0.00,0.00,0.00,60.00,1
3,0.00,0.00,0.00,0.00,48.20,1
5,0.00,0.00,0.00,0.00,56.80,1
7,0.00,0.00,0.00,0.00,60.07,1
9,0.00,0.00,0.00,0.00,57.35,2
11,0.00,0.00,0.00,0.00,54.18,2
13,0.00,0.00,0.00,0.00,52.24,2
15,0.00,0.00,0.00,0.00,51.91,2
17,0.00,0.00,0.10,0.70,54.54,3
19,0.00,0.00,0.22,1.15,57.08,3
21,0.00,0.00,0.00,0.00,51.47,3
23,0.00,0.00,0.00,0.00,43.29,3
25,0.00,0.00,0.28,1.82,42.27,1
27,0.20,0.78,0.41,3.82,37.38,1
29,2.28,9.13,0.66,5.82,44.18,1
31,1.88,7.51,1.05,5.88,51.34,1
33,0.00,0.00,1.40,7.88,51.51,3
35,0.00,0.00,0.42,3.81,45.40,3
37,0.81,3.25,0.27,2.34,42.90,3
39,0.06,0.24,0.85,4.34,40.83,3
41,0.46,1.86,0.22,2.65,40.23,3
43,1.41,5.64,0.17,4.65,40.11,4
45,1.39,5.57,0.52,6.65,39.68,4
47,2.13,5.57,1.18,8.65,38.53,4
49,2.43,5.47,2.11,10.65,47.16,4
51,1.76,4.28,1.73,12.65,50.45,1
53,1.07,4.28,1.80,7.50,46.53,1
55,1.07,4.28,2.37,9.50,42.87,1
57,1.07,4.28,3.05,11.50,42.03,1
59,1.62,4.28,3.84,13.50,38.24,2
61,5.34,11.03,4.59,15.50,30.49,2
63,6.63,11.20,4.98,17.50,24.45,2
65,7.87,11.08,6.12,19.50,22.62,2
67,8.02,12.15,3.36,19.44,24.29,4
69,6.37,11.92,4.19,21.44,20.97,4
71,5.75,11.92,3.93,23.44,18.62,4
73,6.26,11.92,5.00,25.44,26.82,4
75,5.51,11.08,5.11,27.44,32.36,3
77,5.51,11.08,6.09,29.44,30.26,3
79,5.51,11.08,6.31,31.44,30.46,3
81,6.67,15.72,7.44,33.44,36.21,3
83,6.96,17.30,6.36,35.44,38.36,3
85,2.75,6.61,6.53,24.97,36.80,1
87,2.58,4.42,3.08,12.01,35.16,1
89,4.92,10.15,3.34,14.01,36.86,1
91,5.73,12.68,1.96,10.39,38.27,1
93,5.16,10.57,2.52,6.91,40.96,1
95,3.83,5.51,2.61,8.91,39.82,1
97,4.00,5.95,1.96,10.91,39.73,1
99,5.90,11.70,2.09,12.91,36.75,1
101,7.09,11.54,3.07,14.91,32.91,3
103,7.14,11.54,3.65,16.91,30.77,3
105,10.22,18.13,4.22,18.91,28.63,3
107,12.16,29.08,5.05,20.91,26.80,3
109,12.81,29.35,5.77,22.91,24.43,3
111,16.94,33.14,5.71,24.91,24.85,4
113,14.49,23.63,6.38,26.91,24.27,4
115,16.55,30.74,7.96,28.91,22.69,4
117,19.24,40.05,9.37,30.91,27.74,4
119,21.71,50.40,10.09,32.91,29.42,1
121,25.22,60.43,9.01,23.10,27.54,1
123,21.12,63.48,9.07,19.21,23.44,1
125,21.96,63.81,10.41,21.21,17.05,1
127,27.10,69.92,11.86,23.21,13.11,1
129,28.29,72.12,13.12,25.21,11.35,1
131,36.46,81.75,13.33,27.21,10.42,1
133,38.68,88.74,14.23,29.21,14.20,1
135,39.22,88.69,15.32,31.21,18.10,1
137,40.17,87.91,16.80,33.21,20.21,2
139,39.79,86.46,18.31,35.21,21.01,2
141,19.24,36.25,19.79,37.21,21.24,2
143,20.61,36.25,17.69,34.11,21.91,2
145,25.30,38.01,19.19,36.11,24.06,2
147,26.37,46.57,18.17,38.11,23.70,2
149,29.58,56.17,18.44,40.11,23.75,2
151,33.02,61.77,18.29,42.11,20.47,2
153,35.34,67.86,16.36,44.11,16.49,3
155,26.32,44.40,16.56,46.11,15.36,3
157,26.01,51.74,17.65,48.11,15.15,3
159,28.99,60.93,19.18,50.11,16.18,3
161,27.66,63.02,19.11,52.11,14.92,1
163,30.96,67.45,18.08,54.11,12.62,1
165,36.78,67.35,19.31,56.11,13.59,1
167,38.57,69.38,19.27,58.11,15.29,1
169,43.87,77.71,21.02,60.11,16.17,1
