time,calc_time
1.00,0.16
9.00,0.06
19.00,0.07
29.00,0.06
39.00,0.08
49.00,0.07
59.00,0.06
69.00,0.06
79.00,0.06
89.00,0.08
99.00,0.08
109.00,0.06
119.00,0.07
129.00,0.08
139.00,0.07
149.00,0.06
159.00,0.06
169.00,0.09
179.00,0.07
189.00,0.06
199.00,0.06
209.00,0.07
219.00,0.08
229.00,0.07
239.00,0.07
249.00,0.06
259.00,0.08
269.00,0.06
279.00,0.17
289.00,0.07
299.00,0.08
309.00,0.08
319.00,0.06
329.00,0.06
339.00,0.07
349.00,0.07
359.00,0.08
369.00,0.07
379.00,0.06
389.00,0.05
399.00,0.07
409.00,0.06
419.00,0.06
429.00,0.06
439.00,0.06
449.00,0.08
459.00,0.06
469.00,0.07
479.00,0.08
489.00,0.06
499.00,0.07
