time,queue_avg,queue_max,delay_avg_1,delay_max,speed_avg,outflow,phase,reward
1,0.00,0.00,0.00,0.00,60.00,0.00,0,
3,0.00,0.00,0.00,0.00,44.38,0.00,4,
5,0.00,0.00,0.00,0.00,53.24,0.00,4,
7,0.00,0.00,0.00,0.00,61.15,0.00,4,
9,0.00,0.00,0.00,0.00,64.22,0.00,4,4.00
11,0.00,0.00,0.00,0.00,61.12,0.00,4,
13,0.00,0.00,0.00,0.00,57.22,0.00,3,
15,0.00,0.00,0.00,0.00,53.62,0.00,3,
17,0.00,0.00,0.08,0.95,53.49,1.00,3,
19,0.00,0.00,0.11,1.32,51.86,0.00,3,1.89
21,1.04,4.17,0.28,3.32,49.77,0.00,3,
23,1.22,4.87,0.44,5.32,45.33,0.00,4,
25,1.21,4.12,0.63,7.32,53.67,1.00,4,
27,0.00,0.00,0.42,2.19,48.06,3.00,4,
29,0.00,0.00,0.01,0.07,43.36,0.00,4,2.87
31,2.63,7.38,0.43,2.07,41.89,2.00,4,
33,3.76,10.16,0.96,4.07,33.90,1.00,3,
35,4.29,10.16,1.41,6.07,35.22,1.00,3,
37,3.09,7.35,2.13,8.07,35.22,2.00,3,
39,2.40,4.86,2.21,9.06,33.27,2.00,3,2.74
41,2.79,5.11,2.18,7.10,33.17,2.00,3,
43,4.17,11.82,1.49,8.76,27.16,1.00,4,
45,5.38,11.60,1.94,10.76,34.17,0.00,4,
47,5.73,9.40,2.61,12.76,39.59,3.00,4,
49,1.23,4.94,1.71,8.37,45.10,4.00,4,3.55
51,1.23,4.94,0.63,6.98,44.56,0.00,4,
53,1.23,4.94,0.96,8.98,41.88,0.00,3,
55,1.56,4.84,1.39,10.98,48.85,1.00,3,
57,0.77,2.85,1.47,12.98,49.81,2.00,3,
59,1.20,4.78,0.49,5.16,47.07,1.00,3,2.61
61,1.19,4.77,0.76,7.16,45.84,0.00,3,
63,2.36,4.77,1.31,9.16,44.92,1.00,4,
65,2.69,5.09,1.82,11.16,47.71,2.00,4,
67,0.00,0.00,0.81,6.72,44.30,1.00,4,
69,1.49,5.16,0.71,4.73,41.84,0.00,4,1.99
71,2.84,5.66,1.56,6.73,41.95,2.00,4,
73,3.85,9.12,2.22,8.73,39.50,2.00,3,
75,5.58,12.06,2.41,10.73,38.62,0.00,3,
77,4.74,9.15,3.42,12.73,36.51,3.00,3,
79,5.88,9.55,3.96,14.73,34.17,3.00,3,2.59
81,6.75,11.74,3.86,16.73,32.35,2.00,3,
83,8.04,16.92,5.10,18.73,27.21,2.00,1,
85,11.45,24.80,5.94,20.73,23.70,1.00,1,
87,11.80,30.11,7.26,22.73,21.35,2.00,1,
89,13.47,30.06,6.39,14.69,21.85,1.00,1,1.72
91,12.00,23.32,7.34,16.69,18.35,1.00,1,
93,9.69,27.45,7.61,18.69,15.64,1.00,4,
95,13.77,29.85,8.82,20.69,17.43,1.00,4,
97,16.12,29.83,9.16,22.69,22.09,2.00,4,
99,16.32,36.01,8.36,18.17,24.59,2.00,4,2.33
101,19.56,48.96,8.52,19.91,26.48,2.00,4,
103,18.40,44.34,9.24,21.91,25.80,1.00,3,
105,15.23,29.83,10.04,23.91,25.70,1.00,3,
107,15.64,29.83,11.04,25.91,23.99,2.00,3,
109,10.52,29.74,11.18,27.91,21.82,3.00,3,2.05
111,9.25,27.74,9.39,29.91,17.89,1.00,3,
113,10.50,29.59,9.90,31.91,15.59,1.00,2,
115,13.12,35.93,10.81,33.91,14.89,0.00,2,
117,28.25,92.27,11.97,35.91,13.76,2.00,2,
119,27.89,94.23,8.39,29.72,14.60,2.00,2,2.11
121,28.37,95.76,8.47,29.46,11.08,1.00,2,
123,31.76,102.56,8.34,29.31,10.87,1.00,4,
125,34.81,109.69,9.13,31.31,9.88,1.00,4,
127,35.05,110.72,8.45,33.31,7.16,1.00,4,
129,35.59,112.92,9.59,36.23,8.05,2.00,4,1.24
131,36.47,116.89,10.51,38.01,9.36,1.00,4,
133,36.79,119.74,10.64,29.55,11.23,1.00,3,
135,35.87,118.47,11.33,27.82,14.49,0.00,3,
137,36.38,117.53,12.33,29.82,19.71,2.00,3,
139,36.71,117.51,12.85,31.82,23.71,2.00,3,1.14
141,36.71,117.51,12.45,33.82,22.45,1.00,3,
143,36.71,117.51,13.02,35.82,20.13,1.00,1,
145,38.85,126.08,13.03,37.82,18.30,0.00,1,
147,41.25,133.35,14.03,39.82,17.10,2.00,1,
149,44.29,137.68,14.95,41.82,18.09,2.00,1,1.57
151,46.57,137.43,12.50,43.82,17.78,1.00,1,
153,36.84,92.40,13.39,45.82,18.20,1.00,2,
155,29.37,63.29,13.44,47.82,20.01,0.00,2,
157,19.50,69.40,14.92,49.82,19.38,2.00,2,
159,23.79,77.43,12.20,51.82,17.53,1.00,2,1.71
161,27.84,85.52,13.40,53.82,17.05,1.00,2,
163,32.60,97.02,14.64,55.82,17.69,2.00,3,
165,36.26,110.99,16.00,57.82,19.05,1.00,3,
167,37.92,122.75,17.21,59.82,19.29,3.00,3,
169,38.86,122.82,16.61,61.82,18.72,2.00,3,2.02
171,42.45,128.60,17.12,63.82,19.02,2.00,3,
173,44.21,129.74,17.53,65.82,16.43,1.00,4,
175,44.16,129.74,18.76,67.82,17.05,2.00,4,
177,44.12,134.82,17.74,69.82,16.18,3.00,4,
179,46.58,136.20,14.15,49.36,20.77,3.00,4,2.45
181,46.94,128.46,14.64,46.38,22.14,3.00,4,
183,19.70,54.40,12.91,37.06,20.54,2.00,1,
185,20.72,54.38,12.35,39.06,20.24,0.00,1,
187,17.72,29.37,13.68,41.06,22.18,1.00,1,
189,11.85,30.10,11.91,43.06,23.26,1.00,1,1.60
191,12.41,30.10,12.96,45.06,21.88,1.00,1,
193,14.93,33.45,13.32,47.06,20.86,0.00,3,
195,18.45,43.67,14.49,49.06,21.98,0.00,3,
197,21.68,54.67,15.65,51.06,25.07,2.00,3,
199,18.88,58.68,15.68,53.06,27.23,3.00,3,1.74
201,19.62,61.66,14.44,50.95,24.22,3.00,3,
203,19.91,61.62,13.13,39.13,22.64,2.00,4,
205,20.07,61.59,13.21,38.06,20.00,2.00,4,
207,23.41,72.92,13.09,40.06,19.55,2.00,4,
209,22.54,83.67,13.72,41.12,22.39,4.00,4,2.93
211,24.59,85.86,12.97,43.12,26.79,3.00,4,
213,24.22,84.58,11.25,45.12,25.43,0.00,2,
215,23.54,80.04,12.18,47.12,26.90,1.00,2,
217,14.16,47.10,13.08,49.12,24.84,2.00,2,
219,12.05,45.05,11.19,44.67,21.96,2.00,2,2.63
221,14.53,52.82,10.19,40.25,20.05,1.00,2,
223,16.02,57.63,7.87,34.79,20.12,2.00,2,
225,19.35,66.43,7.59,31.18,22.34,2.00,2,
227,21.92,73.94,8.01,33.18,27.47,1.00,2,
229,22.20,72.14,8.88,35.18,26.95,0.00,2,1.73
231,19.36,60.81,10.18,37.18,29.27,2.00,2,
233,8.93,19.08,9.22,39.18,29.79,0.00,4,
235,10.29,24.56,10.24,41.18,28.52,1.00,4,
237,11.87,30.37,9.28,43.18,24.12,1.00,4,
239,15.71,39.47,9.27,29.88,20.84,3.00,4,1.85
241,16.55,44.12,10.05,28.42,18.20,1.00,4,
243,22.78,55.73,10.30,27.94,18.40,1.00,3,
245,25.70,65.20,11.35,29.94,19.30,1.00,3,
247,20.67,47.01,11.83,31.94,23.12,2.00,3,
249,10.33,25.25,11.55,33.94,23.85,4.00,3,2.43
251,11.53,25.25,9.98,35.94,25.26,2.00,3,
253,13.34,31.11,9.42,37.94,24.75,1.00,1,
255,14.54,35.93,10.21,39.94,26.47,0.00,1,
257,16.27,42.85,11.27,41.94,25.89,2.00,1,
259,20.52,45.73,8.57,33.98,23.18,1.00,1,2.03
261,22.67,51.95,8.29,35.98,22.33,1.00,1,
263,24.24,51.67,9.43,37.98,19.75,1.00,4,
265,19.80,45.94,9.82,39.98,20.29,2.00,4,
267,16.48,53.55,10.62,41.98,23.52,3.00,4,
269,20.99,60.06,9.17,41.38,27.05,1.00,4,2.04
271,22.14,59.79,9.18,29.48,26.83,2.00,4,
273,23.50,59.79,7.26,26.31,22.85,0.00,3,
275,24.03,59.79,8.40,28.31,21.49,0.00,3,
277,24.16,63.01,9.88,30.31,20.42,2.00,3,
279,27.19,71.91,10.15,32.31,16.93,3.00,3,1.67
281,27.69,78.98,10.30,29.67,15.84,3.00,3,
283,30.16,81.52,10.78,30.78,15.96,1.00,4,
285,37.78,100.64,10.60,32.78,20.33,1.00,4,
287,38.04,104.48,11.46,34.78,24.41,1.00,4,
289,34.89,108.72,12.33,36.78,22.61,2.00,4,1.79
291,36.49,110.29,11.78,38.78,19.59,3.00,4,
293,38.46,117.61,10.86,40.78,16.56,0.00,2,
295,41.54,130.01,11.86,42.78,15.22,0.00,2,
297,42.97,133.91,12.92,44.78,13.76,2.00,2,
299,45.85,133.25,11.23,41.49,11.13,2.00,2,1.82
301,48.13,131.37,12.23,40.02,13.88,2.00,2,
303,37.96,87.87,12.61,35.71,16.81,1.00,2,
305,37.90,89.10,13.72,36.14,21.59,2.00,2,
307,39.85,97.08,13.75,38.14,23.70,1.00,2,
309,42.38,106.68,13.86,40.14,24.51,1.00,2,2.20
311,43.18,105.91,15.18,42.14,22.41,2.00,2,
313,45.49,113.93,16.30,44.14,21.99,1.00,1,
315,48.09,117.98,17.59,46.14,20.76,1.00,1,
317,50.56,119.09,17.55,48.14,17.82,1.00,1,
319,56.90,134.54,17.60,43.98,17.59,1.00,1,1.28
321,59.53,133.76,18.51,40.83,19.44,1.00,1,
323,38.85,99.57,19.53,39.19,17.40,1.00,3,
325,37.42,110.25,19.71,40.78,16.18,2.00,3,
327,39.47,112.29,19.79,42.78,14.13,2.00,3,
329,44.32,120.65,20.74,44.78,12.68,1.00,3,1.14
331,43.28,123.74,22.14,46.78,10.34,1.00,3,
333,46.59,123.71,22.83,48.78,10.26,0.00,1,
335,50.15,128.23,24.56,50.78,9.18,0.00,1,
337,53.88,130.27,26.40,52.78,9.40,2.00,1,
339,55.55,130.26,27.11,53.04,9.45,2.00,1,0.67
341,52.27,132.69,24.16,55.04,9.60,2.00,1,
343,53.57,136.49,25.39,57.04,9.80,2.00,4,
345,53.07,135.67,24.31,59.04,11.71,0.00,4,
347,28.97,64.04,25.64,61.04,13.08,3.00,4,
