time,queue_main,queue_right,queue_avg,queue_max,delay_route_1,delay_route_2,delay_route_3,delay_avg_1,delay_avg_2,delay_max,speed,outflow
1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,60.00,0.00
3,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,41.24,0.00
5,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,50.96,0.00
7,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,59.92,0.00
9,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,56.81,0.00
11,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,58.01,0.00
13,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,58.06,0.00
15,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,52.16,0.00
17,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,48.49,0.00
19,0.00,0.00,0.00,0.00,0.00,0.00,1.30,0.43,0.78,1.30,47.07,0.00
21,0.00,5.03,2.52,5.03,0.00,0.00,3.30,1.10,1.98,3.30,37.16,0.00
23,0.00,5.05,2.52,5.05,0.00,0.04,5.30,1.78,3.19,5.30,29.95,1.00
25,0.00,5.05,2.52,5.05,0.00,0.00,7.30,2.43,4.38,7.30,20.22,0.00
27,0.00,7.85,3.92,7.85,0.00,0.00,9.30,3.10,5.58,9.30,25.51,0.00
29,0.00,11.53,5.76,11.53,0.00,0.00,11.30,3.77,6.78,11.30,22.17,0.00
31,0.00,11.48,5.74,11.48,0.00,0.00,13.30,4.43,7.98,13.30,17.97,0.00
33,0.96,11.48,6.22,11.48,0.80,0.00,15.30,5.37,9.34,15.30,29.75,0.00
35,0.00,11.48,5.74,11.48,2.80,0.00,17.30,6.70,10.94,17.30,26.99,1.00
37,0.00,11.48,5.74,11.48,0.00,0.00,19.30,6.43,11.58,19.30,21.80,0.00
39,0.00,11.48,5.74,11.48,0.00,0.00,21.30,7.10,12.78,21.30,17.52,0.00
41,0.55,11.48,6.02,11.48,0.00,1.67,23.30,8.32,14.32,23.30,22.89,0.00
43,4.85,11.48,8.16,11.48,0.00,3.67,25.30,9.66,15.92,25.30,20.20,0.00
45,4.65,11.48,8.07,11.48,0.00,5.67,27.30,10.99,17.52,27.30,28.01,0.00
47,4.65,8.33,6.49,8.33,0.00,7.67,29.30,12.32,19.12,29.30,30.18,1.00
49,4.65,0.00,2.33,4.65,0.00,9.67,23.09,10.92,15.79,23.09,37.57,1.00
51,4.65,0.00,2.33,4.65,0.00,11.67,3.62,5.10,4.51,11.67,42.71,1.00
53,4.65,0.00,2.33,4.65,0.00,13.67,0.00,4.56,2.73,13.67,40.83,0.00
55,4.65,0.00,2.33,4.65,0.00,15.67,0.51,5.39,3.44,15.67,33.21,0.00
57,4.65,1.18,2.92,4.65,0.00,17.67,2.51,6.73,5.04,17.67,25.67,0.00
59,4.65,5.32,4.99,5.32,0.00,19.67,4.51,8.06,6.64,19.67,18.12,0.00
61,4.65,11.27,7.96,11.27,0.00,21.67,6.51,9.39,8.24,21.67,16.90,0.00
63,4.65,11.64,8.15,11.64,0.00,23.67,8.51,10.73,9.84,23.67,19.88,0.00
65,8.46,12.03,10.24,12.03,1.04,25.67,10.51,12.41,11.65,25.67,21.46,0.00
67,8.95,18.63,13.79,18.63,3.04,27.67,12.51,14.41,13.65,27.67,23.81,1.00
69,0.00,18.40,9.20,18.40,5.04,0.00,14.51,6.52,9.72,14.51,26.76,1.00
