time,queue_main,queue_right,queue_avg,queue_max,delay_direction_1,delay_direction_2,delay_direction_3,delay_avg_1,delay_avg_2,delay_max,speed
1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,60.00
3,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,60.00
5,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,60.00
7,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,36.60
9,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,47.90
11,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,57.60
13,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,63.50
15,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,48.50
17,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,27.70
19,0.00,0.00,0.00,0.00,0.00,0.52,0.00,0.17,0.17,0.52,25.60
21,0.91,0.00,0.45,0.91,0.00,2.52,0.00,0.84,0.84,2.52,33.30
23,5.46,0.00,2.73,5.46,0.00,4.52,0.00,1.51,1.51,4.52,42.05
25,5.32,0.00,2.66,5.32,0.00,6.52,0.00,2.17,2.17,6.52,47.46
27,5.32,0.00,2.66,5.32,0.00,8.52,0.00,2.84,2.84,8.52,42.52
29,5.32,0.00,2.66,5.32,0.00,10.52,0.00,3.51,3.51,10.52,31.74
31,5.32,0.00,2.66,5.32,0.00,12.52,0.45,4.32,4.32,12.52,26.03
33,5.32,3.22,4.27,5.32,0.00,14.52,2.45,5.66,5.66,14.52,16.48
35,5.32,14.29,9.81,14.29,0.00,16.52,4.45,6.99,6.99,16.52,15.90
37,8.31,18.48,13.39,18.48,0.00,18.52,6.45,8.32,8.32,18.52,13.06
39,12.34,18.42,15.38,18.42,0.00,20.52,8.45,9.66,9.66,20.52,10.29
41,12.30,18.42,15.36,18.42,0.00,22.52,10.45,10.99,10.99,22.52,7.69
43,18.30,18.42,18.36,18.42,0.00,24.52,12.45,12.32,12.32,24.52,5.48
45,18.66,18.42,18.54,18.66,0.00,26.52,14.45,13.66,13.66,26.52,10.10
47,10.59,19.76,15.18,19.76,0.00,13.29,16.45,9.92,9.92,16.45,11.65
49,0.00,24.52,12.26,24.52,0.00,9.94,18.45,9.46,9.46,18.45,10.24
51,0.00,24.40,12.20,24.40,0.00,0.00,20.45,6.82,6.82,20.45,12.36
53,0.00,24.40,12.20,24.40,0.00,0.00,22.45,7.48,7.48,22.45,10.34
55,0.00,24.40,12.20,24.40,0.00,0.00,24.45,8.15,8.15,24.45,13.12
57,0.00,24.40,12.20,24.40,0.00,0.00,26.45,8.82,8.82,26.45,18.83
59,0.00,24.40,12.20,24.40,1.40,0.00,28.45,9.95,9.95,28.45,25.64
61,0.00,24.40,12.20,24.40,0.00,0.00,30.45,10.15,10.15,30.45,22.90
63,0.00,24.40,12.20,24.40,0.00,0.00,32.45,10.82,10.82,32.45,24.30
65,0.00,24.40,12.20,24.40,0.00,0.00,34.45,11.48,11.48,34.45,23.06
67,0.00,22.88,11.44,22.88,0.00,0.00,35.33,11.78,11.78,35.33,31.36
69,0.00,0.00,0.00,0.00,0.00,0.00,34.75,11.58,11.58,34.75,34.34
71,0.00,0.00,0.00,0.00,1.59,0.00,23.60,8.40,8.40,23.60,35.82
