time,queue_main,queue_right,delay_direction_1,delay_direction_2,delay_direction_3,speed
1,0.00,0.00,0.00,,0.00,60.00
3,0.00,0.00,0.00,,0.00,60.00
5,0.00,0.00,0.00,,0.00,60.00
7,0.00,0.00,0.00,,0.00,60.00
9,0.00,0.00,0.00,,0.00,60.00
11,0.00,0.00,0.00,,0.00,51.80
13,0.00,0.00,0.00,,0.00,60.60
15,0.00,0.00,0.00,,0.00,60.00
17,0.00,0.00,0.00,,0.00,62.45
19,0.00,0.00,0.00,,0.00,56.85
21,0.00,0.00,0.00,,0.00,51.87
23,0.00,0.00,0.00,,0.00,45.17
25,0.00,0.00,0.00,,0.00,35.00
27,0.96,0.00,1.46,,0.00,46.57
29,0.00,0.00,3.46,,0.00,46.00
31,0.00,0.00,1.07,,0.00,50.20
33,0.00,0.00,3.07,,0.00,43.17
35,0.00,0.00,0.00,,0.82,36.93
37,0.00,4.27,0.00,,2.82,27.87
39,0.00,4.72,0.00,,4.82,17.03
41,0.00,5.49,0.00,,6.82,7.20
43,0.00,11.77,0.00,,8.82,1.70
45,0.84,11.60,1.67,,10.82,0.00
47,0.00,11.60,3.67,,12.82,0.00
49,0.00,11.60,0.00,,14.82,17.50
51,0.00,11.60,0.00,,16.82,20.57
53,0.00,11.60,0.00,,18.82,20.93
55,0.00,11.60,0.00,,20.82,20.67
57,0.00,11.60,0.00,,22.82,27.05
59,0.00,8.42,0.00,,24.82,39.45
61,0.00,0.00,0.00,,20.44,41.03
63,0.00,0.00,1.43,,,39.07
65,1.63,0.00,3.43,,,55.70
67,0.00,0.00,0.00,,,53.47
69,0.00,0.00,0.00,,,54.57
71,0.00,0.00,0.00,,,49.60
73,0.00,0.00,0.00,,,37.53
75,0.00,0.00,0.65,,,23.67
77,1.21,1.45,2.65,,,14.23
79,0.00,5.23,4.65,,,16.18
81,0.00,5.14,6.65,,,14.20
83,5.34,5.14,8.65,,,14.75
85,10.22,5.14,10.65,,,31.23
87,9.30,5.14,,,,33.05
89,6.01,5.14,,,,28.42
91,4.99,5.14,,,,22.65
93,4.98,5.14,,,,15.28
95,4.98,7.28,,,,7.88
97,4.98,11.78,,,,11.08
99,4.98,12.04,,,,10.96
101,4.98,17.52,,,,12.46
