time,queue_main,queue_right,queue_avg,queue_max,delay_route_1,delay_route_2,delay_route_3,delay_avg_1,delay_avg_2,delay_max,speed,outflow
1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,60.00,0.00
3,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,60.00,0.00
5,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,60.00,0.00
7,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,44.48,0.00
9,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,53.27,0.00
11,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,62.20,0.00
13,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,65.47,0.00
15,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,65.27,0.00
17,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,55.82,0.00
19,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,47.93,0.00
21,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,38.43,0.00
23,0.00,0.64,0.32,0.64,0.00,0.00,0.93,0.31,0.40,0.93,38.41,0.00
25,0.00,10.29,5.15,10.29,0.00,0.00,2.93,0.98,1.25,2.93,42.95,0.00
27,0.00,9.18,4.59,9.18,0.00,0.00,4.93,1.64,2.11,4.93,41.41,1.00
29,0.00,0.00,0.00,0.00,0.00,0.00,6.21,2.07,2.66,6.21,40.86,1.00
31,0.00,0.00,0.00,0.00,0.00,0.00,1.12,0.37,0.48,1.12,33.58,1.00
33,0.00,0.00,0.00,0.00,0.00,1.22,0.00,0.41,0.52,1.22,33.77,0.00
35,4.32,0.00,2.16,4.32,0.00,3.22,0.89,1.37,1.76,3.22,31.57,0.00
37,5.41,0.00,2.71,5.41,0.00,5.22,2.89,2.70,3.48,5.22,30.01,1.00
39,5.41,0.00,2.70,5.41,0.00,7.22,0.00,2.41,3.09,7.22,29.14,0.00
41,5.41,0.00,2.70,5.41,0.00,9.22,0.00,3.07,3.95,9.22,37.92,0.00
43,5.41,0.00,2.70,5.41,0.00,11.22,0.00,3.74,4.81,11.22,41.58,0.00
45,5.41,0.00,2.70,5.41,0.00,13.22,0.00,4.41,5.67,13.22,37.23,0.00
47,5.41,0.00,2.70,5.41,0.00,15.22,0.00,5.07,6.52,15.22,32.36,0.00
49,5.41,2.39,3.90,5.41,0.00,17.22,1.56,6.26,8.05,17.22,34.00,0.00
