time,queue_avg,queue_max,delay_avg_1,delay_avg_2,delay_max,speed_avg,phase
1,0.00,0.00,0.00,0.00,0.00,45.31,0
3,0.00,0.00,0.00,0.00,0.00,53.84,4
5,0.00,0.00,0.00,0.00,0.00,58.41,4
7,0.00,0.00,0.00,0.00,0.00,59.20,4
9,0.00,0.00,0.00,0.00,0.00,58.71,4
11,0.00,0.00,0.00,0.00,0.00,57.38,4
13,0.00,0.00,0.00,0.00,0.00,53.00,1
15,0.00,0.00,0.02,0.05,0.25,50.45,1
17,0.51,2.04,0.25,0.48,2.25,45.59,1
19,1.15,4.59,0.48,0.92,4.25,40.12,1
21,1.63,4.55,0.71,1.51,6.25,34.77,1
23,3.85,5.10,1.51,2.68,8.25,31.00,7
25,5.73,8.25,2.14,3.71,10.25,30.25,7
27,5.43,10.90,3.07,4.97,12.25,29.68,7
29,5.36,10.88,2.91,3.53,9.63,29.31,7
31,5.36,10.88,3.77,4.42,11.63,33.01,7
33,5.80,10.88,4.38,5.12,13.63,32.19,8
35,6.99,11.57,5.21,5.99,15.63,33.63,8
37,6.18,10.88,6.19,7.19,17.63,33.61,8
39,6.34,10.88,5.29,6.81,18.70,30.54,8
41,7.67,14.29,5.60,7.28,20.70,27.34,8
43,8.68,16.16,6.39,8.45,22.70,21.49,3
45,10.52,19.92,7.27,9.67,24.70,22.69,3
47,11.63,24.51,8.27,10.98,26.70,24.94,3
49,14.32,33.97,7.15,7.39,27.58,27.60,3
51,15.97,36.02,7.54,7.29,29.58,29.10,3
53,8.15,16.63,7.91,7.15,31.58,27.11,6
55,9.25,16.63,8.53,7.52,33.58,30.35,6
57,11.62,16.65,9.53,8.52,35.58,28.54,6
59,9.60,16.65,8.64,7.20,35.87,24.84,6
61,8.42,16.65,7.88,7.70,37.57,23.45,6
63,9.09,16.65,7.61,8.28,39.57,21.27,3
65,9.71,17.45,8.61,9.51,41.57,20.52,3
67,9.86,17.77,9.61,10.74,43.57,21.47,3
69,9.68,17.43,10.37,11.26,45.57,24.59,3
71,10.54,17.43,10.19,9.52,47.57,23.37,3
73,11.62,19.32,10.74,9.36,49.57,19.93,1
75,12.59,23.23,10.94,8.39,51.57,19.27,1
77,14.15,23.16,12.24,9.66,53.57,20.70,1
79,12.99,20.50,10.06,8.29,38.78,27.63,1
81,5.05,9.08,10.30,8.79,29.51,27.05,1
83,6.99,12.02,7.48,6.93,28.40,25.47,4
85,8.38,17.75,6.81,6.73,30.40,30.16,4
87,7.82,18.39,7.81,7.82,32.40,36.62,4
89,3.82,5.34,6.73,6.40,34.40,40.82,4
91,3.82,5.34,6.47,5.94,36.40,39.42,4
93,4.01,5.39,6.26,5.58,38.40,37.46,2
95,6.01,11.37,7.37,6.92,40.40,39.59,2
97,4.59,8.12,8.06,7.72,42.40,40.01,2
99,4.48,7.65,3.50,6.54,23.44,38.52,2
101,5.69,12.48,3.49,7.31,25.44,35.97,2
103,7.56,19.96,4.16,8.36,27.44,33.93,3
105,9.09,24.41,4.64,9.46,29.44,33.75,3
107,10.15,24.34,5.61,10.89,31.44,32.78,3
109,10.06,20.41,3.69,5.46,15.38,31.10,3
111,6.81,11.18,4.26,5.65,17.38,29.43,3
113,9.22,16.49,5.40,7.10,19.38,27.03,1
115,10.98,17.11,5.67,6.29,21.38,25.33,1
117,11.50,17.06,7.00,7.94,23.38,26.37,1
119,11.15,15.69,6.00,7.80,25.38,26.77,1
121,11.69,17.84,7.04,9.17,27.38,27.15,1
123,11.69,17.83,7.62,10.20,29.38,25.90,4
125,11.69,17.83,7.98,11.05,31.38,26.05,4
127,11.37,19.26,9.15,12.52,33.38,26.49,4
129,13.57,24.42,8.14,11.19,18.74,24.72,4
131,14.52,24.31,6.39,8.83,20.74,24.84,4
133,14.51,24.31,7.42,10.05,22.74,24.29,3
135,15.17,24.31,8.29,11.05,24.74,23.57,3
137,16.12,24.93,9.37,12.31,26.74,21.69,3
139,17.51,31.99,9.12,10.43,26.50,20.72,3
141,12.01,32.79,10.11,11.40,28.50,23.46,3
143,13.32,37.61,9.89,9.47,30.50,22.31,1
145,13.52,37.51,9.77,7.64,32.50,19.79,1
147,15.65,37.51,11.27,9.37,34.50,19.32,1
149,16.85,37.51,11.62,10.21,36.50,18.64,1
151,18.74,37.35,13.01,11.80,38.50,18.80,1
153,12.91,25.21,12.61,12.01,40.50,16.43,8
155,15.97,31.53,13.51,13.22,42.50,16.71,8
157,17.75,31.36,14.85,14.76,44.50,17.24,8
159,18.69,31.36,15.27,15.81,39.86,19.31,8
161,15.90,24.68,13.87,15.68,41.86,23.53,8
163,12.32,24.65,13.86,15.75,43.86,21.82,3
165,15.52,27.87,14.06,16.80,45.86,21.61,3
167,17.51,29.79,14.47,18.00,47.86,21.11,3
169,18.75,34.85,15.00,17.76,49.86,21.32,3
171,19.03,35.95,14.82,15.86,51.86,22.99,3
173,12.61,24.65,13.85,12.12,53.86,22.12,1
175,13.96,24.65,14.91,13.00,55.86,23.20,1
177,18.69,29.48,16.38,14.40,57.86,22.64,1
179,22.53,31.43,17.32,15.38,59.86,24.22,1
181,18.81,29.23,17.11,15.64,61.86,23.03,1
183,14.77,29.23,15.99,15.30,63.86,19.06,4
185,17.21,34.01,15.74,15.67,65.86,21.83,4
187,17.71,36.23,16.45,16.77,67.86,24.21,4
189,18.98,36.22,14.00,13.61,69.86,24.22,4
191,20.35,38.53,12.56,11.59,71.86,24.70,4
193,22.62,43.41,13.15,12.13,73.86,25.94,2
195,24.00,43.34,14.31,13.32,75.86,24.82,2
197,23.95,43.34,15.64,14.71,77.86,21.63,2
199,26.13,43.34,12.75,14.30,35.05,20.27,2
201,28.76,46.13,10.63,14.28,36.32,21.04,2
203,33.37,48.99,11.13,15.53,38.32,17.93,3
205,33.71,47.01,12.52,17.22,40.32,17.78,3
207,27.53,49.78,14.00,19.00,42.32,18.41,3
209,29.52,53.52,15.14,19.63,40.54,16.91,3
211,28.21,56.29,15.79,19.14,36.60,14.95,3
213,30.69,56.25,15.27,15.94,37.45,12.58,1
215,25.51,30.64,15.70,14.83,39.45,9.38,1
217,24.34,30.64,16.80,16.20,41.45,7.84,1
219,22.99,30.64,15.84,15.97,43.45,8.56,1
221,19.79,30.64,16.34,16.87,45.45,10.50,1
223,22.36,30.64,16.82,17.76,47.45,11.78,3
225,22.88,30.64,18.57,19.62,49.45,10.61,3
227,24.03,30.64,20.41,21.55,51.45,9.89,3
229,25.53,36.30,21.16,20.99,53.45,13.83,3
231,25.69,36.93,21.59,19.67,55.45,16.66,3
233,20.85,30.64,23.01,20.62,57.45,17.43,8
235,20.85,30.64,24.08,20.80,59.45,18.00,8
237,20.68,30.64,24.05,21.27,61.45,20.02,8
239,21.11,30.64,25.50,22.69,63.45,20.80,8
241,14.93,30.64,25.04,23.48,65.45,20.44,8
243,15.18,30.64,25.31,23.96,67.45,18.77,3
245,16.79,30.64,23.94,22.00,69.45,17.75,3
247,19.85,30.64,25.27,23.51,71.45,20.59,3
249,21.21,30.64,25.82,23.21,73.45,21.87,3
251,19.60,30.64,24.97,19.67,75.45,21.02,3
253,19.65,31.01,25.83,20.09,77.45,19.13,6
255,21.39,37.44,26.42,19.59,79.45,20.03,6
257,25.02,44.74,27.75,20.79,81.45,21.84,6
259,25.80,44.50,23.61,15.51,75.95,19.98,6
261,28.34,44.50,23.52,16.27,68.76,21.78,6
263,25.60,43.30,23.81,17.30,62.85,19.20,1
265,17.90,43.29,19.61,16.19,58.75,18.67,1
267,19.22,43.29,20.78,17.49,60.75,20.11,1
269,20.50,43.29,13.47,13.59,44.98,22.02,1
271,23.41,43.24,13.73,14.19,46.98,21.84,1
273,21.78,23.58,11.47,12.85,27.43,20.89,3
275,23.32,27.46,10.82,12.79,27.78,20.02,3
277,24.01,30.20,12.08,14.25,29.78,17.49,3
279,22.95,30.18,11.83,12.10,29.96,18.55,3
281,11.29,19.35,12.47,12.23,31.96,19.98,3
283,13.44,23.96,12.50,13.05,33.96,20.45,2
285,16.39,24.09,11.55,10.73,35.96,23.28,2
287,17.18,23.85,12.79,12.40,37.96,25.64,2
289,17.15,23.85,14.15,14.13,39.96,28.36,2
291,13.28,23.85,14.68,15.50,41.96,25.58,2
293,13.28,23.85,15.08,16.81,43.96,23.90,1
295,15.53,29.67,15.31,18.05,45.96,23.63,1
297,16.77,30.81,16.64,19.77,47.96,22.20,1
299,20.50,33.53,14.93,19.13,39.08,23.18,1
301,23.44,40.94,14.48,19.47,40.26,24.18,1
303,20.83,42.16,12.00,18.23,29.10,22.29,3
305,19.60,30.95,11.94,18.81,31.10,21.43,3
307,20.79,30.72,13.27,20.47,33.10,19.06,3
309,23.32,32.42,13.18,18.82,35.10,18.45,3
311,21.48,37.80,12.25,15.13,37.10,18.62,3
313,23.67,42.21,13.27,15.94,39.10,18.52,1
315,18.63,24.05,14.36,16.64,41.10,18.57,1
317,21.21,24.41,15.36,17.99,43.10,20.99,1
319,20.79,24.17,16.96,19.79,45.10,21.17,1
321,16.21,24.04,15.67,19.37,47.10,18.40,1
323,18.46,25.84,14.84,19.30,49.10,16.26,3
325,20.77,30.00,14.24,19.41,51.10,16.17,3
327,24.32,29.95,15.40,20.88,53.10,15.69,3
329,21.65,29.94,15.08,18.72,55.10,15.44,3
331,17.42,25.66,15.98,19.20,57.10,16.37,3
333,16.22,25.66,16.35,18.31,59.10,16.64,4
335,18.07,28.41,17.04,18.18,61.10,18.93,4
337,19.61,29.92,18.38,19.52,63.10,20.52,4
339,19.59,29.91,16.41,16.62,47.11,20.86,4
341,16.12,25.66,14.88,14.30,44.05,20.02,4
343,15.00,25.66,14.04,13.03,40.51,19.34,5
345,16.41,25.66,13.83,12.56,42.51,20.07,5
347,17.85,28.48,15.33,14.29,44.51,22.68,5
349,19.77,35.37,14.35,13.04,46.51,23.16,5
351,20.84,33.24,14.40,12.26,48.51,25.59,5
353,12.75,25.66,14.92,13.04,50.51,25.30,6
355,15.00,25.66,15.34,13.55,52.51,24.64,6
